Seed 1656949570
ARCH 0|F_ID 3|LIMIT 4
before: 
4(832)
Melhor resultado nxn: Bortezomib_Responses_in_U266_Human_Myelo, 610,  9,  8,  232, 0, 4, 570326, 42936.14, 0, 0.00, 0: 1; 1: 51; 2: 56; 3: 19; 4: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 696,  6, 12,  255, 0, 4, 570222, 42936.14, 49, 0.00, 0: 1; 1: 45; 2: 52; 3: 22; 4: 10; 
Bortezomib_Responses_in_U266_Human_Myelo, 873,  6, 13,  255, 0, 4, 610122, 42936.14, 0, 0.00, 0: 1; 1: 45; 2: 49; 3: 28; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 210,  6, 13,  255, 0, 4, 610286, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 57; 3: 21; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 117, 10,  7,  255, 0, 4, 557151, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 56; 3: 26; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 959,  7, 11,  255, 0, 4, 605142, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 45; 3: 33; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,  64,  9,  8,  256, 0, 4, 570282, 42936.14, 1, 0.00, 0: 1; 1: 42; 2: 50; 3: 34; 4: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 179,  6, 12,  256, 0, 4, 570338, 42936.14, 0, 0.00, 0: 1; 1: 44; 2: 52; 3: 24; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 376, 10,  7,  256, 0, 4, 557112, 42936.14, 24, 0.00, 0: 1; 1: 43; 2: 52; 3: 27; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 565,  6, 13,  256, 0, 4, 610330, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 51; 3: 29; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 802,  6, 12,  256, 0, 4, 570300, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 52; 3: 30; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 541,  9,  8,  256, 0, 4, 570317, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 54; 3: 29; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 459,  8,  9,  256, 0, 4, 570303, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 55; 3: 27; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 650,  6, 13,  256, 0, 4, 610194, 42936.14, 0, 0.00, 0: 1; 1: 47; 2: 45; 3: 29; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 576,  6, 12,  256, 0, 4, 570317, 42936.14, 39, 0.00, 0: 1; 1: 39; 2: 59; 3: 25; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 628,  7, 10,  256, 0, 4, 557130, 42936.14, 42, 0.00, 0: 1; 1: 46; 2: 44; 3: 34; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 471,  6, 13,  256, 0, 4, 610248, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 51; 3: 32; 4: 4; 
Bortezomib_Responses_in_U266_Human_Myelo,  87,  7, 11,  256, 0, 4, 605010, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 52; 3: 27; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 551,  8,  9,  256, 0, 4, 570270, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 52; 3: 30; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 962,  6, 12,  257, 0, 4, 570276, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 51; 3: 31; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 339,  5, 16,  257, 0, 4, 622484, 42936.14, 0, 0.00, 0: 1; 1: 50; 2: 39; 3: 31; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 598,  6, 12,  257, 0, 4, 570320, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 51; 3: 28; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 444,  7, 10,  257, 0, 4, 557141, 42936.14, 47, 0.00, 0: 1; 1: 43; 2: 46; 3: 38; 4: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 269,  6, 12,  257, 0, 4, 570324, 42936.14, 0, 0.00, 0: 1; 1: 44; 2: 47; 3: 33; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 455,  9,  8,  257, 0, 4, 570299, 42936.14, 0, 0.00, 0: 1; 1: 39; 2: 56; 3: 30; 4: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 105,  6, 13,  257, 0, 4, 610227, 42936.14, 0, 0.00, 0: 1; 1: 40; 2: 53; 3: 33; 4: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 452,  5, 14,  257, 0, 4, 557187, 42936.14, 66, 0.00, 0: 1; 1: 46; 2: 46; 3: 29; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 167,  7, 11,  257, 0, 4, 604921, 42936.14, 0, 0.00, 0: 1; 1: 38; 2: 60; 3: 25; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 295,  7, 10,  257, 0, 4, 557218, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 52; 3: 32; 4: 4; 
Bortezomib_Responses_in_U266_Human_Myelo,  10,  8,  9,  257, 0, 4, 570299, 42936.14, 145, 0.00, 0: 1; 1: 41; 2: 53; 3: 30; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,  38,  7, 10,  257, 0, 4, 557167, 42936.14, 0, 0.00, 0: 1; 1: 39; 2: 57; 3: 28; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 911, 10,  7,  257, 0, 4, 557169, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 54; 3: 28; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 796,  6, 13,  257, 0, 4, 610284, 42936.14, 15, 0.00, 0: 1; 1: 39; 2: 57; 3: 28; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 916,  8,  9,  257, 0, 4, 570344, 42936.14, 43, 0.00, 0: 1; 1: 38; 2: 58; 3: 29; 4: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 198,  5, 15,  257, 0, 4, 590515, 42936.14, 0, 0.00, 0: 1; 1: 45; 2: 50; 3: 24; 4: 10; 
Bortezomib_Responses_in_U266_Human_Myelo, 625,  6, 12,  257, 0, 4, 570379, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 54; 3: 22; 4: 10; 
Bortezomib_Responses_in_U266_Human_Myelo,  73,  6, 13,  257, 0, 4, 610191, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 53; 3: 27; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 704,  7, 10,  257, 0, 4, 557188, 42936.14, 49, 0.00, 0: 1; 1: 43; 2: 51; 3: 28; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 155,  6, 12,  257, 0, 4, 570404, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 55; 3: 26; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 616,  6, 12,  257, 0, 4, 570300, 42936.14, 42, 0.00, 0: 1; 1: 41; 2: 52; 3: 32; 4: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 691,  7, 10,  258, 0, 4, 557155, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 54; 3: 24; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo,  90,  6, 12,  258, 0, 4, 570279, 42936.14, 0, 0.00, 0: 1; 1: 39; 2: 56; 3: 29; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 683,  6, 13,  258, 0, 4, 610269, 42936.14, 0, 0.00, 0: 1; 1: 44; 2: 46; 3: 34; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 664,  6, 13,  258, 0, 4, 610265, 42936.14, 45, 0.00, 0: 1; 1: 41; 2: 53; 3: 29; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 760,  5, 16,  258, 0, 4, 622452, 42936.14, 54, 0.00, 0: 1; 1: 47; 2: 43; 3: 31; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 645, 10,  7,  258, 0, 4, 557184, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 52; 3: 31; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 783,  7, 11,  258, 0, 4, 604956, 42936.14, 0, 0.00, 0: 1; 1: 39; 2: 54; 3: 33; 4: 3; 
Bortezomib_Responses_in_U266_Human_Myelo,  96,  6, 12,  258, 0, 4, 570307, 42936.14, 4, 0.00, 0: 1; 1: 41; 2: 56; 3: 23; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 122,  6, 12,  258, 0, 4, 570297, 42936.14, 0, 0.00, 0: 1; 1: 45; 2: 47; 3: 29; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 843,  5, 15,  258, 0, 4, 590668, 42936.14, 0, 0.00, 0: 1; 1: 47; 2: 45; 3: 27; 4: 10; 
Bortezomib_Responses_in_U266_Human_Myelo, 791,  5, 14,  258, 0, 4, 557192, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 44; 3: 32; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 152,  6, 13,  258, 0, 4, 610083, 42936.14, 8, 0.00, 0: 1; 1: 42; 2: 52; 3: 28; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 451,  7, 11,  258, 0, 4, 605138, 42936.14, 0, 0.00, 0: 1; 1: 45; 2: 46; 3: 31; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 488,  5, 14,  258, 0, 4, 557205, 42936.14, 32, 0.00, 0: 1; 1: 43; 2: 50; 3: 29; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 952,  6, 12,  258, 0, 4, 570574, 42936.14, 64, 0.00, 0: 1; 1: 40; 2: 55; 3: 28; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 487, 10,  7,  258, 0, 4, 557193, 42936.14, 0, 0.00, 0: 1; 1: 44; 2: 46; 3: 34; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 386,  7, 11,  258, 0, 4, 604930, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 52; 3: 31; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,   4,  9,  8,  258, 0, 4, 570263, 42936.14, 1, 0.00, 0: 1; 1: 43; 2: 47; 3: 35; 4: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 593,  6, 12,  258, 0, 4, 570313, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 47; 3: 35; 4: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 482,  9,  8,  258, 0, 4, 570297, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 52; 3: 31; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 833,  5, 16,  259, 0, 4, 622589, 42936.14, 0, 0.00, 0: 1; 1: 47; 2: 45; 3: 26; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo, 937,  5, 16,  259, 0, 4, 622444, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 50; 3: 28; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo,  71,  6, 13,  259, 0, 4, 610065, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 52; 3: 30; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 286,  6, 13,  259, 0, 4, 610343, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 49; 3: 30; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 687,  6, 12,  259, 0, 4, 570339, 42936.14, 0, 0.00, 0: 1; 1: 37; 2: 59; 3: 28; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 547,  5, 14,  259, 0, 4, 557176, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 48; 3: 32; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 675,  6, 12,  259, 0, 4, 570315, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 45; 3: 29; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 746,  6, 12,  259, 0, 4, 570382, 42936.14, 0, 0.00, 0: 1; 1: 40; 2: 56; 3: 25; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 192,  6, 13,  259, 0, 4, 610008, 42936.14, 11, 0.00, 0: 1; 1: 39; 2: 56; 3: 28; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 652,  6, 13,  259, 0, 4, 610156, 42936.14, 51, 0.00, 0: 1; 1: 40; 2: 56; 3: 25; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 990,  5, 14,  259, 0, 4, 557173, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 48; 3: 23; 4: 12; 
Bortezomib_Responses_in_U266_Human_Myelo, 364,  5, 14,  259, 0, 4, 557166, 42936.14, 25, 0.00, 0: 1; 1: 46; 2: 43; 3: 33; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 591,  6, 12,  259, 0, 4, 570274, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 49; 3: 33; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 138,  5, 15,  259, 0, 4, 590672, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 44; 3: 31; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 507,  7, 10,  259, 0, 4, 557182, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 50; 3: 31; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 980,  6, 13,  259, 0, 4, 610375, 42936.14, 57, 0.00, 0: 1; 1: 39; 2: 55; 3: 30; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 779,  7, 10,  260, 0, 4, 557186, 42936.14, 0, 0.00, 0: 1; 1: 40; 2: 54; 3: 28; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 214,  8,  9,  260, 0, 4, 570266, 42936.14, 0, 0.00, 0: 1; 1: 38; 2: 56; 3: 30; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,  43,  6, 12,  260, 0, 4, 570337, 42936.14, 0, 0.00, 0: 1; 1: 45; 2: 45; 3: 31; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 111,  6, 13,  260, 0, 4, 610157, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 52; 3: 29; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 870,  6, 13,  260, 0, 4, 610189, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 52; 3: 26; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 906,  8,  9,  260, 0, 4, 570212, 42936.14, 0, 0.00, 0: 1; 1: 36; 2: 61; 3: 26; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 101,  5, 15,  260, 0, 4, 590674, 42936.14, 0, 0.00, 0: 1; 1: 45; 2: 45; 3: 31; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 462,  5, 15,  260, 0, 4, 590551, 42936.14, 0, 0.00, 0: 1; 1: 45; 2: 47; 3: 27; 4: 10; 
Bortezomib_Responses_in_U266_Human_Myelo, 199,  6, 12,  260, 0, 4, 570240, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 49; 3: 32; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 412,  6, 13,  260, 0, 4, 610058, 42936.14, 63, 0.00, 0: 1; 1: 45; 2: 45; 3: 31; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 159, 10,  7,  260, 0, 4, 557170, 42936.14, 0, 0.00, 0: 1; 1: 38; 2: 56; 3: 30; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 944,  9,  8,  260, 0, 4, 570283, 42936.14, 63, 0.00, 0: 1; 1: 34; 2: 65; 3: 24; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 164,  6, 12,  260, 0, 4, 570301, 42936.14, 65, 0.00, 0: 1; 1: 46; 2: 41; 3: 36; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 185,  5, 15,  260, 0, 4, 590354, 42936.14, 0, 0.00, 0: 1; 1: 50; 2: 36; 3: 34; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 909,  5, 16,  261, 0, 4, 622578, 42936.14, 0, 0.00, 0: 1; 1: 47; 2: 40; 3: 34; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 905,  5, 14,  261, 0, 4, 557295, 42936.14, 0, 0.00, 0: 1; 1: 45; 2: 45; 3: 30; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 150,  6, 12,  261, 0, 4, 570364, 42936.14, 0, 0.00, 0: 1; 1: 35; 2: 59; 3: 32; 4: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 255,  5, 14,  261, 0, 4, 557190, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 48; 3: 36; 4: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 178,  6, 12,  261, 0, 4, 570315, 42936.14, 0, 0.00, 0: 1; 1: 39; 2: 53; 3: 32; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 280,  5, 15,  261, 0, 4, 590537, 42936.14, 16, 0.00, 0: 1; 1: 44; 2: 45; 3: 33; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 640,  7, 11,  261, 0, 4, 604926, 42936.14, 44, 0.00, 0: 1; 1: 48; 2: 38; 3: 35; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 974,  5, 15,  261, 0, 4, 590506, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 50; 3: 29; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 632,  5, 15,  261, 0, 4, 590603, 42936.14, 44, 0.00, 0: 1; 1: 45; 2: 47; 3: 26; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo, 775, 10,  7,  261, 0, 4, 557166, 42936.14, 0, 0.00, 0: 1; 1: 38; 2: 56; 3: 29; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 744,  5, 14,  261, 0, 4, 557146, 42936.14, 52, 0.00, 0: 1; 1: 45; 2: 43; 3: 34; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 243,  5, 15,  261, 0, 4, 590547, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 43; 3: 31; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 734,  5, 16,  261, 0, 4, 622424, 42936.14, 0, 0.00, 0: 1; 1: 50; 2: 37; 3: 31; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo, 360,  6, 13,  261, 0, 4, 610280, 42936.14, 24, 0.00, 0: 1; 1: 38; 2: 56; 3: 29; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 615,  9,  8,  261, 0, 4, 570331, 42936.14, 0, 0.00, 0: 1; 1: 40; 2: 52; 3: 31; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 863,  6, 12,  262, 0, 4, 570234, 42936.14, 0, 0.00, 0: 1; 1: 36; 2: 58; 3: 30; 4: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 720,  5, 16,  262, 0, 4, 622542, 42936.14, 51, 0.00, 0: 1; 1: 46; 2: 41; 3: 34; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 411,  5, 14,  262, 0, 4, 557168, 42936.14, 0, 0.00, 0: 1; 1: 44; 2: 45; 3: 32; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 324,  5, 15,  262, 0, 4, 590695, 42936.14, 1, 0.00, 0: 1; 1: 42; 2: 48; 3: 32; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 729,  5, 16,  262, 0, 4, 622639, 42936.14, 0, 0.00, 0: 1; 1: 47; 2: 40; 3: 33; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 985,  6, 12,  262, 0, 4, 570326, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 49; 3: 33; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 338,  5, 14,  262, 0, 4, 557158, 42936.14, 0, 0.00, 0: 1; 1: 44; 2: 46; 3: 30; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 935,  5, 16,  262, 0, 4, 622740, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 51; 3: 29; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 778,  5, 15,  262, 0, 4, 590336, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 44; 3: 28; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo,  48,  6, 12,  262, 0, 4, 570282, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 50; 3: 31; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 146,  6, 12,  262, 0, 4, 570321, 42936.14, 0, 0.00, 0: 1; 1: 47; 2: 42; 3: 29; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo,  67,  5, 16,  262, 0, 4, 622634, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 45; 3: 26; 4: 12; 
Bortezomib_Responses_in_U266_Human_Myelo, 196, 10,  7,  262, 0, 4, 557151, 42936.14, 65, 0.00, 0: 1; 1: 42; 2: 51; 3: 26; 4: 10; 
Bortezomib_Responses_in_U266_Human_Myelo, 491,  5, 14,  262, 0, 4, 557182, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 49; 3: 33; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo,   3,  6, 13,  262, 0, 4, 610353, 42936.14, 37, 0.00, 0: 1; 1: 40; 2: 52; 3: 30; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 769,  5, 15,  262, 0, 4, 590532, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 49; 3: 33; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 613,  5, 14,  262, 0, 4, 557171, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 45; 3: 35; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 907,  5, 16,  262, 0, 4, 622266, 42936.14, 0, 0.00, 0: 1; 1: 47; 2: 41; 3: 31; 4: 10; 
Bortezomib_Responses_in_U266_Human_Myelo, 757,  5, 16,  262, 0, 4, 622736, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 51; 3: 29; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 362,  5, 14,  262, 0, 4, 557166, 42936.14, 0, 0.00, 0: 1; 1: 40; 2: 51; 3: 32; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo,  97,  5, 14,  263, 0, 4, 557169, 42936.14, 0, 0.00, 0: 1; 1: 45; 2: 43; 3: 32; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 314, 10,  7,  263, 0, 4, 557169, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 49; 3: 29; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 121,  5, 15,  263, 0, 4, 590612, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 47; 3: 30; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 996,  5, 16,  263, 0, 4, 622793, 42936.14, 26, 0.00, 0: 1; 1: 42; 2: 51; 3: 25; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo, 393,  5, 16,  263, 0, 4, 622500, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 41; 3: 33; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 773,  5, 14,  263, 0, 4, 557148, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 51; 3: 25; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo, 539,  5, 15,  263, 0, 4, 590553, 42936.14, 0, 0.00, 0: 1; 1: 41; 2: 51; 3: 28; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 406, 10,  7,  263, 0, 4, 557226, 42936.14, 0, 0.00, 0: 1; 1: 36; 2: 59; 3: 27; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 679,  5, 14,  263, 0, 4, 557157, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 41; 3: 33; 4: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 258,  5, 16,  263, 0, 4, 622385, 42936.14, 0, 0.00, 0: 1; 1: 44; 2: 43; 3: 35; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo,  46,  5, 16,  263, 0, 4, 622530, 42936.14, 0, 0.00, 0: 1; 1: 46; 2: 42; 3: 31; 4: 10; 
Bortezomib_Responses_in_U266_Human_Myelo, 897,  5, 14,  263, 0, 4, 557133, 42936.14, 0, 0.00, 0: 1; 1: 49; 2: 36; 3: 34; 4: 10; 
Bortezomib_Responses_in_U266_Human_Myelo, 665,  5, 14,  263, 0, 4, 557194, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 44; 3: 36; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 194,  5, 14,  263, 0, 4, 557155, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 49; 3: 26; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo, 240,  5, 16,  264, 0, 4, 622556, 42936.14, 15, 0.00, 0: 1; 1: 46; 2: 42; 3: 30; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo, 383,  5, 14,  264, 0, 4, 557154, 42936.14, 0, 0.00, 0: 1; 1: 43; 2: 45; 3: 33; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 513,  9,  8,  264, 0, 4, 570342, 42936.14, 0, 0.00, 0: 1; 1: 40; 2: 50; 3: 32; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 832,  5, 14,  264, 0, 4, 557143, 42936.14, 59, 0.00, 0: 1; 1: 35; 2: 59; 3: 29; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 811,  5, 16,  264, 0, 4, 622451, 42936.14, 0, 0.00, 0: 1; 1: 44; 2: 47; 3: 26; 4: 12; 
Bortezomib_Responses_in_U266_Human_Myelo, 550,  6, 13,  264, 0, 4, 610290, 42936.14, 0, 0.00, 0: 1; 1: 37; 2: 55; 3: 31; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 758,  5, 15,  264, 0, 4, 590568, 42936.14, 0, 0.00, 0: 1; 1: 42; 2: 50; 3: 26; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo, 271,  5, 15,  264, 0, 4, 590720, 42936.14, 0, 0.00, 0: 1; 1: 44; 2: 41; 3: 38; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 400,  6, 13,  264, 0, 4, 610158, 42936.14, 27, 0.00, 0: 1; 1: 38; 2: 55; 3: 28; 4: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 634,  5, 15,  264, 0, 4, 590543, 42936.14, 0, 0.00, 0: 1; 1: 45; 2: 44; 3: 29; 4: 11; 
Bortezomib_Responses_in_U266_Human_Myelo, 678,  6, 12,  264, 0, 4, 570371, 42936.14, 0, 0.00, 0: 1; 1: 39; 2: 52; 3: 31; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 402,  5, 16,  265, 0, 4, 622683, 42936.14, 0, 0.00, 0: 1; 1: 48; 2: 40; 3: 27; 4: 14; 
