Seed 1656949570
ARCH 1|F_ID 1|LIMIT 3
before: 
12(775)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 428,  7,  7,   75, 1, 2, 382260, 9553.27, 114, 0.00, 1: 55; 2: 10; 
Treatment_of_Castration-Resistant_Prostate_Ca, 854,  7,  7,   82, 1, 2, 382154, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 856,  9,  5,   82, 1, 2, 354908, 9553.27, 56, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 441,  5, 10,   82, 1, 2, 388799, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 824,  5, 10,   82, 1, 2, 388991, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 707,  5,  9,   82, 1, 2, 354972, 9553.27, 63, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 186,  7,  7,   82, 1, 2, 382102, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca,  75,  4, 12,   82, 1, 2, 375616, 9553.27, 63, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 447,  4, 12,   82, 1, 2, 375710, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 330,  9,  5,   82, 1, 2, 355016, 9553.27, 88, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 327,  4, 12,   82, 1, 2, 375631, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 243,  7,  7,   82, 1, 2, 381904, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 614,  9,  5,   82, 1, 2, 355029, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 320,  4, 11,   82, 1, 2, 347182, 9553.27, 128, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 695,  6,  8,   82, 1, 2, 375683, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 736,  8,  6,   82, 1, 2, 375643, 9553.27, 13, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 609,  7,  7,   82, 1, 2, 381768, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 608,  4, 12,   82, 1, 2, 375508, 9553.27, 8, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 560,  4, 11,   82, 1, 2, 347182, 9553.27, 28, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca,  99,  7,  7,   82, 1, 2, 382124, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 740,  4, 12,   82, 1, 2, 375654, 9553.27, 0, 0.00, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 702,  4, 12,   83, 1, 2, 375586, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 709,  4, 11,   83, 1, 2, 347182, 9553.27, 85, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 853,  6,  8,   83, 1, 2, 375910, 9553.27, 85, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 795,  6,  8,   83, 1, 2, 375586, 9553.27, 63, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 998,  9,  5,   83, 1, 2, 355083, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 962,  4, 12,   83, 1, 2, 375385, 9553.27, 208, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 913,  7,  7,   83, 1, 2, 381998, 9553.27, 92, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 904,  4, 12,   83, 1, 2, 375592, 9553.27, 80, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 882,  4, 11,   83, 1, 2, 347182, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 865,  5,  9,   83, 1, 2, 355071, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,   1,  4, 12,   83, 1, 2, 375647, 9553.27, 162, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 850,  4, 12,   83, 1, 2, 375812, 9553.27, 208, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 846,  4, 11,   83, 1, 2, 347182, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 823,  4, 12,   83, 1, 2, 375704, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 724,  4, 11,   83, 1, 2, 347182, 9553.27, 211, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 787,  5, 10,   83, 1, 2, 388634, 9553.27, 63, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 785,  4, 12,   83, 1, 2, 375527, 9553.27, 91, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 778,  7,  7,   83, 1, 2, 381961, 9553.27, 88, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 769,  4, 11,   83, 1, 2, 347182, 9553.27, 91, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 768,  4, 11,   83, 1, 2, 347182, 9553.27, 192, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 757,  4, 12,   83, 1, 2, 375398, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 749,  4, 11,   83, 1, 2, 347182, 9553.27, 116, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 745,  5,  9,   83, 1, 2, 355057, 9553.27, 67, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 735,  9,  5,   83, 1, 2, 354999, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 603,  4, 12,   83, 1, 2, 375745, 9553.27, 63, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 474,  4, 11,   83, 1, 2, 347182, 9553.27, 88, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 257,  4, 12,   83, 1, 2, 375293, 9553.27, 90, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 280,  5,  9,   83, 1, 2, 355042, 9553.27, 248, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 290,  4, 12,   83, 1, 2, 375735, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 626,  9,  5,   83, 1, 2, 355112, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 611,  4, 12,   83, 1, 2, 375627, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 332,  5, 10,   83, 1, 2, 388804, 9553.27, 211, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 607,  6,  8,   83, 1, 2, 375483, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 605,  4, 11,   83, 1, 2, 347182, 9553.27, 85, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 334,  4, 11,   83, 1, 2, 347182, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 294,  4, 12,   83, 1, 2, 375409, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 466,  7,  7,   83, 1, 2, 381761, 9553.27, 88, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 170,  4, 12,   83, 1, 2, 375698, 9553.27, 82, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 595,  4, 12,   83, 1, 2, 375762, 9553.27, 63, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 442,  4, 12,   83, 1, 2, 375583, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 437,  4, 12,   83, 1, 2, 375330, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,  64,  4, 12,   83, 1, 2, 375954, 9553.27, 96, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 434,  6,  8,   83, 1, 2, 375742, 9553.27, 32, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 374,  9,  5,   83, 1, 2, 355038, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 379,  5,  9,   83, 1, 2, 355072, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 563,  4, 11,   83, 1, 2, 347182, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 479,  4, 11,   83, 1, 2, 347182, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 500,  4, 11,   83, 1, 2, 347182, 9553.27, 21, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,  21,  4, 12,   83, 1, 2, 375446, 9553.27, 85, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 497,  4, 12,   83, 1, 2, 375821, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca,   6,  5,  9,   83, 1, 2, 354944, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 691,  4, 12,   83, 1, 2, 375663, 9553.27, 110, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 123,  5, 10,   83, 1, 2, 388488, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 671,  5,  9,   83, 1, 2, 355080, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 234,  4, 11,   83, 1, 2, 347182, 9553.27, 82, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 196,  5,  9,   83, 1, 2, 354987, 9553.27, 211, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 658,  5, 10,   83, 1, 2, 388905, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 209,  9,  5,   83, 1, 2, 355078, 9553.27, 90, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 256,  4, 12,   83, 1, 2, 375519, 9553.27, 64, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 510,  4, 11,   83, 1, 2, 347182, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 210,  4, 11,   83, 1, 2, 347182, 9553.27, 88, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 656,  6,  8,   83, 1, 2, 375583, 9553.27, 0, 0.00, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 232,  4, 12,   84, 1, 2, 375426, 9553.27, 32, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 549,  4, 11,   84, 1, 2, 347182, 9553.27, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  31,  4, 11,   84, 1, 2, 347182, 9553.27, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  66,  4, 11,   84, 1, 2, 347182, 9553.27, 87, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 368,  5,  9,   84, 1, 2, 355080, 9553.27, 32, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 767,  4, 12,   84, 1, 2, 375530, 9553.27, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 423,  4, 11,   84, 1, 2, 347182, 9553.27, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 241,  4, 12,   84, 1, 2, 376111, 9553.27, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 968,  4, 11,   84, 1, 2, 347182, 9553.27, 64, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 675,  4, 12,   84, 1, 2, 375671, 9553.27, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 137,  7,  7,   84, 1, 2, 382576, 9553.27, 180, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 173,  4, 11,   84, 1, 2, 347182, 9553.27, 82, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 536,  4, 11,   84, 1, 2, 347182, 9553.27, 248, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 923,  4, 12,   84, 1, 2, 375614, 9553.27, 63, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 281,  4, 12,   84, 1, 2, 375607, 9553.27, 98, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 920,  4, 12,   84, 1, 2, 375569, 9553.27, 120, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 811,  4, 12,   84, 1, 2, 375795, 9553.27, 71, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 258,  4, 12,   84, 1, 2, 375861, 9553.27, 88, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 478,  5,  9,   84, 1, 2, 354970, 9553.27, 0, 0.00, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 106,  4, 11,   85, 1, 2, 347182, 9553.27, 75, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 107,  4, 11,   85, 1, 2, 347182, 9553.27, 84, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 143,  4, 12,   85, 1, 2, 375791, 9553.27, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 523,  4, 11,   85, 1, 2, 347182, 9553.27, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 130,  4, 11,   85, 1, 2, 347182, 9553.27, 208, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 791,  4, 12,   85, 1, 2, 375587, 9553.27, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 936,  4, 12,   85, 1, 2, 375946, 9553.27, 32, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 371,  4, 11,   85, 1, 2, 347182, 9553.27, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 587,  4, 12,   85, 1, 2, 375313, 9553.27, 63, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 199,  4, 12,   85, 1, 2, 375790, 9553.27, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 306,  5,  9,   85, 1, 2, 355020, 9553.27, 0, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 604,  5,  9,   85, 1, 2, 355070, 9553.27, 211, 0.00, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 570,  4, 11,   86, 1, 2, 347182, 9553.27, 0, 0.00, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 370,  4, 11,   86, 1, 2, 347182, 9553.27, 0, 0.00, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 972,  4, 12,   86, 1, 2, 375616, 9553.27, 211, 0.00, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca,  26,  4, 11,   86, 1, 2, 347182, 9553.27, 88, 0.00, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 654,  4, 11,   86, 1, 2, 347182, 9553.27, 0, 0.00, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 928,  4, 12,   86, 1, 2, 375354, 9553.27, 12, 0.00, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 312,  4, 12,   86, 1, 2, 375710, 9553.27, 0, 0.00, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 667,  6,  8,   77, 1, 3, 375663, 9553.27, 63, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 126,  7,  7,   77, 1, 3, 382109, 9553.27, 0, 0.00, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 244,  8,  6,   78, 1, 3, 375794, 9553.27, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 679,  5, 10,   78, 1, 3, 389425, 9553.27, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  58,  5, 10,   78, 1, 3, 388513, 9553.27, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 337,  7,  7,   78, 1, 3, 382138, 9553.27, 90, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 820,  7,  7,   78, 1, 3, 381938, 9553.27, 7, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 163,  8,  6,   78, 1, 3, 375765, 9553.27, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   0,  6,  8,   78, 1, 3, 375713, 9553.27, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 412,  9,  5,   78, 1, 3, 355057, 9553.27, 211, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 399,  8,  6,   78, 1, 3, 375619, 9553.27, 0, 0.00, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 699,  6,  8,   79, 1, 3, 375587, 9553.27, 0, 0.00, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 194,  8,  6,   79, 1, 3, 375868, 9553.27, 88, 0.00, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 278,  5,  9,   79, 1, 3, 355019, 9553.27, 0, 0.00, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 467,  6,  8,   79, 1, 3, 375598, 9553.27, 63, 0.00, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 852,  7,  7,   79, 1, 3, 382065, 9553.27, 211, 0.00, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 146,  8,  6,   79, 1, 3, 375764, 9553.27, 208, 0.00, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 744,  6,  8,   79, 1, 3, 375528, 9553.27, 32, 0.00, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 995,  4, 12,   80, 1, 3, 375674, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 993,  5,  9,   80, 1, 3, 355113, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 396,  5, 10,   80, 1, 3, 388646, 9553.27, 211, 0.00, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 922,  7,  7,   80, 1, 3, 381970, 9553.27, 88, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 462,  5,  9,   80, 1, 3, 355078, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 129,  5, 10,   80, 1, 3, 388957, 9553.27, 180, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 659,  5,  9,   80, 1, 3, 355069, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 807,  5,  9,   80, 1, 3, 354983, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  60,  8,  6,   80, 1, 3, 375542, 9553.27, 211, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 943,  5, 10,   80, 1, 3, 388924, 9553.27, 82, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 109,  6,  8,   80, 1, 3, 375748, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 893,  5,  9,   80, 1, 3, 355014, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 251,  5,  9,   80, 1, 3, 355019, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 836,  4, 11,   80, 1, 3, 347182, 9553.27, 211, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 515,  4, 12,   80, 1, 3, 375613, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 565,  9,  5,   80, 1, 3, 355073, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 677,  9,  5,   80, 1, 3, 355092, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 501,  4, 12,   80, 1, 3, 375768, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 506,  4, 12,   80, 1, 3, 375736, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 952,  4, 12,   80, 1, 3, 375673, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 935,  8,  6,   80, 1, 3, 375690, 9553.27, 0, 0.00, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 403,  8,  6,   81, 1, 3, 375759, 9553.27, 63, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 933,  4, 12,   81, 1, 3, 375368, 9553.27, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 571,  6,  8,   81, 1, 3, 375718, 9553.27, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 276,  4, 12,   81, 1, 3, 375656, 9553.27, 211, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 273,  6,  8,   81, 1, 3, 375472, 9553.27, 90, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 576,  4, 12,   81, 1, 3, 375561, 9553.27, 64, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  50,  9,  5,   81, 1, 3, 355326, 9553.27, 91, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 431,  7,  7,   81, 1, 3, 381891, 9553.27, 101, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 588,  4, 12,   81, 1, 3, 375661, 9553.27, 211, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 349,  7,  7,   81, 1, 3, 381887, 9553.27, 85, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 929,  9,  5,   81, 1, 3, 355088, 9553.27, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 310,  4, 12,   81, 1, 3, 375861, 9553.27, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  59,  5, 10,   81, 1, 3, 388923, 9553.27, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 861,  4, 12,   81, 1, 3, 376027, 9553.27, 85, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 178,  5, 10,   81, 1, 3, 388873, 9553.27, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 625,  5, 10,   81, 1, 3, 389176, 9553.27, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 864,  4, 11,   81, 1, 3, 347182, 9553.27, 5, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 321,  4, 12,   81, 1, 3, 375753, 9553.27, 90, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 534,  5,  9,   81, 1, 3, 355027, 9553.27, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 512,  9,  5,   81, 1, 3, 355073, 9553.27, 0, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 789,  5,  9,   81, 1, 3, 355080, 9553.27, 85, 0.00, 1: 50; 2: 14; 3: 1; 
