Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
02(559)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 466,  7,  7,   79, 1, 2, 381568, 10202.19, 84, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 627,  5, 10,   85, 1, 3, 388999, 10202.19, 0, 0.00, 1: 46; 2: 18; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 549,  4, 11,   85, 1, 3, 347182, 10202.19, 0, 0.00, 1: 46; 2: 18; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 527,  9,  5,   85, 1, 3, 355039, 10202.19, 0, 0.00, 1: 46; 2: 18; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 631,  4, 12,   85, 1, 3, 375448, 10202.19, 0, 0.00, 1: 46; 2: 18; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 300,  9,  5,   85, 1, 3, 355085, 10202.19, 53, 0.00, 1: 46; 2: 18; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 565,  9,  5,   85, 1, 3, 355098, 10202.19, 0, 0.00, 1: 47; 2: 16; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 413,  5,  9,   85, 1, 3, 355053, 10202.19, 85, 0.00, 1: 47; 2: 16; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 582,  5,  9,   85, 1, 3, 355009, 10202.19, 0, 0.00, 1: 46; 2: 18; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 934,  5, 10,   85, 1, 3, 388867, 10202.19, 0, 0.00, 1: 46; 2: 18; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 509,  5,  9,   85, 1, 3, 355072, 10202.19, 0, 0.00, 1: 46; 2: 18; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 429,  4, 12,   85, 1, 3, 375746, 10202.19, 111, 0.00, 1: 47; 2: 16; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 422,  5,  9,   86, 1, 3, 355109, 10202.19, 0, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 144,  5, 10,   86, 1, 3, 388764, 10202.19, 112, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 180,  4, 12,   86, 1, 3, 375514, 10202.19, 0, 0.00, 1: 47; 2: 15; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 789,  5,  9,   86, 1, 3, 354858, 10202.19, 85, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 611,  4, 12,   86, 1, 3, 376023, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 133,  9,  5,   86, 1, 3, 354853, 10202.19, 85, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 154,  4, 11,   86, 1, 3, 347182, 10202.19, 84, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 128,  4, 12,   86, 1, 3, 375664, 10202.19, 80, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 923,  4, 12,   86, 1, 3, 375652, 10202.19, 116, 0.00, 1: 47; 2: 15; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 167,  5,  9,   86, 1, 3, 355066, 10202.19, 0, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 769,  4, 11,   86, 1, 3, 347182, 10202.19, 27, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 622,  8,  6,   86, 1, 3, 375516, 10202.19, 48, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 948,  4, 12,   86, 1, 3, 375641, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 832,  8,  6,   86, 1, 3, 375696, 10202.19, 112, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 877,  4, 12,   86, 1, 3, 375640, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 557,  5,  9,   86, 1, 3, 354993, 10202.19, 32, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 526,  4, 11,   86, 1, 3, 347182, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 525,  5,  9,   86, 1, 3, 355087, 10202.19, 0, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  21,  4, 12,   86, 1, 3, 375823, 10202.19, 85, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 855,  4, 12,   86, 1, 3, 375870, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 517,  7,  7,   86, 1, 3, 382041, 10202.19, 0, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 936,  4, 12,   86, 1, 3, 375658, 10202.19, 32, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 842,  9,  5,   86, 1, 3, 355097, 10202.19, 204, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 501,  4, 12,   86, 1, 3, 375699, 10202.19, 0, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  54,  4, 12,   86, 1, 3, 375649, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 111,  5,  9,   86, 1, 3, 355063, 10202.19, 0, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  58,  5, 10,   86, 1, 3, 388948, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  71,  9,  5,   86, 1, 3, 354924, 10202.19, 0, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 938,  7,  7,   86, 1, 3, 381688, 10202.19, 71, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  78,  5, 10,   86, 1, 3, 388602, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 885,  9,  5,   86, 1, 3, 354982, 10202.19, 0, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  81,  4, 11,   86, 1, 3, 347182, 10202.19, 148, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 479,  4, 11,   86, 1, 3, 347182, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 281,  4, 12,   86, 1, 3, 375744, 10202.19, 34, 0.00, 1: 47; 2: 15; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 812,  5, 10,   86, 1, 3, 388931, 10202.19, 82, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 811,  4, 12,   86, 1, 3, 375754, 10202.19, 71, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 802,  4, 12,   86, 1, 3, 375225, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 216,  5,  9,   86, 1, 3, 355075, 10202.19, 184, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 898,  6,  8,   86, 1, 3, 375480, 10202.19, 84, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 400,  9,  5,   86, 1, 3, 355020, 10202.19, 208, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 316,  9,  5,   86, 1, 3, 355089, 10202.19, 2, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 233,  9,  5,   86, 1, 3, 355057, 10202.19, 65, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 642,  4, 11,   86, 1, 3, 347182, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 219,  4, 11,   86, 1, 3, 347182, 10202.19, 116, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 386,  9,  5,   86, 1, 3, 355045, 10202.19, 84, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 677,  9,  5,   86, 1, 3, 355088, 10202.19, 0, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 717,  5, 10,   86, 1, 3, 389027, 10202.19, 85, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 749,  4, 11,   86, 1, 3, 347182, 10202.19, 116, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 402,  4, 12,   86, 1, 3, 375795, 10202.19, 84, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 694,  4, 12,   86, 1, 3, 375500, 10202.19, 32, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 409,  4, 12,   86, 1, 3, 375852, 10202.19, 35, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 370,  4, 11,   86, 1, 3, 347182, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 374,  9,  5,   86, 1, 3, 355036, 10202.19, 0, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 341,  4, 11,   86, 1, 3, 347182, 10202.19, 85, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 896,  8,  6,   86, 1, 3, 375424, 10202.19, 64, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 723,  9,  5,   86, 1, 3, 355023, 10202.19, 116, 0.00, 1: 45; 2: 19; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 338,  4, 12,   86, 1, 3, 375700, 10202.19, 84, 0.00, 1: 46; 2: 17; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  44,  4, 11,   87, 1, 3, 347182, 10202.19, 89, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 587,  4, 12,   87, 1, 3, 375566, 10202.19, 116, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 510,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 46; 2: 16; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 575,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  34,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 714,  4, 12,   87, 1, 3, 375571, 10202.19, 84, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 327,  4, 12,   87, 1, 3, 375565, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 354,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 952,  4, 12,   87, 1, 3, 375630, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 506,  4, 12,   87, 1, 3, 375803, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 833,  4, 12,   87, 1, 3, 375734, 10202.19, 134, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  55,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 996,  8,  6,   87, 1, 3, 375575, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  25,  4, 12,   87, 1, 3, 375508, 10202.19, 33, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  49,  4, 12,   87, 1, 3, 375747, 10202.19, 182, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 836,  4, 11,   87, 1, 3, 347182, 10202.19, 89, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 256,  4, 12,   87, 1, 3, 375968, 10202.19, 64, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 864,  4, 11,   87, 1, 3, 347182, 10202.19, 5, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 701,  4, 12,   87, 1, 3, 375693, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 547,  4, 12,   87, 1, 3, 375656, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 698,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 550,  7,  7,   87, 1, 3, 381886, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 873,  4, 11,   87, 1, 3, 347182, 10202.19, 69, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 542,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 929,  9,  5,   87, 1, 3, 355084, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 870,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 295,  6,  8,   87, 1, 3, 375199, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 560,  4, 11,   87, 1, 3, 347182, 10202.19, 28, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 274,  4, 11,   87, 1, 3, 347182, 10202.19, 84, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 563,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 512,  9,  5,   87, 1, 3, 355089, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  14,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 691,  4, 12,   87, 1, 3, 375717, 10202.19, 110, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 861,  4, 12,   87, 1, 3, 375796, 10202.19, 85, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 902,  4, 12,   87, 1, 3, 375681, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 933,  4, 12,   87, 1, 3, 375271, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 858,  4, 11,   87, 1, 3, 347182, 10202.19, 84, 0.00, 1: 46; 2: 16; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 310,  4, 12,   87, 1, 3, 375615, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 570,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 626,  9,  5,   87, 1, 3, 355094, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 683,  4, 11,   87, 1, 3, 347182, 10202.19, 75, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 325,  5, 10,   87, 1, 3, 388568, 10202.19, 85, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 140,  4, 11,   87, 1, 3, 347182, 10202.19, 89, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 395,  4, 12,   87, 1, 3, 375998, 10202.19, 116, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 189,  4, 12,   87, 1, 3, 375390, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 119,  4, 12,   87, 1, 3, 375687, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 121,  5,  9,   87, 1, 3, 355076, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 122,  4, 12,   87, 1, 3, 375565, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 124,  4, 12,   87, 1, 3, 375715, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 223,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 641,  4, 12,   87, 1, 3, 375691, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 791,  4, 12,   87, 1, 3, 375461, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 218,  9,  5,   87, 1, 3, 355176, 10202.19, 84, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 107,  4, 11,   87, 1, 3, 347182, 10202.19, 84, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 141,  4, 12,   87, 1, 3, 375334, 10202.19, 85, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 143,  4, 12,   87, 1, 3, 375746, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 443,  4, 12,   87, 1, 3, 375575, 10202.19, 0, 0.00, 1: 46; 2: 16; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 442,  4, 12,   87, 1, 3, 375615, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 946,  4, 12,   87, 1, 3, 375676, 10202.19, 50, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 764,  4, 11,   87, 1, 3, 347182, 10202.19, 1, 0.00, 1: 47; 2: 14; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 211,  9,  5,   87, 1, 3, 355032, 10202.19, 116, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 202,  4, 12,   87, 1, 3, 375545, 10202.19, 84, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 178,  5, 10,   87, 1, 3, 388666, 10202.19, 0, 0.00, 1: 46; 2: 16; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 979,  5,  9,   87, 1, 3, 355124, 10202.19, 115, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 654,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 46; 2: 16; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 724,  4, 11,   87, 1, 3, 347182, 10202.19, 89, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 495,  9,  5,   87, 1, 3, 355065, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 371,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 46; 2: 16; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 591,  5, 10,   87, 1, 3, 389239, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 249,  4, 12,   87, 1, 3, 375547, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 660,  4, 12,   87, 1, 3, 375791, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 484,  4, 12,   87, 1, 3, 375635, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 730,  4, 11,   87, 1, 3, 347182, 10202.19, 84, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 657,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 816,  5, 10,   87, 1, 3, 388971, 10202.19, 28, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 474,  4, 11,   87, 1, 3, 347182, 10202.19, 84, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 653,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 981,  4, 12,   87, 1, 3, 375592, 10202.19, 85, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 601,  4, 12,   87, 1, 3, 375754, 10202.19, 36, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 471,  4, 11,   87, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 394,  8,  6,   87, 1, 3, 375365, 10202.19, 84, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 806,  4, 12,   87, 1, 3, 375788, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 941,  4, 12,   87, 1, 3, 375564, 10202.19, 95, 0.00, 1: 45; 2: 18; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 974,  9,  5,   87, 1, 3, 355077, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 803,  4, 12,   87, 1, 3, 375380, 10202.19, 0, 0.00, 1: 44; 2: 20; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   1,  4, 12,   88, 1, 3, 375764, 10202.19, 2, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 895,  4, 11,   88, 1, 3, 347182, 10202.19, 0, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 985,  4, 12,   88, 1, 3, 375788, 10202.19, 37, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 919,  4, 11,   88, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 19; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 897,  4, 12,   88, 1, 3, 375053, 10202.19, 28, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 997,  4, 11,   88, 1, 3, 347182, 10202.19, 0, 0.00, 1: 44; 2: 19; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 970,  4, 11,   88, 1, 3, 347182, 10202.19, 204, 0.00, 1: 45; 2: 17; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 882,  4, 11,   88, 1, 3, 347182, 10202.19, 0, 0.00, 1: 45; 2: 17; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 497,  4, 12,   88, 1, 3, 375742, 10202.19, 0, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 437,  4, 12,   88, 1, 3, 375697, 10202.19, 0, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 440,  4, 12,   88, 1, 3, 375789, 10202.19, 0, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 447,  4, 12,   88, 1, 3, 375419, 10202.19, 0, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 450,  4, 12,   88, 1, 3, 375543, 10202.19, 84, 0.00, 1: 45; 2: 17; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 454,  4, 11,   88, 1, 3, 347182, 10202.19, 0, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 468,  4, 12,   88, 1, 3, 375475, 10202.19, 89, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 469,  4, 11,   88, 1, 3, 347182, 10202.19, 85, 0.00, 1: 43; 2: 21; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 486,  4, 12,   88, 1, 3, 375785, 10202.19, 0, 0.00, 1: 45; 2: 17; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 493,  4, 12,   88, 1, 3, 375569, 10202.19, 0, 0.00, 1: 44; 2: 19; 3: 2; 
