Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
2(436)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 500,  8,  7,  117, 1, 2, 439055, 9903.41, 36, 0.00, 1: 77; 2: 20; 
Differentiation_of_T_lymphocytes, 903,  6,  9,  126, 1, 3, 426065, 9903.41, 0, 0.00, 1: 71; 2: 23; 3: 3; 
Differentiation_of_T_lymphocytes, 819,  9,  6,  126, 1, 3, 426139, 9903.41, 0, 0.00, 1: 69; 2: 27; 3: 1; 
Differentiation_of_T_lymphocytes, 497,  4, 13,  126, 1, 3, 410680, 9903.41, 0, 0.00, 1: 69; 2: 27; 3: 1; 
Differentiation_of_T_lymphocytes, 515,  6,  9,  126, 1, 3, 426236, 9903.41, 242, 0.00, 1: 70; 2: 25; 3: 2; 
Differentiation_of_T_lymphocytes, 975,  8,  7,  126, 1, 3, 439208, 9903.41, 0, 0.00, 1: 69; 2: 27; 3: 1; 
Differentiation_of_T_lymphocytes,  90,  8,  7,  126, 1, 3, 439363, 9903.41, 77, 0.00, 1: 70; 2: 25; 3: 2; 
Differentiation_of_T_lymphocytes, 816,  5, 10,  126, 1, 3, 395675, 9903.41, 0, 0.00, 1: 69; 2: 27; 3: 1; 
Differentiation_of_T_lymphocytes, 977,  8,  7,  126, 1, 3, 439084, 9903.41, 0, 0.00, 1: 69; 2: 27; 3: 1; 
Differentiation_of_T_lymphocytes, 514,  7,  8,  126, 1, 3, 439269, 9903.41, 77, 0.00, 1: 69; 2: 27; 3: 1; 
Differentiation_of_T_lymphocytes, 495,  5, 12,  126, 1, 3, 463750, 9903.41, 0, 0.00, 1: 69; 2: 27; 3: 1; 
Differentiation_of_T_lymphocytes, 266,  7,  8,  126, 1, 3, 439429, 9903.41, 134, 0.00, 1: 69; 2: 27; 3: 1; 
Differentiation_of_T_lymphocytes, 856,  5, 11,  127, 1, 3, 432269, 9903.41, 88, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 190,  4, 14,  127, 1, 3, 439323, 9903.41, 0, 0.00, 1: 70; 2: 24; 3: 3; 
Differentiation_of_T_lymphocytes, 172,  5, 10,  127, 1, 3, 395675, 9903.41, 49, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 365,  4, 13,  127, 1, 3, 410699, 9903.41, 51, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes,  91,  5, 10,  127, 1, 3, 395675, 9903.41, 242, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 868,  5, 11,  127, 1, 3, 432203, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 295,  5, 10,  127, 1, 3, 395675, 9903.41, 0, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 748,  4, 14,  127, 1, 3, 439081, 9903.41, 48, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 150,  6,  9,  127, 1, 3, 426148, 9903.41, 0, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 143,  5, 10,  127, 1, 3, 395675, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 288,  5, 12,  127, 1, 3, 463996, 9903.41, 7, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 740,  6,  9,  127, 1, 3, 426124, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 946,  6,  9,  127, 1, 3, 426145, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 401,  4, 14,  127, 1, 3, 439246, 9903.41, 0, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 937,  4, 14,  127, 1, 3, 439080, 9903.41, 73, 0.00, 1: 70; 2: 24; 3: 3; 
Differentiation_of_T_lymphocytes, 344,  5, 11,  127, 1, 3, 432179, 9903.41, 88, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 832,  7,  8,  127, 1, 3, 439279, 9903.41, 48, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 115,  4, 14,  127, 1, 3, 439190, 9903.41, 0, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes,  74,  5, 12,  127, 1, 3, 463948, 9903.41, 134, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 259,  4, 14,  127, 1, 3, 439275, 9903.41, 241, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes,  80,  4, 13,  127, 1, 3, 410886, 9903.41, 240, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 910,  5, 12,  127, 1, 3, 464246, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 305,  5, 12,  127, 1, 3, 463880, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 844,  4, 13,  127, 1, 3, 410746, 9903.41, 143, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 196,  4, 14,  127, 1, 3, 439361, 9903.41, 143, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 923,  4, 13,  127, 1, 3, 410717, 9903.41, 242, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 209,  6,  9,  127, 1, 3, 426050, 9903.41, 125, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 216,  5, 10,  127, 1, 3, 395675, 9903.41, 216, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 221,  5, 10,  127, 1, 3, 395675, 9903.41, 85, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 444,  5, 12,  127, 1, 3, 463953, 9903.41, 2, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 721,  4, 14,  127, 1, 3, 439241, 9903.41, 207, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 509,  4, 14,  127, 1, 3, 439222, 9903.41, 0, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 665,  5, 10,  127, 1, 3, 395675, 9903.41, 215, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 631,  5, 10,  127, 1, 3, 395675, 9903.41, 255, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 546,  5, 10,  127, 1, 3, 395675, 9903.41, 0, 0.00, 1: 70; 2: 24; 3: 3; 
Differentiation_of_T_lymphocytes, 713,  4, 13,  127, 1, 3, 410776, 9903.41, 207, 0.00, 1: 70; 2: 24; 3: 3; 
Differentiation_of_T_lymphocytes, 996,  4, 14,  127, 1, 3, 439338, 9903.41, 0, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 991,  9,  6,  127, 1, 3, 426260, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 609,  6,  9,  127, 1, 3, 426238, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 994,  4, 14,  127, 1, 3, 439404, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 449,  6,  9,  127, 1, 3, 426080, 9903.41, 206, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 455,  5, 11,  127, 1, 3, 432586, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 698,  5, 10,  127, 1, 3, 395675, 9903.41, 0, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 696,  4, 14,  127, 1, 3, 439311, 9903.41, 0, 0.00, 1: 70; 2: 24; 3: 3; 
Differentiation_of_T_lymphocytes, 695,  5, 10,  127, 1, 3, 395675, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes,  40,  4, 14,  127, 1, 3, 439070, 9903.41, 32, 0.00, 1: 70; 2: 24; 3: 3; 
Differentiation_of_T_lymphocytes, 689,  4, 14,  127, 1, 3, 439349, 9903.41, 0, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 525,  5, 12,  127, 1, 3, 464148, 9903.41, 85, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 980,  5, 12,  127, 1, 3, 463764, 9903.41, 0, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 414,  4, 14,  127, 1, 3, 439257, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 526,  8,  7,  127, 1, 3, 438942, 9903.41, 0, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 412,  5, 11,  127, 1, 3, 431954, 9903.41, 143, 0.00, 1: 69; 2: 26; 3: 2; 
Differentiation_of_T_lymphocytes, 410,  5, 11,  127, 1, 3, 432111, 9903.41, 77, 0.00, 1: 68; 2: 28; 3: 1; 
Differentiation_of_T_lymphocytes, 520,  4, 14,  128, 1, 3, 439420, 9903.41, 0, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 223,  5, 12,  128, 1, 3, 463709, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 559,  4, 13,  128, 1, 3, 410786, 9903.41, 0, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 104,  4, 13,  128, 1, 3, 410685, 9903.41, 32, 0.00, 1: 69; 2: 25; 3: 3; 
Differentiation_of_T_lymphocytes, 786,  4, 14,  128, 1, 3, 439026, 9903.41, 77, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 577,  5, 12,  128, 1, 3, 464212, 9903.41, 207, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 681,  4, 14,  128, 1, 3, 439151, 9903.41, 73, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 789,  9,  6,  128, 1, 3, 425960, 9903.41, 85, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 227,  4, 14,  128, 1, 3, 439258, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 480,  5, 11,  128, 1, 3, 432383, 9903.41, 6, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 232,  8,  7,  128, 1, 3, 439389, 9903.41, 32, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 561,  5, 12,  128, 1, 3, 463958, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 976,  5, 10,  128, 1, 3, 395675, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 902,  4, 14,  128, 1, 3, 438777, 9903.41, 0, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 901,  5, 11,  128, 1, 3, 432425, 9903.41, 85, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 650,  4, 14,  128, 1, 3, 438797, 9903.41, 77, 0.00, 1: 69; 2: 25; 3: 3; 
Differentiation_of_T_lymphocytes, 897,  5, 10,  128, 1, 3, 395675, 9903.41, 208, 0.00, 1: 69; 2: 25; 3: 3; 
Differentiation_of_T_lymphocytes,  86,  5, 12,  128, 1, 3, 464173, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 669,  5, 12,  128, 1, 3, 464504, 9903.41, 85, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 492,  5, 11,  128, 1, 3, 432360, 9903.41, 66, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 907,  9,  6,  128, 1, 3, 426069, 9903.41, 242, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 316,  5, 11,  128, 1, 3, 432327, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 983,  4, 14,  128, 1, 3, 439143, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 251,  4, 13,  128, 1, 3, 410788, 9903.41, 0, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 899,  5, 10,  128, 1, 3, 395675, 9903.41, 242, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 835,  4, 14,  128, 1, 3, 439582, 9903.41, 242, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 101,  5, 12,  128, 1, 3, 464104, 9903.41, 0, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 379,  4, 13,  128, 1, 3, 410707, 9903.41, 0, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 867,  4, 14,  128, 1, 3, 438993, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 355,  8,  7,  128, 1, 3, 439060, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 756,  5, 10,  128, 1, 3, 395675, 9903.41, 24, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 434,  4, 13,  128, 1, 3, 410745, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 869,  4, 13,  128, 1, 3, 410761, 9903.41, 0, 0.00, 1: 69; 2: 25; 3: 3; 
Differentiation_of_T_lymphocytes,  56,  4, 14,  128, 1, 3, 439516, 9903.41, 0, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 949,  5, 10,  128, 1, 3, 395675, 9903.41, 0, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes,  63,  4, 14,  128, 1, 3, 439199, 9903.41, 0, 0.00, 1: 69; 2: 25; 3: 3; 
Differentiation_of_T_lymphocytes, 364,  4, 14,  128, 1, 3, 439346, 9903.41, 65, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 380,  5, 11,  128, 1, 3, 432259, 9903.41, 143, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 382,  4, 14,  128, 1, 3, 439095, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 134,  5, 11,  128, 1, 3, 431875, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 419,  4, 13,  128, 1, 3, 410708, 9903.41, 0, 0.00, 1: 70; 2: 23; 3: 4; 
Differentiation_of_T_lymphocytes, 390,  9,  6,  128, 1, 3, 426242, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 945,  5, 10,  128, 1, 3, 395675, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 726,  5, 10,  128, 1, 3, 395675, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 406,  5, 12,  128, 1, 3, 463934, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes,  64,  5, 10,  128, 1, 3, 395675, 9903.41, 176, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 155,  4, 13,  128, 1, 3, 410725, 9903.41, 242, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 759,  4, 13,  128, 1, 3, 410760, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes,  70,  4, 13,  128, 1, 3, 410760, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes,  72,  6,  9,  128, 1, 3, 426145, 9903.41, 224, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 128,  5, 10,  128, 1, 3, 395675, 9903.41, 176, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 445,  9,  6,  128, 1, 3, 426135, 9903.41, 0, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes,  77,  9,  6,  128, 1, 3, 426321, 9903.41, 85, 0.00, 1: 67; 2: 29; 3: 1; 
Differentiation_of_T_lymphocytes, 438,  4, 14,  128, 1, 3, 439131, 9903.41, 0, 0.00, 1: 68; 2: 27; 3: 2; 
Differentiation_of_T_lymphocytes, 122,  5, 12,  129, 1, 3, 464326, 9903.41, 0, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 582,  4, 13,  129, 1, 3, 410774, 9903.41, 0, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 131,  4, 13,  129, 1, 3, 410791, 9903.41, 241, 0.00, 1: 68; 2: 26; 3: 3; 
Differentiation_of_T_lymphocytes,   6,  5, 12,  129, 1, 3, 463488, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 592,  5, 12,  129, 1, 3, 463902, 9903.41, 64, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 581,  5, 10,  129, 1, 3, 395675, 9903.41, 85, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 612,  4, 14,  129, 1, 3, 439343, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 998,  5, 12,  129, 1, 3, 463601, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 999,  5, 10,  129, 1, 3, 395675, 9903.41, 0, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 130,  4, 14,  129, 1, 3, 438932, 9903.41, 134, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 643,  5, 10,  129, 1, 3, 395675, 9903.41, 242, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 148,  5, 10,  129, 1, 3, 395675, 9903.41, 143, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 529,  4, 14,  129, 1, 3, 438984, 9903.41, 207, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 871,  6,  9,  129, 1, 3, 426103, 9903.41, 0, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes,  12,  5, 11,  129, 1, 3, 432181, 9903.41, 77, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 532,  4, 14,  129, 1, 3, 439291, 9903.41, 143, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes,  20,  4, 14,  129, 1, 3, 439488, 9903.41, 143, 0.00, 1: 68; 2: 26; 3: 3; 
Differentiation_of_T_lymphocytes, 203,  8,  7,  129, 1, 3, 439390, 9903.41, 241, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 123,  4, 13,  129, 1, 3, 410698, 9903.41, 0, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes,  18,  5, 11,  129, 1, 3, 432189, 9903.41, 77, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 189,  5, 11,  129, 1, 3, 432577, 9903.41, 0, 0.00, 1: 69; 2: 24; 3: 4; 
Differentiation_of_T_lymphocytes, 864,  4, 14,  129, 1, 3, 439178, 9903.41, 6, 0.00, 1: 70; 2: 22; 3: 5; 
Differentiation_of_T_lymphocytes, 354,  4, 13,  129, 1, 3, 410760, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 106,  5, 12,  129, 1, 3, 464412, 9903.41, 68, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 306,  4, 13,  129, 1, 3, 410761, 9903.41, 0, 0.00, 1: 69; 2: 24; 3: 4; 
Differentiation_of_T_lymphocytes,  33,  4, 13,  129, 1, 3, 410689, 9903.41, 0, 0.00, 1: 68; 2: 26; 3: 3; 
Differentiation_of_T_lymphocytes, 310,  5, 12,  129, 1, 3, 463465, 9903.41, 0, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 313,  5, 11,  129, 1, 3, 432106, 9903.41, 0, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 447,  5, 10,  129, 1, 3, 395675, 9903.41, 0, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes,  69,  4, 13,  129, 1, 3, 410720, 9903.41, 85, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 712,  5, 12,  129, 1, 3, 464168, 9903.41, 192, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes,  67,  5, 12,  129, 1, 3, 464098, 9903.41, 241, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 345,  5, 10,  129, 1, 3, 395675, 9903.41, 214, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 475,  5, 10,  129, 1, 3, 395675, 9903.41, 242, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 940,  4, 14,  129, 1, 3, 439172, 9903.41, 50, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 716,  7,  8,  129, 1, 3, 439259, 9903.41, 143, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 942,  5, 10,  129, 1, 3, 395675, 9903.41, 32, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 943,  5, 10,  129, 1, 3, 395675, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 373,  4, 14,  129, 1, 3, 439190, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 375,  5, 10,  129, 1, 3, 395675, 9903.41, 0, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 416,  4, 14,  129, 1, 3, 439393, 9903.41, 6, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes,  61,  4, 13,  129, 1, 3, 410707, 9903.41, 85, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 947,  4, 14,  129, 1, 3, 439072, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 658,  5, 10,  129, 1, 3, 395675, 9903.41, 77, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 808,  5, 10,  129, 1, 3, 395675, 9903.41, 32, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 503,  4, 14,  129, 1, 3, 439020, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 269,  4, 14,  129, 1, 3, 439148, 9903.41, 85, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 670,  4, 13,  129, 1, 3, 410796, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes,  97,  4, 13,  129, 1, 3, 410775, 9903.41, 0, 0.00, 1: 69; 2: 24; 3: 4; 
Differentiation_of_T_lymphocytes, 666,  4, 13,  129, 1, 3, 410796, 9903.41, 77, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 261,  4, 13,  129, 1, 3, 410745, 9903.41, 85, 0.00, 1: 69; 2: 24; 3: 4; 
Differentiation_of_T_lymphocytes, 257,  4, 13,  129, 1, 3, 410704, 9903.41, 216, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 796,  4, 13,  129, 1, 3, 410762, 9903.41, 143, 0.00, 1: 66; 2: 30; 3: 1; 
Differentiation_of_T_lymphocytes, 512,  4, 14,  129, 1, 3, 439329, 9903.41, 240, 0.00, 1: 69; 2: 24; 3: 4; 
Differentiation_of_T_lymphocytes, 795,  9,  6,  129, 1, 3, 426055, 9903.41, 242, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 979,  4, 14,  129, 1, 3, 438892, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes, 103,  4, 13,  129, 1, 3, 410773, 9903.41, 0, 0.00, 1: 67; 2: 28; 3: 2; 
Differentiation_of_T_lymphocytes,  98,  4, 14,  130, 1, 3, 439114, 9903.41, 0, 0.00, 1: 67; 2: 27; 3: 3; 
Differentiation_of_T_lymphocytes,   2,  4, 13,  130, 1, 3, 410684, 9903.41, 15, 0.00, 1: 67; 2: 27; 3: 3; 
Differentiation_of_T_lymphocytes, 599,  4, 14,  130, 1, 3, 438912, 9903.41, 0, 0.00, 1: 65; 2: 31; 3: 1; 
Differentiation_of_T_lymphocytes, 114,  6,  9,  130, 1, 3, 426173, 9903.41, 0, 0.00, 1: 65; 2: 31; 3: 1; 
Differentiation_of_T_lymphocytes, 978,  4, 13,  130, 1, 3, 410676, 9903.41, 0, 0.00, 1: 65; 2: 31; 3: 1; 
Differentiation_of_T_lymphocytes, 982,  5, 10,  130, 1, 3, 395675, 9903.41, 0, 0.00, 1: 68; 2: 25; 3: 4; 
Differentiation_of_T_lymphocytes, 886,  5, 10,  130, 1, 3, 395675, 9903.41, 0, 0.00, 1: 65; 2: 31; 3: 1; 
Differentiation_of_T_lymphocytes,  41,  4, 13,  130, 1, 3, 410728, 9903.41, 67, 0.00, 1: 67; 2: 27; 3: 3; 
Differentiation_of_T_lymphocytes,  85,  4, 13,  130, 1, 3, 410750, 9903.41, 85, 0.00, 1: 66; 2: 29; 3: 2; 
Differentiation_of_T_lymphocytes, 921,  4, 14,  130, 1, 3, 439235, 9903.41, 216, 0.00, 1: 67; 2: 27; 3: 3; 
Differentiation_of_T_lymphocytes,  29,  4, 14,  130, 1, 3, 439160, 9903.41, 85, 0.00, 1: 67; 2: 27; 3: 3; 
Differentiation_of_T_lymphocytes,  14,  5, 11,  130, 1, 3, 432132, 9903.41, 0, 0.00, 1: 65; 2: 31; 3: 1; 
Differentiation_of_T_lymphocytes,   9,  4, 13,  130, 1, 3, 410702, 9903.41, 2, 0.00, 1: 66; 2: 29; 3: 2; 
Differentiation_of_T_lymphocytes, 968,  4, 13,  130, 1, 3, 410769, 9903.41, 0, 0.00, 1: 66; 2: 29; 3: 2; 
Differentiation_of_T_lymphocytes,  27,  5, 11,  130, 1, 3, 432230, 9903.41, 242, 0.00, 1: 65; 2: 31; 3: 1; 
