Seed 1656949570
ARCH 1|F_ID 1|LIMIT 3
before: 
2(655)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 617,  8,  7,  108, 1, 2, 438950, 8992.16, 73, 0.00, 1: 86; 2: 11; 
Differentiation_of_T_lymphocytes, 160,  7,  8,  115, 1, 3, 439410, 8992.16, 6, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 178,  9,  6,  115, 1, 3, 426069, 8992.16, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 231,  8,  7,  115, 1, 3, 439426, 8992.16, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 100,  5, 11,  115, 1, 3, 432271, 8992.16, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 724,  8,  7,  115, 1, 3, 439152, 8992.16, 246, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 539,  8,  7,  115, 1, 3, 439509, 8992.16, 201, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 205,  8,  7,  115, 1, 3, 439241, 8992.16, 85, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 823,  7,  8,  115, 1, 3, 439290, 8992.16, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 321,  5, 10,  115, 1, 3, 395675, 8992.16, 77, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 332,  5, 12,  115, 1, 3, 463970, 8992.16, 246, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 476,  8,  7,  115, 1, 3, 439531, 8992.16, 246, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 272,  8,  7,  115, 1, 3, 439359, 8992.16, 96, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 335,  4, 13,  115, 1, 3, 410685, 8992.16, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 561,  5, 12,  115, 1, 3, 464176, 8992.16, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes,  34,  5, 11,  115, 1, 3, 432356, 8992.16, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 953,  8,  7,  115, 1, 3, 439388, 8992.16, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 279,  6,  9,  115, 1, 3, 425908, 8992.16, 0, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 320,  6,  9,  115, 1, 3, 426149, 8992.16, 160, 0.00, 1: 80; 2: 16; 3: 1; 
Differentiation_of_T_lymphocytes, 542,  9,  6,  116, 1, 3, 426093, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 206,  7,  8,  116, 1, 3, 439034, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 738,  6,  9,  116, 1, 3, 425840, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 194,  5, 12,  116, 1, 3, 464428, 8992.16, 31, 0.00, 1: 81; 2: 13; 3: 3; 
Differentiation_of_T_lymphocytes, 399,  6,  9,  116, 1, 3, 426176, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 193,  5, 12,  116, 1, 3, 464349, 8992.16, 253, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 971,  5, 10,  116, 1, 3, 395675, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 918,  6,  9,  116, 1, 3, 425898, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 425,  5, 12,  116, 1, 3, 464206, 8992.16, 71, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 275,  6,  9,  116, 1, 3, 425922, 8992.16, 201, 0.00, 1: 80; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes,  62,  8,  7,  116, 1, 3, 438934, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 609,  6,  9,  116, 1, 3, 426114, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 318,  5, 11,  116, 1, 3, 432110, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 825,  7,  8,  116, 1, 3, 439212, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 499,  5, 12,  116, 1, 3, 464240, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 982,  5, 10,  116, 1, 3, 395675, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 817,  6,  9,  116, 1, 3, 426098, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 316,  5, 11,  116, 1, 3, 432182, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 135,  6,  9,  116, 1, 3, 425927, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 408,  5, 12,  116, 1, 3, 464073, 8992.16, 152, 0.00, 1: 80; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 313,  5, 11,  116, 1, 3, 432189, 8992.16, 0, 0.00, 1: 80; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 149,  7,  8,  116, 1, 3, 438841, 8992.16, 85, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 154,  6,  9,  116, 1, 3, 426248, 8992.16, 231, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 798,  5, 11,  116, 1, 3, 432129, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 301,  5, 11,  116, 1, 3, 432217, 8992.16, 51, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 298,  6,  9,  116, 1, 3, 425881, 8992.16, 111, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 841,  5, 12,  116, 1, 3, 464146, 8992.16, 80, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 734,  5, 11,  116, 1, 3, 432402, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes,  39,  8,  7,  116, 1, 3, 439243, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 383,  5, 11,  116, 1, 3, 432176, 8992.16, 0, 0.00, 1: 80; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 702,  5, 11,  116, 1, 3, 432213, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 551,  7,  8,  116, 1, 3, 439013, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 422,  5, 12,  116, 1, 3, 463697, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 240,  4, 14,  116, 1, 3, 439291, 8992.16, 0, 0.00, 1: 80; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 933,  5, 12,  116, 1, 3, 464046, 8992.16, 0, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 268,  5, 11,  116, 1, 3, 432128, 8992.16, 246, 0.00, 1: 79; 2: 17; 3: 1; 
Differentiation_of_T_lymphocytes, 269,  4, 14,  116, 1, 3, 439264, 8992.16, 85, 0.00, 1: 80; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 664,  5, 12,  116, 1, 3, 464182, 8992.16, 152, 0.00, 1: 80; 2: 15; 3: 2; 
Differentiation_of_T_lymphocytes, 683,  4, 13,  117, 1, 3, 410789, 8992.16, 78, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 958,  5, 12,  117, 1, 3, 464130, 8992.16, 0, 0.00, 1: 79; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 406,  5, 12,  117, 1, 3, 464204, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 634,  7,  8,  117, 1, 3, 439324, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 845,  5, 12,  117, 1, 3, 463846, 8992.16, 85, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 175,  8,  7,  117, 1, 3, 439240, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes,  19,  5, 12,  117, 1, 3, 463948, 8992.16, 201, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 407,  5, 12,  117, 1, 3, 464101, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 887,  5, 12,  117, 1, 3, 464046, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 292,  5, 10,  117, 1, 3, 395675, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 367,  5, 10,  117, 1, 3, 395675, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 161,  7,  8,  117, 1, 3, 439232, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 326,  9,  6,  117, 1, 3, 426071, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 238,  5, 12,  117, 1, 3, 463945, 8992.16, 32, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 262,  9,  6,  117, 1, 3, 426066, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 305,  5, 12,  117, 1, 3, 464113, 8992.16, 0, 0.00, 1: 79; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 307,  5, 11,  117, 1, 3, 432166, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes,  38,  7,  8,  117, 1, 3, 439210, 8992.16, 0, 0.00, 1: 79; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 113,  5, 12,  117, 1, 3, 464134, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 516,  8,  7,  117, 1, 3, 439217, 8992.16, 246, 0.00, 1: 79; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 696,  4, 14,  117, 1, 3, 439185, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 868,  5, 11,  117, 1, 3, 432212, 8992.16, 0, 0.00, 1: 79; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 820,  7,  8,  117, 1, 3, 439223, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 821,  8,  7,  117, 1, 3, 439189, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 822,  5, 12,  117, 1, 3, 464307, 8992.16, 0, 0.00, 1: 79; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes, 359,  6,  9,  117, 1, 3, 425804, 8992.16, 0, 0.00, 1: 79; 2: 16; 3: 2; 
Differentiation_of_T_lymphocytes,  32,  5, 11,  117, 1, 3, 432010, 8992.16, 5, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 752,  8,  7,  117, 1, 3, 439010, 8992.16, 8, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 922,  5, 12,  117, 1, 3, 464029, 8992.16, 231, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 596,  8,  7,  117, 1, 3, 439401, 8992.16, 246, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 197,  5, 12,  117, 1, 3, 464373, 8992.16, 85, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 195,  7,  8,  117, 1, 3, 438904, 8992.16, 201, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes,  79,  7,  8,  117, 1, 3, 438873, 8992.16, 0, 0.00, 1: 78; 2: 18; 3: 1; 
Differentiation_of_T_lymphocytes, 943,  5, 10,  118, 1, 3, 395675, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 468,  4, 14,  118, 1, 3, 439201, 8992.16, 246, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 311,  4, 14,  118, 1, 3, 439201, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes,  27,  5, 11,  118, 1, 3, 432329, 8992.16, 201, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 502,  4, 13,  118, 1, 3, 410762, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 443,  5, 12,  118, 1, 3, 464107, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 804,  5, 11,  118, 1, 3, 432140, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 838,  5, 12,  118, 1, 3, 463909, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 712,  5, 12,  118, 1, 3, 463843, 8992.16, 192, 0.00, 1: 78; 2: 17; 3: 2; 
Differentiation_of_T_lymphocytes, 972,  5, 10,  118, 1, 3, 395675, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 143,  5, 10,  118, 1, 3, 395675, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 941,  5, 10,  118, 1, 3, 395675, 8992.16, 82, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 924,  5, 12,  118, 1, 3, 464005, 8992.16, 246, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes,  99,  8,  7,  118, 1, 3, 439185, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 285,  8,  7,  118, 1, 3, 439160, 8992.16, 85, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes,  45,  8,  7,  118, 1, 3, 439040, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 420,  5, 10,  118, 1, 3, 395675, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 748,  4, 14,  118, 1, 3, 439236, 8992.16, 48, 0.00, 1: 78; 2: 17; 3: 2; 
Differentiation_of_T_lymphocytes, 427,  7,  8,  118, 1, 3, 439237, 8992.16, 109, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 701,  9,  6,  118, 1, 3, 425990, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 278,  5, 12,  118, 1, 3, 464081, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 215,  4, 14,  118, 1, 3, 438832, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 886,  5, 10,  118, 1, 3, 395675, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes,  96,  5, 12,  118, 1, 3, 463719, 8992.16, 5, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 636,  5, 11,  118, 1, 3, 432179, 8992.16, 1, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 530,  5, 12,  118, 1, 3, 463958, 8992.16, 231, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 598,  7,  8,  118, 1, 3, 439163, 8992.16, 0, 0.00, 1: 78; 2: 17; 3: 2; 
Differentiation_of_T_lymphocytes, 681,  4, 14,  118, 1, 3, 439301, 8992.16, 73, 0.00, 1: 78; 2: 17; 3: 2; 
Differentiation_of_T_lymphocytes, 267,  8,  7,  118, 1, 3, 439333, 8992.16, 201, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 781,  4, 14,  118, 1, 3, 439022, 8992.16, 85, 0.00, 1: 78; 2: 17; 3: 2; 
Differentiation_of_T_lymphocytes, 784,  4, 13,  118, 1, 3, 410762, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 855,  5, 11,  118, 1, 3, 432149, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 786,  4, 14,  118, 1, 3, 439138, 8992.16, 231, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 232,  8,  7,  118, 1, 3, 439210, 8992.16, 32, 0.00, 1: 78; 2: 17; 3: 2; 
Differentiation_of_T_lymphocytes, 156,  4, 13,  118, 1, 3, 410751, 8992.16, 246, 0.00, 1: 78; 2: 17; 3: 2; 
Differentiation_of_T_lymphocytes, 465,  4, 14,  118, 1, 3, 439547, 8992.16, 78, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 741,  5, 10,  118, 1, 3, 395675, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 645,  6,  9,  118, 1, 3, 426158, 8992.16, 85, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 288,  5, 12,  118, 1, 3, 464153, 8992.16, 7, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 381,  5, 11,  118, 1, 3, 432228, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 763,  4, 13,  118, 1, 3, 410712, 8992.16, 0, 0.00, 1: 77; 2: 19; 3: 1; 
Differentiation_of_T_lymphocytes, 869,  4, 13,  119, 1, 3, 410753, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 595,  5, 12,  119, 1, 3, 463824, 8992.16, 201, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 853,  5, 11,  119, 1, 3, 432115, 8992.16, 85, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 835,  4, 14,  119, 1, 3, 439207, 8992.16, 201, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 349,  4, 13,  119, 1, 3, 410740, 8992.16, 85, 0.00, 1: 77; 2: 18; 3: 2; 
Differentiation_of_T_lymphocytes, 863,  5, 10,  119, 1, 3, 395675, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 996,  4, 14,  119, 1, 3, 439269, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 892,  4, 14,  119, 1, 3, 439352, 8992.16, 0, 0.00, 1: 78; 2: 16; 3: 3; 
Differentiation_of_T_lymphocytes,  97,  4, 13,  119, 1, 3, 410735, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 601,  4, 14,  119, 1, 3, 439155, 8992.16, 87, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 699,  5, 10,  119, 1, 3, 395675, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 428,  5, 10,  119, 1, 3, 395675, 8992.16, 98, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 251,  4, 13,  119, 1, 3, 410735, 8992.16, 0, 0.00, 1: 77; 2: 18; 3: 2; 
Differentiation_of_T_lymphocytes, 385,  5, 10,  119, 1, 3, 395675, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 249,  5, 12,  119, 1, 3, 463918, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 685,  5, 12,  119, 1, 3, 464245, 8992.16, 82, 0.00, 1: 77; 2: 18; 3: 2; 
Differentiation_of_T_lymphocytes,  41,  4, 13,  119, 1, 3, 410806, 8992.16, 67, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 545,  6,  9,  119, 1, 3, 425889, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 665,  5, 10,  119, 1, 3, 395675, 8992.16, 87, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 930,  9,  6,  119, 1, 3, 426112, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 565,  5, 11,  119, 1, 3, 432431, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 282,  4, 14,  119, 1, 3, 439192, 8992.16, 231, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 196,  4, 14,  119, 1, 3, 439149, 8992.16, 246, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 643,  5, 10,  119, 1, 3, 395675, 8992.16, 201, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes,  25,  4, 14,  119, 1, 3, 439281, 8992.16, 84, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 921,  4, 14,  119, 1, 3, 439386, 8992.16, 88, 0.00, 1: 77; 2: 18; 3: 2; 
Differentiation_of_T_lymphocytes, 773,  4, 14,  119, 1, 3, 439193, 8992.16, 85, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 917,  5, 10,  119, 1, 3, 395675, 8992.16, 85, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 529,  4, 14,  119, 1, 3, 438775, 8992.16, 79, 0.00, 1: 77; 2: 18; 3: 2; 
Differentiation_of_T_lymphocytes, 827,  9,  6,  119, 1, 3, 426159, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes,  11,  5, 12,  119, 1, 3, 464070, 8992.16, 24, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 171,  5, 11,  119, 1, 3, 432230, 8992.16, 108, 0.00, 1: 77; 2: 18; 3: 2; 
Differentiation_of_T_lymphocytes, 169,  7,  8,  119, 1, 3, 439279, 8992.16, 68, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 310,  5, 12,  119, 1, 3, 463842, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 364,  4, 14,  119, 1, 3, 439195, 8992.16, 65, 0.00, 1: 77; 2: 18; 3: 2; 
Differentiation_of_T_lymphocytes,  14,  5, 11,  119, 1, 3, 432257, 8992.16, 0, 0.00, 1: 76; 2: 20; 3: 1; 
Differentiation_of_T_lymphocytes, 581,  5, 10,  120, 1, 3, 395675, 8992.16, 85, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes,  63,  4, 14,  120, 1, 3, 439186, 8992.16, 0, 0.00, 1: 78; 2: 15; 3: 4; 
Differentiation_of_T_lymphocytes, 938,  5, 12,  120, 1, 3, 464128, 8992.16, 76, 0.00, 1: 76; 2: 19; 3: 2; 
Differentiation_of_T_lymphocytes, 908,  4, 14,  120, 1, 3, 439073, 8992.16, 246, 0.00, 1: 76; 2: 19; 3: 2; 
Differentiation_of_T_lymphocytes, 947,  4, 14,  120, 1, 3, 438965, 8992.16, 0, 0.00, 1: 77; 2: 17; 3: 3; 
Differentiation_of_T_lymphocytes,  16,  9,  6,  120, 1, 3, 426110, 8992.16, 224, 0.00, 1: 76; 2: 19; 3: 2; 
Differentiation_of_T_lymphocytes, 957,  5, 10,  120, 1, 3, 395675, 8992.16, 0, 0.00, 1: 76; 2: 19; 3: 2; 
Differentiation_of_T_lymphocytes,  17,  9,  6,  120, 1, 3, 426068, 8992.16, 84, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes, 991,  9,  6,  120, 1, 3, 425958, 8992.16, 0, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes,  18,  5, 11,  120, 1, 3, 432188, 8992.16, 231, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes, 915,  4, 14,  120, 1, 3, 439211, 8992.16, 201, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes,  80,  4, 13,  120, 1, 3, 410726, 8992.16, 240, 0.00, 1: 76; 2: 19; 3: 2; 
Differentiation_of_T_lymphocytes,  48,  4, 14,  120, 1, 3, 439156, 8992.16, 44, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes,  20,  4, 14,  120, 1, 3, 439274, 8992.16, 246, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes, 989,  5, 10,  120, 1, 3, 395675, 8992.16, 85, 0.00, 1: 76; 2: 19; 3: 2; 
Differentiation_of_T_lymphocytes, 532,  4, 14,  120, 1, 3, 439192, 8992.16, 246, 0.00, 1: 76; 2: 19; 3: 2; 
Differentiation_of_T_lymphocytes, 590,  4, 13,  120, 1, 3, 410794, 8992.16, 0, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes, 131,  4, 13,  120, 1, 3, 410699, 8992.16, 201, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes, 391,  4, 13,  120, 1, 3, 410643, 8992.16, 0, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes, 546,  5, 10,  120, 1, 3, 395675, 8992.16, 0, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes, 141,  6,  9,  120, 1, 3, 425982, 8992.16, 85, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes, 306,  4, 13,  120, 1, 3, 410834, 8992.16, 0, 0.00, 1: 75; 2: 21; 3: 1; 
Differentiation_of_T_lymphocytes, 261,  4, 13,  120, 1, 3, 410731, 8992.16, 85, 0.00, 1: 76; 2: 19; 3: 2; 
Differentiation_of_T_lymphocytes, 687,  5, 10,  120, 1, 3, 395675, 8992.16, 0, 0.00, 1: 75; 2: 21; 3: 1; 
