Seed 1656949570
ARCH 2|F_ID 3|LIMIT 4
before: 
3(951)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 367,  7, 16,  349, 1, 3, 891193, 75721.94, 0, 0.00, 1: 112; 2: 108; 3: 7; 
EGFR_&_ErbB_Signaling, 934,  6, 18,  371, 1, 3, 865785, 75721.94, 0, 0.00, 1: 99; 2: 112; 3: 16; 
EGFR_&_ErbB_Signaling, 189,  6, 20,  371, 1, 3, 947591, 75721.94, 0, 0.00, 1: 99; 2: 112; 3: 16; 
EGFR_&_ErbB_Signaling, 415, 11, 10,  371, 1, 3, 878938, 75721.94, 0, 0.00, 1: 98; 2: 114; 3: 15; 
EGFR_&_ErbB_Signaling, 278, 12,  9,  371, 1, 3, 865785, 75721.94, 0, 0.00, 1: 101; 2: 108; 3: 18; 
EGFR_&_ErbB_Signaling, 899,  6, 19,  371, 1, 3, 908025, 75721.94, 0, 0.00, 1: 103; 2: 104; 3: 20; 
EGFR_&_ErbB_Signaling, 893, 12,  9,  371, 1, 3, 865862, 75721.94, 0, 0.00, 1: 99; 2: 112; 3: 16; 
EGFR_&_ErbB_Signaling,  47,  6, 19,  371, 1, 3, 908250, 75721.94, 0, 0.00, 1: 102; 2: 106; 3: 19; 
EGFR_&_ErbB_Signaling, 867,  7, 17,  371, 1, 3, 940061, 75721.94, 0, 0.00, 1: 97; 2: 116; 3: 14; 
EGFR_&_ErbB_Signaling, 865,  8, 13,  371, 1, 3, 830180, 75721.94, 0, 0.00, 1: 97; 2: 116; 3: 14; 
EGFR_&_ErbB_Signaling, 378,  9, 12,  371, 1, 3, 865738, 75721.94, 0, 0.00, 1: 96; 2: 118; 3: 13; 
EGFR_&_ErbB_Signaling, 396,  6, 18,  371, 1, 3, 865824, 75721.94, 89, 0.00, 1: 103; 2: 104; 3: 20; 
EGFR_&_ErbB_Signaling, 526,  6, 19,  371, 1, 3, 908357, 75721.94, 0, 0.00, 1: 100; 2: 110; 3: 17; 
EGFR_&_ErbB_Signaling, 594,  9, 12,  371, 1, 3, 865807, 75721.94, 0, 0.00, 1: 101; 2: 108; 3: 18; 
EGFR_&_ErbB_Signaling, 718, 11, 10,  371, 1, 3, 879039, 75721.94, 0, 0.00, 1: 99; 2: 112; 3: 16; 
EGFR_&_ErbB_Signaling, 770,  6, 20,  371, 1, 3, 947900, 75721.94, 0, 0.00, 1: 100; 2: 110; 3: 17; 
EGFR_&_ErbB_Signaling, 624, 12,  9,  371, 1, 3, 865754, 75721.94, 28, 0.00, 1: 96; 2: 118; 3: 13; 
EGFR_&_ErbB_Signaling, 629,  8, 14,  371, 1, 3, 891104, 75721.94, 0, 0.00, 1: 101; 2: 108; 3: 18; 
EGFR_&_ErbB_Signaling,  46,  6, 18,  371, 1, 3, 865901, 75721.94, 0, 0.00, 1: 99; 2: 112; 3: 16; 
EGFR_&_ErbB_Signaling, 782,  6, 20,  371, 1, 3, 947569, 75721.94, 0, 0.00, 1: 100; 2: 110; 3: 17; 
EGFR_&_ErbB_Signaling, 291, 10, 11,  372, 1, 3, 879001, 75721.94, 0, 0.00, 1: 98; 2: 113; 3: 16; 
EGFR_&_ErbB_Signaling, 433,  6, 18,  372, 1, 3, 865807, 75721.94, 0, 0.00, 1: 101; 2: 107; 3: 19; 
EGFR_&_ErbB_Signaling,  68,  6, 18,  372, 1, 3, 865739, 75721.94, 31, 0.00, 1: 100; 2: 109; 3: 18; 
EGFR_&_ErbB_Signaling, 280,  8, 13,  372, 1, 3, 830180, 75721.94, 19, 0.00, 1: 97; 2: 115; 3: 15; 
EGFR_&_ErbB_Signaling, 970,  7, 15,  372, 1, 3, 840840, 75721.94, 0, 0.00, 1: 98; 2: 113; 3: 16; 
EGFR_&_ErbB_Signaling,  61, 11, 10,  372, 1, 3, 879119, 75721.94, 0, 0.00, 1: 99; 2: 111; 3: 17; 
EGFR_&_ErbB_Signaling, 942, 11, 10,  372, 1, 3, 879016, 75721.94, 0, 0.00, 1: 99; 2: 111; 3: 17; 
EGFR_&_ErbB_Signaling, 157,  8, 13,  372, 1, 3, 830180, 75721.94, 0, 0.00, 1: 95; 2: 119; 3: 13; 
EGFR_&_ErbB_Signaling,  73, 12,  9,  372, 1, 3, 865760, 75721.94, 0, 0.00, 1: 97; 2: 115; 3: 15; 
EGFR_&_ErbB_Signaling, 174,  8, 13,  372, 1, 3, 830180, 75721.94, 0, 0.00, 1: 97; 2: 115; 3: 15; 
EGFR_&_ErbB_Signaling, 668,  6, 18,  372, 1, 3, 865756, 75721.94, 29, 0.00, 1: 101; 2: 107; 3: 19; 
EGFR_&_ErbB_Signaling, 667,  9, 12,  372, 1, 3, 865812, 75721.94, 0, 0.00, 1: 96; 2: 117; 3: 14; 
EGFR_&_ErbB_Signaling, 274,  6, 19,  372, 1, 3, 907919, 75721.94, 0, 0.00, 1: 99; 2: 111; 3: 17; 
EGFR_&_ErbB_Signaling, 787,  8, 14,  372, 1, 3, 890926, 75721.94, 0, 0.00, 1: 98; 2: 113; 3: 16; 
EGFR_&_ErbB_Signaling, 356,  6, 18,  372, 1, 3, 865872, 75721.94, 21, 0.00, 1: 99; 2: 111; 3: 17; 
EGFR_&_ErbB_Signaling, 522,  9, 12,  372, 1, 3, 865741, 75721.94, 0, 0.00, 1: 104; 2: 101; 3: 22; 
EGFR_&_ErbB_Signaling,  98,  6, 20,  372, 1, 3, 947530, 75721.94, 0, 0.00, 1: 98; 2: 113; 3: 16; 
EGFR_&_ErbB_Signaling, 637,  7, 17,  372, 1, 3, 940597, 75721.94, 0, 0.00, 1: 97; 2: 115; 3: 15; 
EGFR_&_ErbB_Signaling, 221, 11, 10,  372, 1, 3, 879098, 75721.94, 0, 0.00, 1: 96; 2: 117; 3: 14; 
EGFR_&_ErbB_Signaling, 334, 10, 11,  372, 1, 3, 879201, 75721.94, 0, 0.00, 1: 98; 2: 113; 3: 16; 
EGFR_&_ErbB_Signaling, 328,  8, 13,  372, 1, 3, 830180, 75721.94, 20, 0.00, 1: 99; 2: 111; 3: 17; 
EGFR_&_ErbB_Signaling,  80,  6, 19,  372, 1, 3, 908077, 75721.94, 6, 0.00, 1: 99; 2: 111; 3: 17; 
EGFR_&_ErbB_Signaling, 261,  8, 13,  372, 1, 3, 830180, 75721.94, 0, 0.00, 1: 99; 2: 111; 3: 17; 
EGFR_&_ErbB_Signaling, 263,  6, 18,  372, 1, 3, 865815, 75721.94, 0, 0.00, 1: 99; 2: 111; 3: 17; 
EGFR_&_ErbB_Signaling, 799,  6, 18,  372, 1, 3, 865809, 75721.94, 0, 0.00, 1: 100; 2: 109; 3: 18; 
EGFR_&_ErbB_Signaling, 719,  7, 15,  372, 1, 3, 840840, 75721.94, 0, 0.00, 1: 102; 2: 105; 3: 20; 
EGFR_&_ErbB_Signaling, 467,  9, 12,  372, 1, 3, 865837, 75721.94, 0, 0.00, 1: 101; 2: 107; 3: 19; 
EGFR_&_ErbB_Signaling, 464,  7, 15,  372, 1, 3, 840840, 75721.94, 22, 0.00, 1: 99; 2: 111; 3: 17; 
EGFR_&_ErbB_Signaling, 564,  6, 20,  372, 1, 3, 947655, 75721.94, 26, 0.00, 1: 101; 2: 107; 3: 19; 
EGFR_&_ErbB_Signaling, 511, 10, 11,  372, 1, 3, 878978, 75721.94, 0, 0.00, 1: 96; 2: 117; 3: 14; 
EGFR_&_ErbB_Signaling, 453,  9, 12,  372, 1, 3, 865718, 75721.94, 0, 0.00, 1: 98; 2: 113; 3: 16; 
EGFR_&_ErbB_Signaling, 560,  7, 15,  372, 1, 3, 840840, 75721.94, 25, 0.00, 1: 95; 2: 119; 3: 13; 
EGFR_&_ErbB_Signaling, 838, 12,  9,  372, 1, 3, 865846, 75721.94, 0, 0.00, 1: 98; 2: 113; 3: 16; 
EGFR_&_ErbB_Signaling, 448,  8, 13,  372, 1, 3, 830180, 75721.94, 21, 0.00, 1: 105; 2: 99; 3: 23; 
EGFR_&_ErbB_Signaling, 738, 12,  9,  372, 1, 3, 865797, 75721.94, 0, 0.00, 1: 100; 2: 109; 3: 18; 
EGFR_&_ErbB_Signaling, 109,  9, 12,  372, 1, 3, 865867, 75721.94, 0, 0.00, 1: 100; 2: 109; 3: 18; 
EGFR_&_ErbB_Signaling, 144,  8, 14,  372, 1, 3, 890988, 75721.94, 7, 0.00, 1: 96; 2: 117; 3: 14; 
EGFR_&_ErbB_Signaling, 126,  6, 19,  373, 1, 3, 908181, 75721.94, 0, 0.00, 1: 101; 2: 106; 3: 20; 
EGFR_&_ErbB_Signaling, 640, 10, 11,  373, 1, 3, 879084, 75721.94, 29, 0.00, 1: 95; 2: 118; 3: 14; 
EGFR_&_ErbB_Signaling, 116,  6, 20,  373, 1, 3, 947666, 75721.94, 27, 0.00, 1: 99; 2: 110; 3: 18; 
EGFR_&_ErbB_Signaling, 657, 10, 11,  373, 1, 3, 878952, 75721.94, 0, 0.00, 1: 99; 2: 110; 3: 18; 
EGFR_&_ErbB_Signaling, 102,  6, 19,  373, 1, 3, 908148, 75721.94, 0, 0.00, 1: 97; 2: 114; 3: 16; 
EGFR_&_ErbB_Signaling, 887,  6, 18,  373, 1, 3, 865853, 75721.94, 0, 0.00, 1: 98; 2: 112; 3: 17; 
EGFR_&_ErbB_Signaling, 128,  7, 16,  373, 1, 3, 891012, 75721.94, 7, 0.00, 1: 99; 2: 110; 3: 18; 
EGFR_&_ErbB_Signaling, 737,  6, 18,  373, 1, 3, 865653, 75721.94, 0, 0.00, 1: 97; 2: 114; 3: 16; 
EGFR_&_ErbB_Signaling, 292,  6, 19,  373, 1, 3, 908166, 75721.94, 23, 0.00, 1: 96; 2: 116; 3: 15; 
EGFR_&_ErbB_Signaling,  52,  6, 19,  373, 1, 3, 908007, 75721.94, 21, 0.00, 1: 99; 2: 110; 3: 18; 
EGFR_&_ErbB_Signaling, 277,  6, 18,  373, 1, 3, 865795, 75721.94, 0, 0.00, 1: 98; 2: 112; 3: 17; 
EGFR_&_ErbB_Signaling, 472,  8, 13,  373, 1, 3, 830180, 75721.94, 23, 0.00, 1: 103; 2: 102; 3: 22; 
EGFR_&_ErbB_Signaling, 363,  6, 18,  373, 1, 3, 865826, 75721.94, 0, 0.00, 1: 96; 2: 116; 3: 15; 
EGFR_&_ErbB_Signaling, 833,  6, 20,  373, 1, 3, 947700, 75721.94, 0, 0.00, 1: 100; 2: 108; 3: 19; 
EGFR_&_ErbB_Signaling, 182,  8, 13,  373, 1, 3, 830180, 75721.94, 0, 0.00, 1: 103; 2: 102; 3: 22; 
EGFR_&_ErbB_Signaling,  65, 10, 11,  373, 1, 3, 879030, 75721.94, 0, 0.00, 1: 96; 2: 116; 3: 15; 
EGFR_&_ErbB_Signaling, 397,  6, 18,  373, 1, 3, 865831, 75721.94, 0, 0.00, 1: 102; 2: 104; 3: 21; 
EGFR_&_ErbB_Signaling, 403, 11, 10,  373, 1, 3, 879112, 75721.94, 0, 0.00, 1: 103; 2: 102; 3: 22; 
EGFR_&_ErbB_Signaling, 817,  6, 18,  373, 1, 3, 865795, 75721.94, 0, 0.00, 1: 103; 2: 102; 3: 22; 
EGFR_&_ErbB_Signaling, 694,  6, 20,  373, 1, 3, 947653, 75721.94, 0, 0.00, 1: 99; 2: 110; 3: 18; 
EGFR_&_ErbB_Signaling, 452,  6, 18,  373, 1, 3, 865804, 75721.94, 92, 0.00, 1: 99; 2: 110; 3: 18; 
EGFR_&_ErbB_Signaling, 146, 11, 10,  373, 1, 3, 879036, 75721.94, 0, 0.00, 1: 97; 2: 114; 3: 16; 
EGFR_&_ErbB_Signaling, 442,  7, 16,  373, 1, 3, 891372, 75721.94, 0, 0.00, 1: 104; 2: 100; 3: 23; 
EGFR_&_ErbB_Signaling, 107,  6, 19,  374, 1, 3, 908218, 75721.94, 0, 0.00, 1: 100; 2: 107; 3: 20; 
EGFR_&_ErbB_Signaling, 962,  9, 12,  374, 1, 3, 865855, 75721.94, 0, 0.00, 1: 99; 2: 109; 3: 19; 
EGFR_&_ErbB_Signaling, 902,  6, 20,  374, 1, 3, 948068, 75721.94, 0, 0.00, 1: 100; 2: 107; 3: 20; 
EGFR_&_ErbB_Signaling, 293,  9, 12,  374, 1, 3, 865754, 75721.94, 0, 0.00, 1: 96; 2: 115; 3: 16; 
EGFR_&_ErbB_Signaling, 113,  6, 18,  374, 1, 3, 865784, 75721.94, 0, 0.00, 1: 99; 2: 109; 3: 19; 
EGFR_&_ErbB_Signaling,  94,  8, 13,  374, 1, 3, 830180, 75721.94, 0, 0.00, 1: 100; 2: 107; 3: 20; 
EGFR_&_ErbB_Signaling, 911,  8, 13,  374, 1, 3, 830180, 75721.94, 0, 0.00, 1: 99; 2: 109; 3: 19; 
EGFR_&_ErbB_Signaling, 118,  7, 17,  374, 1, 3, 940632, 75721.94, 0, 0.00, 1: 97; 2: 113; 3: 17; 
EGFR_&_ErbB_Signaling, 775, 12,  9,  374, 1, 3, 865791, 75721.94, 0, 0.00, 1: 94; 2: 119; 3: 14; 
EGFR_&_ErbB_Signaling, 194,  6, 18,  374, 1, 3, 865774, 75721.94, 0, 0.00, 1: 97; 2: 113; 3: 17; 
EGFR_&_ErbB_Signaling, 192,  6, 19,  374, 1, 3, 908225, 75721.94, 14, 0.00, 1: 98; 2: 111; 3: 18; 
EGFR_&_ErbB_Signaling, 680, 11, 10,  374, 1, 3, 879035, 75721.94, 30, 0.00, 1: 97; 2: 113; 3: 17; 
EGFR_&_ErbB_Signaling,  35,  6, 19,  374, 1, 3, 908222, 75721.94, 0, 0.00, 1: 97; 2: 113; 3: 17; 
EGFR_&_ErbB_Signaling, 715,  7, 17,  374, 1, 3, 940537, 75721.94, 0, 0.00, 1: 102; 2: 103; 3: 22; 
EGFR_&_ErbB_Signaling, 881,  6, 19,  374, 1, 3, 908042, 75721.94, 0, 0.00, 1: 102; 2: 103; 3: 22; 
EGFR_&_ErbB_Signaling, 346, 10, 11,  374, 1, 3, 879106, 75721.94, 0, 0.00, 1: 99; 2: 109; 3: 19; 
EGFR_&_ErbB_Signaling, 536,  6, 19,  374, 1, 3, 908375, 75721.94, 25, 0.00, 1: 98; 2: 111; 3: 18; 
EGFR_&_ErbB_Signaling, 351,  7, 15,  374, 1, 3, 840840, 75721.94, 0, 0.00, 1: 100; 2: 107; 3: 20; 
EGFR_&_ErbB_Signaling, 823,  6, 20,  374, 1, 3, 947748, 75721.94, 0, 0.00, 1: 93; 2: 121; 3: 13; 
EGFR_&_ErbB_Signaling, 375,  6, 19,  374, 1, 3, 908172, 75721.94, 0, 0.00, 1: 99; 2: 109; 3: 19; 
EGFR_&_ErbB_Signaling, 338,  6, 20,  374, 1, 3, 947655, 75721.94, 0, 0.00, 1: 100; 2: 107; 3: 20; 
EGFR_&_ErbB_Signaling, 621,  6, 20,  374, 1, 3, 947779, 75721.94, 0, 0.00, 1: 97; 2: 113; 3: 17; 
EGFR_&_ErbB_Signaling, 882,  6, 19,  374, 1, 3, 908325, 75721.94, 0, 0.00, 1: 100; 2: 107; 3: 20; 
EGFR_&_ErbB_Signaling,  82, 10, 11,  374, 1, 3, 879102, 75721.94, 0, 0.00, 1: 98; 2: 111; 3: 18; 
EGFR_&_ErbB_Signaling, 426,  6, 18,  374, 1, 3, 865840, 75721.94, 0, 0.00, 1: 98; 2: 111; 3: 18; 
EGFR_&_ErbB_Signaling, 795,  9, 12,  374, 1, 3, 865723, 75721.94, 0, 0.00, 1: 100; 2: 107; 3: 20; 
EGFR_&_ErbB_Signaling, 488, 11, 10,  374, 1, 3, 878930, 75721.94, 23, 0.00, 1: 93; 2: 121; 3: 13; 
EGFR_&_ErbB_Signaling,  93,  7, 16,  374, 1, 3, 890768, 75721.94, 0, 0.00, 1: 97; 2: 113; 3: 17; 
EGFR_&_ErbB_Signaling, 286,  7, 15,  374, 1, 3, 840840, 75721.94, 0, 0.00, 1: 101; 2: 105; 3: 21; 
EGFR_&_ErbB_Signaling, 569, 10, 11,  374, 1, 3, 879134, 75721.94, 0, 0.00, 1: 97; 2: 113; 3: 17; 
EGFR_&_ErbB_Signaling, 827,  9, 12,  375, 1, 3, 865696, 75721.94, 0, 0.00, 1: 95; 2: 116; 3: 16; 
EGFR_&_ErbB_Signaling, 611,  6, 20,  375, 1, 3, 947743, 75721.94, 0, 0.00, 1: 97; 2: 112; 3: 18; 
EGFR_&_ErbB_Signaling, 283, 12,  9,  375, 1, 3, 865703, 75721.94, 0, 0.00, 1: 96; 2: 114; 3: 17; 
EGFR_&_ErbB_Signaling,  59, 11, 10,  375, 1, 3, 879118, 75721.94, 0, 0.00, 1: 101; 2: 104; 3: 22; 
EGFR_&_ErbB_Signaling, 768,  6, 19,  375, 1, 3, 908355, 75721.94, 33, 0.00, 1: 97; 2: 112; 3: 18; 
EGFR_&_ErbB_Signaling, 616,  6, 18,  375, 1, 3, 865797, 75721.94, 28, 0.00, 1: 99; 2: 108; 3: 20; 
EGFR_&_ErbB_Signaling,  28,  6, 20,  375, 1, 3, 947098, 75721.94, 231, 0.00, 1: 94; 2: 118; 3: 15; 
EGFR_&_ErbB_Signaling, 191,  9, 12,  375, 1, 3, 865778, 75721.94, 0, 0.00, 1: 100; 2: 106; 3: 21; 
EGFR_&_ErbB_Signaling, 342,  6, 18,  375, 1, 3, 865790, 75721.94, 0, 0.00, 1: 96; 2: 114; 3: 17; 
EGFR_&_ErbB_Signaling, 917,  6, 19,  375, 1, 3, 908361, 75721.94, 0, 0.00, 1: 99; 2: 108; 3: 20; 
EGFR_&_ErbB_Signaling, 659, 12,  9,  375, 1, 3, 865742, 75721.94, 0, 0.00, 1: 98; 2: 110; 3: 19; 
EGFR_&_ErbB_Signaling, 650,  7, 17,  375, 1, 3, 940729, 75721.94, 0, 0.00, 1: 98; 2: 110; 3: 19; 
EGFR_&_ErbB_Signaling, 905,  6, 20,  375, 1, 3, 947495, 75721.94, 0, 0.00, 1: 99; 2: 108; 3: 20; 
EGFR_&_ErbB_Signaling,  74,  6, 18,  375, 1, 3, 865857, 75721.94, 0, 0.00, 1: 98; 2: 110; 3: 19; 
EGFR_&_ErbB_Signaling, 773,  8, 14,  376, 1, 3, 890927, 75721.94, 0, 0.00, 1: 89; 2: 127; 3: 11; 
EGFR_&_ErbB_Signaling, 589,  6, 20,  376, 1, 3, 947256, 75721.94, 0, 0.00, 1: 99; 2: 107; 3: 21; 
EGFR_&_ErbB_Signaling, 635, 11, 10,  376, 1, 3, 879105, 75721.94, 0, 0.00, 1: 94; 2: 117; 3: 16; 
EGFR_&_ErbB_Signaling, 930, 12,  9,  376, 1, 3, 865731, 75721.94, 0, 0.00, 1: 95; 2: 115; 3: 17; 
EGFR_&_ErbB_Signaling, 932,  6, 18,  376, 1, 3, 865777, 75721.94, 47, 0.00, 1: 93; 2: 119; 3: 15; 
EGFR_&_ErbB_Signaling, 553, 11, 10,  377, 1, 3, 878899, 75721.94, 0, 0.00, 1: 91; 2: 122; 3: 14; 
EGFR_&_ErbB_Signaling, 886,  6, 19,  377, 1, 3, 908157, 75721.94, 0, 0.00, 1: 96; 2: 112; 3: 19; 
EGFR_&_ErbB_Signaling, 492, 10, 11,  377, 1, 3, 878959, 75721.94, 35, 0.00, 1: 91; 2: 122; 3: 14; 
EGFR_&_ErbB_Signaling, 353, 12,  9,  377, 1, 3, 865775, 75721.94, 0, 0.00, 1: 96; 2: 112; 3: 19; 
EGFR_&_ErbB_Signaling, 238,  6, 18,  378, 1, 3, 865820, 75721.94, 0, 0.00, 1: 95; 2: 113; 3: 19; 
EGFR_&_ErbB_Signaling, 255, 11, 10,  378, 1, 3, 879134, 75721.94, 0, 0.00, 1: 97; 2: 109; 3: 21; 
EGFR_&_ErbB_Signaling, 376,  8, 13,  378, 1, 3, 830180, 75721.94, 21, 0.00, 1: 96; 2: 111; 3: 20; 
EGFR_&_ErbB_Signaling, 229, 10, 11,  378, 1, 3, 878896, 75721.94, 0, 0.00, 1: 92; 2: 119; 3: 16; 
EGFR_&_ErbB_Signaling, 296,  6, 18,  378, 1, 3, 865766, 75721.94, 19, 0.00, 1: 95; 2: 113; 3: 19; 
EGFR_&_ErbB_Signaling, 880,  6, 18,  379, 1, 3, 865778, 75721.94, 40, 0.00, 1: 93; 2: 116; 3: 18; 
EGFR_&_ErbB_Signaling, 313, 10, 11,  379, 1, 3, 878920, 75721.94, 0, 0.00, 1: 94; 2: 114; 3: 19; 
EGFR_&_ErbB_Signaling, 358,  6, 19,  379, 1, 3, 908176, 75721.94, 0, 0.00, 1: 92; 2: 118; 3: 17; 
EGFR_&_ErbB_Signaling, 481, 12,  9,  379, 1, 3, 865787, 75721.94, 0, 0.00, 1: 93; 2: 116; 3: 18; 
EGFR_&_ErbB_Signaling, 951,  6, 19,  380, 1, 3, 908430, 75721.94, 0, 0.00, 1: 93; 2: 115; 3: 19; 
EGFR_&_ErbB_Signaling, 417, 11, 10,  381, 1, 3, 879082, 75721.94, 0, 0.00, 1: 92; 2: 116; 3: 19; 
EGFR_&_ErbB_Signaling, 491,  6, 20,  382, 1, 3, 947322, 75721.94, 0, 0.00, 1: 91; 2: 117; 3: 19; 
EGFR_&_ErbB_Signaling, 385, 11, 10,  383, 1, 3, 879092, 75721.94, 0, 0.00, 1: 90; 2: 118; 3: 19; 
EGFR_&_ErbB_Signaling, 740,  9, 12,  383, 1, 3, 865784, 75721.94, 10, 0.00, 1: 89; 2: 120; 3: 18; 
EGFR_&_ErbB_Signaling, 897,  7, 16,  384, 1, 3, 890884, 75721.94, 0, 0.00, 1: 88; 2: 121; 3: 18; 
EGFR_&_ErbB_Signaling, 697,  8, 13,  384, 1, 3, 830180, 75721.94, 0, 0.00, 1: 88; 2: 121; 3: 18; 
EGFR_&_ErbB_Signaling, 138,  7, 17,  352, 1, 4, 940714, 75721.94, 0, 0.00, 1: 113; 2: 104; 3: 9; 4: 1; 
EGFR_&_ErbB_Signaling, 901,  8, 14,  358, 1, 4, 891029, 75721.94, 0, 0.00, 1: 110; 2: 104; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 160,  8, 14,  359, 1, 4, 891091, 75721.94, 9, 0.00, 1: 107; 2: 109; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 139,  6, 20,  361, 1, 4, 947748, 75721.94, 0, 0.00, 1: 112; 2: 97; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling,  67,  9, 12,  361, 1, 4, 865757, 75721.94, 0, 0.00, 1: 109; 2: 103; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 201, 11, 10,  362, 1, 4, 879070, 75721.94, 0, 0.00, 1: 104; 2: 112; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 527, 12,  9,  362, 1, 4, 865738, 75721.94, 0, 0.00, 1: 107; 2: 106; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 529,  8, 14,  363, 1, 4, 891093, 75721.94, 0, 0.00, 1: 106; 2: 107; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 230,  6, 18,  364, 1, 4, 865882, 75721.94, 0, 0.00, 1: 106; 2: 106; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling,  55,  6, 19,  365, 1, 4, 908109, 75721.94, 0, 0.00, 1: 106; 2: 105; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 438,  7, 17,  365, 1, 4, 940576, 75721.94, 0, 0.00, 1: 105; 2: 107; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 980,  7, 15,  366, 1, 4, 840840, 75721.94, 63, 0.00, 1: 103; 2: 110; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 812, 11, 10,  366, 1, 4, 878969, 75721.94, 68, 0.00, 1: 102; 2: 112; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 574, 10, 11,  366, 1, 4, 879037, 75721.94, 0, 0.00, 1: 102; 2: 112; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 981,  6, 20,  367, 1, 4, 948123, 75721.94, 0, 0.00, 1: 105; 2: 105; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 349,  6, 19,  367, 1, 4, 908275, 75721.94, 0, 0.00, 1: 103; 2: 109; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 127, 12,  9,  367, 1, 4, 865806, 75721.94, 0, 0.00, 1: 105; 2: 105; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 772,  8, 14,  367, 1, 4, 890990, 75721.94, 88, 0.00, 1: 98; 2: 119; 3: 9; 4: 1; 
EGFR_&_ErbB_Signaling, 781,  6, 20,  367, 1, 4, 947448, 75721.94, 0, 0.00, 1: 102; 2: 111; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 220,  7, 17,  367, 1, 4, 940887, 75721.94, 74, 0.00, 1: 104; 2: 107; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 612, 10, 11,  367, 1, 4, 879094, 75721.94, 35, 0.00, 1: 105; 2: 105; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 501,  6, 20,  367, 1, 4, 947639, 75721.94, 0, 0.00, 1: 106; 2: 103; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 879,  6, 20,  367, 1, 4, 947651, 75721.94, 0, 0.00, 1: 105; 2: 105; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 856,  7, 17,  368, 1, 4, 940718, 75721.94, 39, 0.00, 1: 102; 2: 110; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 683,  6, 19,  368, 1, 4, 908222, 75721.94, 0, 0.00, 1: 105; 2: 104; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 660,  6, 20,  368, 1, 4, 947831, 75721.94, 35, 0.00, 1: 103; 2: 108; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 907,  6, 18,  368, 1, 4, 865880, 75721.94, 0, 0.00, 1: 103; 2: 108; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 971,  6, 19,  368, 1, 4, 908032, 75721.94, 0, 0.00, 1: 103; 2: 108; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 964,  7, 15,  369, 1, 4, 840840, 75721.94, 63, 0.00, 1: 102; 2: 109; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling,  23,  6, 19,  369, 1, 4, 908244, 75721.94, 0, 0.00, 1: 101; 2: 111; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 591,  6, 18,  369, 1, 4, 865796, 75721.94, 0, 0.00, 1: 103; 2: 107; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 200,  8, 14,  369, 1, 4, 890985, 75721.94, 14, 0.00, 1: 100; 2: 113; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 753,  6, 19,  369, 1, 4, 908199, 75721.94, 0, 0.00, 1: 104; 2: 105; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 322,  6, 19,  370, 1, 4, 908383, 75721.94, 0, 0.00, 1: 105; 2: 102; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling,  40,  6, 20,  370, 1, 4, 947677, 75721.94, 4, 0.00, 1: 103; 2: 106; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 728,  7, 15,  370, 1, 4, 840840, 75721.94, 32, 0.00, 1: 98; 2: 116; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 615,  9, 12,  371, 1, 4, 865836, 75721.94, 0, 0.00, 1: 100; 2: 111; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 944,  6, 18,  371, 1, 4, 865741, 75721.94, 45, 0.00, 1: 104; 2: 104; 3: 17; 4: 2; 
