Seed 1656949570
ARCH 2|F_ID 3|LIMIT 3
before: 
02(547)
Melhor resultado nxn: Guard_Cell_Abscisic_Acid_Signaling, 927,  7,  7,   98, 1, 2, 383630, 32131.54, 0, 0.00, 1: 58; 2: 20; 
Guard_Cell_Abscisic_Acid_Signaling, 925,  9,  5,  104, 1, 3, 355410, 32131.54, 86, 0.00, 1: 54; 2: 22; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 406,  5,  9,  104, 1, 3, 355410, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 990,  5, 10,  104, 1, 3, 390635, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 408,  7,  7,  104, 1, 3, 383610, 32131.54, 88, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 255,  5, 10,  104, 1, 3, 390575, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 594,  6,  8,  104, 1, 3, 377117, 32131.54, 210, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 625,  5, 10,  104, 1, 3, 390846, 32131.54, 115, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 629,  8,  6,  104, 1, 3, 376806, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 614,  9,  5,  104, 1, 3, 355410, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  98,  6,  8,  104, 1, 3, 377060, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 610,  4, 12,  104, 1, 3, 376969, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 599,  9,  5,  104, 1, 3, 355410, 32131.54, 0, 0.00, 1: 54; 2: 22; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 169,  5,  9,  104, 1, 3, 355410, 32131.54, 65, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 597,  5,  9,  104, 1, 3, 355410, 32131.54, 86, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 744,  6,  8,  104, 1, 3, 377063, 32131.54, 32, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 745,  5,  9,  104, 1, 3, 355410, 32131.54, 67, 0.00, 1: 54; 2: 22; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 200,  5, 10,  104, 1, 3, 390553, 32131.54, 48, 0.00, 1: 54; 2: 22; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 824,  5, 10,  104, 1, 3, 390941, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 178,  5, 10,  104, 1, 3, 390961, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 884,  8,  6,  104, 1, 3, 376967, 32131.54, 31, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  86,  4, 12,  104, 1, 3, 377048, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 814,  6,  8,  104, 1, 3, 377109, 32131.54, 114, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 562,  5,  9,  104, 1, 3, 355410, 32131.54, 255, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 759,  4, 11,  104, 1, 3, 347182, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 869,  5, 10,  104, 1, 3, 390934, 32131.54, 0, 0.00, 1: 53; 2: 24; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 819,  5,  9,  105, 1, 3, 355410, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 977,  4, 12,  105, 1, 3, 376890, 32131.54, 219, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 606,  5, 10,  105, 1, 3, 390891, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 828,  9,  5,  105, 1, 3, 355410, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 696,  5, 10,  105, 1, 3, 390887, 32131.54, 0, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 704,  4, 12,  105, 1, 3, 377104, 32131.54, 192, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 707,  5,  9,  105, 1, 3, 355410, 32131.54, 241, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 979,  5,  9,  105, 1, 3, 355410, 32131.54, 241, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 779,  4, 12,  105, 1, 3, 376828, 32131.54, 0, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 770,  6,  8,  105, 1, 3, 376964, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 712,  7,  7,  105, 1, 3, 383630, 32131.54, 208, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  79,  5, 10,  105, 1, 3, 390754, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  81,  4, 11,  105, 1, 3, 347182, 32131.54, 83, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  88,  4, 12,  105, 1, 3, 377078, 32131.54, 24, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 864,  4, 11,  105, 1, 3, 347182, 32131.54, 9, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  95,  5,  9,  105, 1, 3, 355410, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  99,  7,  7,  105, 1, 3, 383695, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 736,  8,  6,  105, 1, 3, 376912, 32131.54, 6, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 596,  5, 10,  105, 1, 3, 390733, 32131.54, 37, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 479,  4, 11,  105, 1, 3, 347182, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 642,  4, 11,  105, 1, 3, 347182, 32131.54, 210, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 239,  8,  6,  105, 1, 3, 376780, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 636,  4, 12,  105, 1, 3, 376775, 32131.54, 1, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 422,  5,  9,  105, 1, 3, 355410, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 627,  5, 10,  105, 1, 3, 390484, 32131.54, 32, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 374,  9,  5,  105, 1, 3, 355410, 32131.54, 0, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 612,  7,  7,  105, 1, 3, 383320, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 164,  6,  8,  105, 1, 3, 377125, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 296,  5, 10,  105, 1, 3, 390815, 32131.54, 32, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 601,  4, 12,  105, 1, 3, 376993, 32131.54, 225, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 380,  5,  9,  105, 1, 3, 355410, 32131.54, 2, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 370,  4, 11,  105, 1, 3, 347182, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 507,  4, 12,  105, 1, 3, 377120, 32131.54, 0, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 585,  7,  7,  105, 1, 3, 383938, 32131.54, 217, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 911,  9,  5,  105, 1, 3, 355410, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 298,  5,  9,  105, 1, 3, 355410, 32131.54, 71, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 413,  5,  9,  105, 1, 3, 355410, 32131.54, 86, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 573,  5, 10,  105, 1, 3, 390269, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 540,  4, 12,  105, 1, 3, 376857, 32131.54, 37, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 308,  8,  6,  105, 1, 3, 377094, 32131.54, 16, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 953,  5, 10,  105, 1, 3, 390704, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 301,  4, 11,  105, 1, 3, 347182, 32131.54, 32, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 544,  5,  9,  105, 1, 3, 355410, 32131.54, 5, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 549,  4, 11,  105, 1, 3, 347182, 32131.54, 0, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 667,  6,  8,  105, 1, 3, 377062, 32131.54, 241, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 694,  4, 12,  105, 1, 3, 376795, 32131.54, 0, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 127,  5,  9,  105, 1, 3, 355410, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 691,  4, 12,  105, 1, 3, 376913, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 129,  5, 10,  105, 1, 3, 390786, 32131.54, 83, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 687,  5, 10,  105, 1, 3, 391012, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 439,  9,  5,  105, 1, 3, 355410, 32131.54, 0, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 928,  4, 12,  105, 1, 3, 377169, 32131.54, 6, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 680,  5, 10,  105, 1, 3, 390362, 32131.54, 32, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 351,  4, 11,  105, 1, 3, 347182, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 450,  4, 12,  105, 1, 3, 377068, 32131.54, 210, 0.00, 1: 53; 2: 23; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 452,  5, 10,  105, 1, 3, 391020, 32131.54, 37, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 902,  4, 12,  105, 1, 3, 377066, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 276,  4, 12,  105, 1, 3, 376972, 32131.54, 37, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 352,  8,  6,  105, 1, 3, 377112, 32131.54, 7, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 142,  4, 12,  105, 1, 3, 377093, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 345,  5,  9,  105, 1, 3, 355410, 32131.54, 224, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 287,  9,  5,  105, 1, 3, 355410, 32131.54, 0, 0.00, 1: 52; 2: 25; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 149,  4, 11,  105, 1, 3, 347182, 32131.54, 86, 0.00, 1: 54; 2: 21; 3: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 221,  8,  6,  106, 1, 3, 376967, 32131.54, 86, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 246,  4, 12,  106, 1, 3, 376921, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 248,  9,  5,  106, 1, 3, 355410, 32131.54, 0, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 923,  4, 12,  106, 1, 3, 376877, 32131.54, 241, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 430,  4, 11,  106, 1, 3, 347182, 32131.54, 69, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 529,  8,  6,  106, 1, 3, 376956, 32131.54, 216, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 526,  4, 11,  106, 1, 3, 347182, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 877,  4, 12,  106, 1, 3, 376954, 32131.54, 108, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 930,  9,  5,  106, 1, 3, 355410, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 412,  9,  5,  106, 1, 3, 355410, 32131.54, 37, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  27,  4, 11,  106, 1, 3, 347182, 32131.54, 241, 0.00, 1: 53; 2: 22; 3: 3; 
Guard_Cell_Abscisic_Acid_Signaling,  22,  7,  7,  106, 1, 3, 383636, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  57,  5, 10,  106, 1, 3, 390873, 32131.54, 0, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 500,  4, 11,  106, 1, 3, 347182, 32131.54, 19, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 792,  5, 10,  106, 1, 3, 390932, 32131.54, 216, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 695,  6,  8,  106, 1, 3, 376945, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 270,  7,  7,  106, 1, 3, 383819, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 508,  4, 11,  106, 1, 3, 347182, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 485,  5, 10,  106, 1, 3, 390917, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 432,  4, 12,  106, 1, 3, 376849, 32131.54, 32, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 802,  4, 12,  106, 1, 3, 377062, 32131.54, 0, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 487,  9,  5,  106, 1, 3, 355410, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 235,  4, 12,  106, 1, 3, 377198, 32131.54, 80, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  55,  4, 11,  106, 1, 3, 347182, 32131.54, 0, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 920,  4, 12,  106, 1, 3, 377084, 32131.54, 88, 0.00, 1: 53; 2: 22; 3: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 456,  9,  5,  106, 1, 3, 355410, 32131.54, 160, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 151,  9,  5,  106, 1, 3, 355410, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,   9,  9,  5,  106, 1, 3, 355410, 32131.54, 226, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 319,  5,  9,  106, 1, 3, 355410, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 850,  4, 12,  106, 1, 3, 376995, 32131.54, 210, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 729,  8,  6,  106, 1, 3, 376834, 32131.54, 225, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 632,  9,  5,  106, 1, 3, 355410, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 639,  4, 11,  106, 1, 3, 347182, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 332,  5, 10,  106, 1, 3, 390945, 32131.54, 37, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 941,  4, 12,  106, 1, 3, 376757, 32131.54, 32, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 112,  8,  6,  106, 1, 3, 377033, 32131.54, 28, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 409,  4, 12,  106, 1, 3, 377149, 32131.54, 224, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 659,  5,  9,  106, 1, 3, 355410, 32131.54, 241, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 660,  4, 12,  106, 1, 3, 377171, 32131.54, 37, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 115,  7,  7,  106, 1, 3, 383674, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 135,  4, 11,  106, 1, 3, 347182, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 676,  5, 10,  106, 1, 3, 390915, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 861,  4, 12,  106, 1, 3, 376983, 32131.54, 86, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 703,  4, 12,  106, 1, 3, 376837, 32131.54, 0, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 131,  5, 10,  106, 1, 3, 390700, 32131.54, 241, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 701,  4, 12,  106, 1, 3, 376948, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 613,  6,  8,  106, 1, 3, 377095, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 881,  4, 11,  106, 1, 3, 347182, 32131.54, 0, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 913,  7,  7,  106, 1, 3, 383515, 32131.54, 157, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 384,  5, 10,  106, 1, 3, 390895, 32131.54, 32, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 572,  8,  6,  106, 1, 3, 377014, 32131.54, 1, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 755,  4, 11,  106, 1, 3, 347182, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 576,  4, 12,  106, 1, 3, 376809, 32131.54, 16, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 189,  4, 12,  106, 1, 3, 376992, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  90,  4, 12,  106, 1, 3, 377079, 32131.54, 210, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 619,  5,  9,  106, 1, 3, 355410, 32131.54, 50, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 582,  5,  9,  106, 1, 3, 355410, 32131.54, 0, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 740,  4, 12,  106, 1, 3, 377046, 32131.54, 0, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 746,  5, 10,  106, 1, 3, 390878, 32131.54, 97, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 970,  4, 11,  106, 1, 3, 347182, 32131.54, 210, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 951,  4, 11,  106, 1, 3, 347182, 32131.54, 0, 0.00, 1: 52; 2: 24; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  12,  8,  6,  106, 1, 3, 377066, 32131.54, 208, 0.00, 1: 51; 2: 26; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 858,  4, 11,  107, 1, 3, 347182, 32131.54, 210, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 225,  4, 11,  107, 1, 3, 347182, 32131.54, 0, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 311,  4, 11,  107, 1, 3, 347182, 32131.54, 0, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 294,  4, 12,  107, 1, 3, 376808, 32131.54, 0, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 827,  4, 12,  107, 1, 3, 376888, 32131.54, 0, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 275,  4, 11,  107, 1, 3, 347182, 32131.54, 241, 0.00, 1: 51; 2: 25; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 411,  4, 12,  107, 1, 3, 377023, 32131.54, 241, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  25,  4, 12,  107, 1, 3, 377179, 32131.54, 222, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  15,  9,  5,  107, 1, 3, 355410, 32131.54, 0, 0.00, 1: 51; 2: 25; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 823,  4, 12,  107, 1, 3, 377066, 32131.54, 0, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 856,  9,  5,  107, 1, 3, 355410, 32131.54, 24, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 335,  4, 11,  107, 1, 3, 347182, 32131.54, 0, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 160,  5, 10,  107, 1, 3, 390461, 32131.54, 6, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 899,  4, 11,  107, 1, 3, 347182, 32131.54, 241, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 202,  4, 12,  107, 1, 3, 376994, 32131.54, 210, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 554,  4, 11,  107, 1, 3, 347182, 32131.54, 73, 0.00, 1: 52; 2: 23; 3: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 893,  5,  9,  107, 1, 3, 355410, 32131.54, 0, 0.00, 1: 51; 2: 25; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 141,  4, 12,  107, 1, 3, 376879, 32131.54, 86, 0.00, 1: 51; 2: 25; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 564,  6,  8,  107, 1, 3, 376916, 32131.54, 255, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 146,  8,  6,  107, 1, 3, 377070, 32131.54, 210, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 985,  4, 12,  107, 1, 3, 377052, 32131.54, 226, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 600,  4, 11,  107, 1, 3, 347182, 32131.54, 24, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 971,  7,  7,  107, 1, 3, 383473, 32131.54, 241, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 204,  4, 12,  107, 1, 3, 377121, 32131.54, 37, 0.00, 1: 50; 2: 27; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 890,  8,  6,  107, 1, 3, 377064, 32131.54, 0, 0.00, 1: 50; 2: 27; 3: 1; 
