Seed 1656949570
ARCH 2|F_ID 3|LIMIT 3
before: 
82(513)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 545,  9,  9,  134, 1, 2, 639361, 43280.14, 0, 0.00, 1: 78; 2: 28; 
Glucose_Repression_Signaling_2009, 212,  6, 14,  140, 1, 3, 658231, 43280.14, 250, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009,  72,  7, 11,  140, 1, 3, 613170, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 450,  5, 16,  140, 1, 3, 634007, 43280.14, 242, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 452,  6, 14,  140, 1, 3, 658020, 43280.14, 250, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 841,  5, 16,  140, 1, 3, 634343, 43280.14, 224, 0.00, 1: 76; 2: 26; 3: 4; 
Glucose_Repression_Signaling_2009, 643, 11,  7,  140, 1, 3, 613222, 43280.14, 233, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009,  80,  6, 13,  140, 1, 3, 619700, 43280.14, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 828,  5, 15,  140, 1, 3, 596456, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009,  84,  5, 15,  140, 1, 3, 596399, 43280.14, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 165,  5, 15,  140, 1, 3, 596491, 43280.14, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 187,  6, 14,  140, 1, 3, 659052, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 279, 10,  8,  140, 1, 3, 633844, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009,  60, 10,  8,  140, 1, 3, 633885, 43280.14, 250, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 287,  6, 13,  140, 1, 3, 619683, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 422, 11,  7,  140, 1, 3, 613326, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009,  97,  6, 14,  140, 1, 3, 658835, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 216,  6, 13,  140, 1, 3, 619705, 43280.14, 200, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 663,  9,  9,  140, 1, 3, 639013, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 664,  6, 13,  140, 1, 3, 619623, 43280.14, 136, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 797, 10,  8,  140, 1, 3, 634095, 43280.14, 85, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009,   5,  7, 11,  140, 1, 3, 613343, 43280.14, 127, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 177,  6, 14,  140, 1, 3, 658713, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 577,  5, 16,  140, 1, 3, 634216, 43280.14, 223, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 511,  9,  9,  140, 1, 3, 639116, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 986,  5, 16,  140, 1, 3, 634268, 43280.14, 206, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 520,  6, 13,  140, 1, 3, 619627, 43280.14, 192, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 142,  7, 12,  140, 1, 3, 658616, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 176,  6, 14,  140, 1, 3, 659176, 43280.14, 44, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 965,  7, 11,  140, 1, 3, 613086, 43280.14, 85, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 136,  5, 15,  140, 1, 3, 596474, 43280.14, 240, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 996,  5, 16,  140, 1, 3, 634152, 43280.14, 0, 0.00, 1: 76; 2: 26; 3: 4; 
Glucose_Repression_Signaling_2009, 980,  6, 13,  140, 1, 3, 619488, 43280.14, 250, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 144,  6, 14,  140, 1, 3, 658810, 43280.14, 240, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 956,  5, 16,  140, 1, 3, 634146, 43280.14, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 121,  5, 15,  140, 1, 3, 596451, 43280.14, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 536,  6, 13,  140, 1, 3, 619211, 43280.14, 8, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009,  52,  7, 11,  141, 1, 3, 613178, 43280.14, 250, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 688,  5, 15,  141, 1, 3, 596521, 43280.14, 15, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 473,  6, 13,  141, 1, 3, 619365, 43280.14, 249, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 602,  5, 16,  141, 1, 3, 633485, 43280.14, 206, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 662,  5, 16,  141, 1, 3, 634108, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 581,  6, 14,  141, 1, 3, 658978, 43280.14, 85, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 875,  6, 14,  141, 1, 3, 659032, 43280.14, 76, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009,  98,  5, 16,  141, 1, 3, 634165, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 360,  6, 13,  141, 1, 3, 619477, 43280.14, 32, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 968,  7, 11,  141, 1, 3, 613002, 43280.14, 176, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 197,  5, 16,  141, 1, 3, 634019, 43280.14, 85, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 100,  7, 11,  141, 1, 3, 613295, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 324,  5, 15,  141, 1, 3, 596370, 43280.14, 250, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 145,  6, 13,  141, 1, 3, 619579, 43280.14, 14, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009,   3,  6, 13,  141, 1, 3, 619571, 43280.14, 34, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 448,  5, 15,  141, 1, 3, 596419, 43280.14, 48, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 844,  6, 13,  141, 1, 3, 619510, 43280.14, 250, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 853,  5, 16,  141, 1, 3, 634125, 43280.14, 85, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 338,  6, 14,  141, 1, 3, 658775, 43280.14, 242, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 860,  6, 13,  141, 1, 3, 619705, 43280.14, 250, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009,  69,  6, 14,  141, 1, 3, 658878, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 641,  8, 10,  141, 1, 3, 634232, 43280.14, 223, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 632,  5, 15,  141, 1, 3, 596459, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 827,  6, 14,  141, 1, 3, 658870, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 826, 11,  7,  141, 1, 3, 613130, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 323,  6, 13,  141, 1, 3, 619263, 43280.14, 232, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 141, 10,  8,  141, 1, 3, 634098, 43280.14, 85, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 563,  7, 11,  141, 1, 3, 613289, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 872,  5, 16,  141, 1, 3, 633966, 43280.14, 32, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 531,  5, 15,  141, 1, 3, 596423, 43280.14, 233, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 881,  5, 15,  141, 1, 3, 596308, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 740,  6, 14,  141, 1, 3, 658860, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 169, 11,  7,  141, 1, 3, 613047, 43280.14, 67, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 108,  5, 15,  141, 1, 3, 596428, 43280.14, 49, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 149,  5, 15,  141, 1, 3, 596382, 43280.14, 85, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 674, 11,  7,  141, 1, 3, 613107, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 736,  8, 10,  141, 1, 3, 633882, 43280.14, 6, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 171,  7, 11,  141, 1, 3, 613140, 43280.14, 84, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 935,  5, 16,  141, 1, 3, 634192, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 386,  7, 11,  141, 1, 3, 613146, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 760,  5, 16,  141, 1, 3, 633984, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 568,  7, 12,  141, 1, 3, 658824, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 741,  9,  9,  141, 1, 3, 639148, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 742,  5, 16,  141, 1, 3, 634325, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 755, 11,  7,  141, 1, 3, 613085, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 744,  6, 14,  141, 1, 3, 659258, 43280.14, 32, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 745,  7, 11,  141, 1, 3, 613225, 43280.14, 71, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 229,  6, 13,  141, 1, 3, 619597, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 383,  6, 14,  141, 1, 3, 658242, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 948,  7, 12,  141, 1, 3, 658845, 43280.14, 61, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 395,  5, 16,  141, 1, 3, 634064, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 726,  5, 16,  141, 1, 3, 634041, 43280.14, 0, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 913,  6, 13,  141, 1, 3, 619523, 43280.14, 224, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 546,  6, 14,  141, 1, 3, 658509, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 787,  5, 16,  141, 1, 3, 633962, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 491,  6, 14,  141, 1, 3, 658448, 43280.14, 76, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 623, 10,  8,  141, 1, 3, 634033, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 670,  5, 16,  141, 1, 3, 634093, 43280.14, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 495,  6, 13,  141, 1, 3, 619348, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 106, 11,  7,  141, 1, 3, 613064, 43280.14, 67, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 306,  5, 15,  141, 1, 3, 596437, 43280.14, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 621,  8, 10,  142, 1, 3, 634055, 43280.14, 32, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 585,  5, 15,  142, 1, 3, 596444, 43280.14, 224, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 267, 10,  8,  142, 1, 3, 634241, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 296,  5, 16,  142, 1, 3, 634216, 43280.14, 32, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 851,  8, 10,  142, 1, 3, 634347, 43280.14, 233, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 374,  7, 11,  142, 1, 3, 613162, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 333,  5, 15,  142, 1, 3, 596427, 43280.14, 85, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 301, 11,  7,  142, 1, 3, 613228, 43280.14, 32, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 964,  5, 15,  142, 1, 3, 596411, 43280.14, 250, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 401,  7, 11,  142, 1, 3, 613231, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 857, 11,  7,  142, 1, 3, 613010, 43280.14, 251, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009,  29,  5, 16,  142, 1, 3, 634061, 43280.14, 85, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009,  25,  5, 16,  142, 1, 3, 633998, 43280.14, 247, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 595, 10,  8,  142, 1, 3, 634021, 43280.14, 233, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 981,  5, 16,  142, 1, 3, 633943, 43280.14, 85, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 862,  5, 16,  142, 1, 3, 634216, 43280.14, 0, 0.00, 1: 73; 2: 30; 3: 3; 
Glucose_Repression_Signaling_2009, 887,  7, 12,  142, 1, 3, 657769, 43280.14, 255, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 636,  6, 14,  142, 1, 3, 658882, 43280.14, 1, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 865,  5, 15,  142, 1, 3, 596402, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 271,  5, 15,  142, 1, 3, 596494, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009,  53,  7, 11,  142, 1, 3, 613249, 43280.14, 85, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 895,  6, 13,  142, 1, 3, 619522, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 300,  5, 15,  142, 1, 3, 596536, 43280.14, 49, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 163,  5, 16,  142, 1, 3, 633783, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009,  35, 11,  7,  142, 1, 3, 613255, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 757,  5, 16,  142, 1, 3, 634187, 43280.14, 0, 0.00, 1: 74; 2: 28; 3: 4; 
Glucose_Repression_Signaling_2009, 535,  5, 15,  142, 1, 3, 596343, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 512,  5, 15,  142, 1, 3, 596470, 43280.14, 176, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 815, 11,  7,  142, 1, 3, 613382, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 693,  5, 15,  142, 1, 3, 596405, 43280.14, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 219,  6, 13,  142, 1, 3, 619650, 43280.14, 233, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009,  99,  7, 11,  142, 1, 3, 613213, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 508, 11,  7,  142, 1, 3, 613087, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 790, 10,  8,  142, 1, 3, 633830, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 209,  7, 11,  142, 1, 3, 613339, 43280.14, 4, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 750,  5, 15,  142, 1, 3, 596458, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 527,  6, 13,  142, 1, 3, 619481, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 234,  6, 13,  142, 1, 3, 619393, 43280.14, 97, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 833,  5, 16,  142, 1, 3, 633989, 43280.14, 224, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 515,  8, 10,  142, 1, 3, 634124, 43280.14, 233, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 109,  8, 10,  142, 1, 3, 634372, 43280.14, 32, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 774,  6, 14,  142, 1, 3, 658984, 43280.14, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 220,  5, 15,  142, 1, 3, 596471, 43280.14, 250, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 454,  6, 13,  142, 1, 3, 619606, 43280.14, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 847,  5, 16,  142, 1, 3, 633922, 43280.14, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 729,  5, 16,  142, 1, 3, 633888, 43280.14, 250, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 138,  5, 15,  142, 1, 3, 596374, 43280.14, 243, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 768,  5, 15,  143, 1, 3, 596457, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 476,  6, 13,  143, 1, 3, 619656, 43280.14, 250, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 569,  6, 13,  143, 1, 3, 619617, 43280.14, 0, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 240,  5, 16,  143, 1, 3, 634249, 43280.14, 60, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 901,  5, 16,  143, 1, 3, 634030, 43280.14, 85, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 305,  6, 13,  143, 1, 3, 619671, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 734,  5, 16,  143, 1, 3, 634360, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 243,  5, 15,  143, 1, 3, 596431, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 733,  5, 16,  143, 1, 3, 634180, 43280.14, 85, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 571,  5, 16,  143, 1, 3, 634217, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 408,  5, 15,  143, 1, 3, 596407, 43280.14, 136, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 626,  7, 11,  143, 1, 3, 612927, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 665,  6, 14,  143, 1, 3, 658811, 43280.14, 250, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 487, 11,  7,  143, 1, 3, 613209, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 754,  5, 15,  143, 1, 3, 596452, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 781,  5, 16,  143, 1, 3, 633775, 43280.14, 0, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 921,  5, 15,  143, 1, 3, 596414, 43280.14, 251, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 761,  6, 13,  143, 1, 3, 619635, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 114,  5, 16,  143, 1, 3, 634032, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 233,  6, 13,  143, 1, 3, 619474, 43280.14, 67, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009,   0,  6, 14,  143, 1, 3, 658551, 43280.14, 128, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 322,  5, 15,  143, 1, 3, 596395, 43280.14, 242, 0.00, 1: 72; 2: 31; 3: 3; 
Glucose_Repression_Signaling_2009, 835,  5, 15,  143, 1, 3, 596530, 43280.14, 233, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 261,  7, 11,  143, 1, 3, 613137, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 859,  6, 13,  143, 1, 3, 619592, 43280.14, 233, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 200,  5, 16,  143, 1, 3, 633999, 43280.14, 208, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 562,  9,  9,  143, 1, 3, 639451, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 855,  7, 12,  143, 1, 3, 658683, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 707,  5, 15,  143, 1, 3, 596390, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 654,  5, 15,  143, 1, 3, 596394, 43280.14, 0, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 462,  5, 15,  143, 1, 3, 596554, 43280.14, 0, 0.00, 1: 72; 2: 31; 3: 3; 
Glucose_Repression_Signaling_2009, 440,  5, 16,  143, 1, 3, 634130, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 439,  6, 13,  143, 1, 3, 619470, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 852,  7, 11,  143, 1, 3, 613136, 43280.14, 250, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 843,  5, 15,  143, 1, 3, 596434, 43280.14, 233, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 963,  5, 15,  143, 1, 3, 596574, 43280.14, 233, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 811,  5, 16,  143, 1, 3, 634379, 43280.14, 76, 0.00, 1: 72; 2: 31; 3: 3; 
Glucose_Repression_Signaling_2009, 125,  5, 15,  143, 1, 3, 596415, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 361,  6, 14,  143, 1, 3, 658698, 43280.14, 71, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 430,  5, 15,  143, 1, 3, 596456, 43280.14, 32, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 358,  5, 15,  143, 1, 3, 596477, 43280.14, 0, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 224,  5, 16,  143, 1, 3, 634256, 43280.14, 7, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 280,  5, 15,  143, 1, 3, 596379, 43280.14, 8, 0.00, 1: 70; 2: 35; 3: 1; 
Glucose_Repression_Signaling_2009, 433,  5, 16,  143, 1, 3, 634370, 43280.14, 0, 0.00, 1: 72; 2: 31; 3: 3; 
Glucose_Repression_Signaling_2009, 977,  5, 16,  143, 1, 3, 634096, 43280.14, 224, 0.00, 1: 71; 2: 33; 3: 2; 
Glucose_Repression_Signaling_2009, 878,  6, 13,  143, 1, 3, 619553, 43280.14, 32, 0.00, 1: 71; 2: 33; 3: 2; 
