Seed 1656949570
ARCH 2|F_ID 1|LIMIT 4
before: 
3(647)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 513,  8, 14,  350, 1, 3, 891013, 22578.03, 0, 0.00, 1: 120; 2: 91; 3: 16; 
EGFR_&_ErbB_Signaling, 723, 12,  9,  358, 1, 4, 865756, 22578.03, 0, 0.00, 1: 111; 2: 102; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling,   2, 11, 10,  358, 1, 4, 879213, 22578.03, 52, 0.00, 1: 109; 2: 106; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling,  34, 10, 11,  358, 1, 4, 878868, 22578.03, 0, 0.00, 1: 109; 2: 106; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 632,  7, 17,  359, 1, 4, 940527, 22578.03, 28, 0.00, 1: 109; 2: 105; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 103,  7, 16,  359, 1, 4, 891117, 22578.03, 0, 0.00, 1: 112; 2: 99; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 764,  7, 15,  359, 1, 4, 840840, 22578.03, 96, 0.00, 1: 110; 2: 103; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 550,  7, 15,  359, 1, 4, 840840, 22578.03, 0, 0.00, 1: 110; 2: 103; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 116,  6, 20,  359, 1, 4, 947651, 22578.03, 27, 0.00, 1: 116; 2: 92; 3: 17; 4: 2; 
EGFR_&_ErbB_Signaling, 556, 10, 11,  359, 1, 4, 879086, 22578.03, 22, 0.00, 1: 109; 2: 105; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 995,  9, 12,  359, 1, 4, 865789, 22578.03, 0, 0.00, 1: 115; 2: 94; 3: 16; 4: 2; 
EGFR_&_ErbB_Signaling, 243, 10, 11,  360, 1, 4, 879075, 22578.03, 0, 0.00, 1: 106; 2: 110; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling,  97,  7, 16,  360, 1, 4, 891026, 22578.03, 0, 0.00, 1: 113; 2: 96; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 222,  8, 14,  360, 1, 4, 891165, 22578.03, 0, 0.00, 1: 110; 2: 102; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 218,  7, 17,  360, 1, 4, 940189, 22578.03, 0, 0.00, 1: 105; 2: 112; 3: 9; 4: 1; 
EGFR_&_ErbB_Signaling, 808,  7, 16,  360, 1, 4, 891143, 22578.03, 35, 0.00, 1: 112; 2: 98; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 838, 12,  9,  360, 1, 4, 865817, 22578.03, 0, 0.00, 1: 111; 2: 100; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 822,  9, 12,  360, 1, 4, 865744, 22578.03, 0, 0.00, 1: 110; 2: 102; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 396,  6, 18,  360, 1, 4, 865894, 22578.03, 89, 0.00, 1: 116; 2: 91; 3: 18; 4: 2; 
EGFR_&_ErbB_Signaling, 681,  7, 17,  360, 1, 4, 940482, 22578.03, 0, 0.00, 1: 110; 2: 102; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling,  62,  7, 16,  360, 1, 4, 891002, 22578.03, 0, 0.00, 1: 107; 2: 108; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 508, 10, 11,  360, 1, 4, 879049, 22578.03, 89, 0.00, 1: 111; 2: 100; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 718, 11, 10,  360, 1, 4, 878679, 22578.03, 0, 0.00, 1: 112; 2: 99; 3: 14; 4: 2; 
EGFR_&_ErbB_Signaling, 670, 11, 10,  360, 1, 4, 879152, 22578.03, 0, 0.00, 1: 108; 2: 106; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 565,  7, 17,  360, 1, 4, 940714, 22578.03, 0, 0.00, 1: 112; 2: 98; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 609,  7, 15,  360, 1, 4, 840840, 22578.03, 0, 0.00, 1: 107; 2: 108; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 836, 10, 11,  361, 1, 4, 879156, 22578.03, 27, 0.00, 1: 109; 2: 103; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 711, 11, 10,  361, 1, 4, 879047, 22578.03, 0, 0.00, 1: 109; 2: 104; 3: 12; 4: 2; 
EGFR_&_ErbB_Signaling, 894,  8, 14,  361, 1, 4, 891123, 22578.03, 0, 0.00, 1: 111; 2: 100; 3: 14; 4: 2; 
EGFR_&_ErbB_Signaling, 974, 12,  9,  361, 1, 4, 865793, 22578.03, 0, 0.00, 1: 109; 2: 103; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling,   1,  6, 20,  361, 1, 4, 947893, 22578.03, 112, 0.00, 1: 115; 2: 91; 3: 20; 4: 1; 
EGFR_&_ErbB_Signaling, 588,  9, 12,  361, 1, 4, 865795, 22578.03, 35, 0.00, 1: 110; 2: 101; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 477,  6, 20,  361, 1, 4, 947750, 22578.03, 0, 0.00, 1: 108; 2: 105; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 281,  9, 12,  361, 1, 4, 865730, 22578.03, 0, 0.00, 1: 107; 2: 107; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 573, 11, 10,  361, 1, 4, 879007, 22578.03, 0, 0.00, 1: 109; 2: 103; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 248,  7, 17,  361, 1, 4, 940321, 22578.03, 16, 0.00, 1: 112; 2: 97; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 391,  7, 16,  361, 1, 4, 891059, 22578.03, 0, 0.00, 1: 107; 2: 107; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling,  84,  8, 13,  361, 1, 4, 830180, 22578.03, 22, 0.00, 1: 109; 2: 103; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 491,  6, 20,  361, 1, 4, 947719, 22578.03, 0, 0.00, 1: 111; 2: 100; 3: 14; 4: 2; 
EGFR_&_ErbB_Signaling, 687, 11, 10,  361, 1, 4, 879056, 22578.03, 0, 0.00, 1: 104; 2: 113; 3: 9; 4: 1; 
EGFR_&_ErbB_Signaling, 629,  8, 14,  361, 1, 4, 891132, 22578.03, 0, 0.00, 1: 108; 2: 105; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 359,  7, 15,  361, 1, 4, 840840, 22578.03, 0, 0.00, 1: 111; 2: 100; 3: 14; 4: 2; 
EGFR_&_ErbB_Signaling, 403, 11, 10,  361, 1, 4, 878979, 22578.03, 0, 0.00, 1: 111; 2: 99; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 171,  7, 17,  361, 1, 4, 940842, 22578.03, 0, 0.00, 1: 110; 2: 101; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling,  12,  8, 14,  361, 1, 4, 891191, 22578.03, 120, 0.00, 1: 107; 2: 107; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 284,  7, 17,  361, 1, 4, 940794, 22578.03, 24, 0.00, 1: 109; 2: 103; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 775, 12,  9,  362, 1, 4, 865841, 22578.03, 0, 0.00, 1: 110; 2: 100; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 941,  7, 16,  362, 1, 4, 891191, 22578.03, 0, 0.00, 1: 108; 2: 104; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 164,  9, 12,  362, 1, 4, 865874, 22578.03, 18, 0.00, 1: 110; 2: 100; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 568,  7, 16,  362, 1, 4, 890997, 22578.03, 26, 0.00, 1: 109; 2: 102; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 363,  6, 18,  362, 1, 4, 865821, 22578.03, 0, 0.00, 1: 107; 2: 106; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 186, 10, 11,  362, 1, 4, 879222, 22578.03, 0, 0.00, 1: 104; 2: 112; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling,  33, 11, 10,  362, 1, 4, 879094, 22578.03, 0, 0.00, 1: 108; 2: 104; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 792,  8, 14,  362, 1, 4, 890986, 22578.03, 34, 0.00, 1: 107; 2: 106; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 701,  9, 12,  362, 1, 4, 865879, 22578.03, 0, 0.00, 1: 109; 2: 103; 3: 13; 4: 2; 
EGFR_&_ErbB_Signaling, 979,  7, 17,  362, 1, 4, 940310, 22578.03, 0, 0.00, 1: 108; 2: 104; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 673,  6, 20,  362, 1, 4, 947556, 22578.03, 0, 0.00, 1: 112; 2: 97; 3: 16; 4: 2; 
EGFR_&_ErbB_Signaling, 308,  6, 18,  362, 1, 4, 865835, 22578.03, 21, 0.00, 1: 110; 2: 100; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 546,  7, 16,  362, 1, 4, 891021, 22578.03, 0, 0.00, 1: 110; 2: 100; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 837, 11, 10,  362, 1, 4, 879112, 22578.03, 0, 0.00, 1: 110; 2: 100; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 232,  7, 16,  362, 1, 4, 891022, 22578.03, 16, 0.00, 1: 109; 2: 102; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 425,  6, 18,  362, 1, 4, 865846, 22578.03, 0, 0.00, 1: 109; 2: 103; 3: 13; 4: 2; 
EGFR_&_ErbB_Signaling, 991, 12,  9,  362, 1, 4, 865693, 22578.03, 0, 0.00, 1: 108; 2: 104; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 856,  7, 17,  362, 1, 4, 940431, 22578.03, 39, 0.00, 1: 109; 2: 102; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 851,  6, 20,  363, 1, 4, 947512, 22578.03, 0, 0.00, 1: 110; 2: 99; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 749,  6, 19,  363, 1, 4, 908224, 22578.03, 0, 0.00, 1: 104; 2: 111; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 931,  6, 20,  363, 1, 4, 947759, 22578.03, 0, 0.00, 1: 108; 2: 103; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 915, 10, 11,  363, 1, 4, 879103, 22578.03, 0, 0.00, 1: 105; 2: 109; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 439,  8, 13,  363, 1, 4, 830180, 22578.03, 0, 0.00, 1: 113; 2: 94; 3: 18; 4: 2; 
EGFR_&_ErbB_Signaling, 200,  8, 14,  363, 1, 4, 891041, 22578.03, 14, 0.00, 1: 107; 2: 105; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 275,  7, 15,  363, 1, 4, 840840, 22578.03, 0, 0.00, 1: 109; 2: 102; 3: 14; 4: 2; 
EGFR_&_ErbB_Signaling, 157,  8, 13,  363, 1, 4, 830180, 22578.03, 0, 0.00, 1: 112; 2: 95; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling, 357,  8, 14,  363, 1, 4, 891061, 22578.03, 0, 0.00, 1: 110; 2: 100; 3: 15; 4: 2; 
EGFR_&_ErbB_Signaling, 706,  7, 15,  363, 1, 4, 840840, 22578.03, 0, 0.00, 1: 107; 2: 105; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 128,  7, 16,  363, 1, 4, 890809, 22578.03, 7, 0.00, 1: 110; 2: 99; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 500,  6, 19,  363, 1, 4, 908076, 22578.03, 55, 0.00, 1: 112; 2: 96; 3: 17; 4: 2; 
EGFR_&_ErbB_Signaling, 617,  6, 19,  363, 1, 4, 908178, 22578.03, 0, 0.00, 1: 112; 2: 95; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling, 466, 10, 11,  363, 1, 4, 879120, 22578.03, 0, 0.00, 1: 110; 2: 99; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling,  21,  7, 16,  363, 1, 4, 891186, 22578.03, 85, 0.00, 1: 106; 2: 107; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 642,  6, 19,  363, 1, 4, 908215, 22578.03, 0, 0.00, 1: 108; 2: 104; 3: 13; 4: 2; 
EGFR_&_ErbB_Signaling, 645,  7, 15,  363, 1, 4, 840840, 22578.03, 0, 0.00, 1: 106; 2: 107; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 294,  6, 20,  363, 1, 4, 947841, 22578.03, 0, 0.00, 1: 107; 2: 105; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 290,  6, 20,  363, 1, 4, 947880, 22578.03, 0, 0.00, 1: 108; 2: 103; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 684, 10, 11,  363, 1, 4, 878970, 22578.03, 27, 0.00, 1: 110; 2: 99; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 230,  6, 18,  364, 1, 4, 865839, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 876, 10, 11,  364, 1, 4, 879017, 22578.03, 10, 0.00, 1: 111; 2: 96; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling, 474,  6, 19,  364, 1, 4, 908164, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 882,  6, 19,  364, 1, 4, 908484, 22578.03, 0, 0.00, 1: 110; 2: 98; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 899,  6, 19,  364, 1, 4, 908104, 22578.03, 0, 0.00, 1: 113; 2: 92; 3: 21; 4: 1; 
EGFR_&_ErbB_Signaling, 884, 11, 10,  364, 1, 4, 879130, 22578.03, 11, 0.00, 1: 105; 2: 109; 3: 11; 4: 2; 
EGFR_&_ErbB_Signaling, 354,  6, 19,  364, 1, 4, 908220, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 868,  8, 14,  364, 1, 4, 891189, 22578.03, 64, 0.00, 1: 109; 2: 101; 3: 15; 4: 2; 
EGFR_&_ErbB_Signaling, 505,  6, 20,  364, 1, 4, 947635, 22578.03, 0, 0.00, 1: 107; 2: 105; 3: 13; 4: 2; 
EGFR_&_ErbB_Signaling, 300, 12,  9,  364, 1, 4, 865775, 22578.03, 22, 0.00, 1: 110; 2: 98; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 618,  7, 15,  364, 1, 4, 840840, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 831, 10, 11,  364, 1, 4, 878964, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 997,  7, 15,  364, 1, 4, 840840, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling,  13,  8, 14,  364, 1, 4, 890992, 22578.03, 127, 0.00, 1: 110; 2: 98; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 833,  6, 20,  364, 1, 4, 947443, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling,  26,  6, 19,  364, 1, 4, 908309, 22578.03, 52, 0.00, 1: 108; 2: 102; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 823,  6, 20,  364, 1, 4, 947699, 22578.03, 0, 0.00, 1: 104; 2: 110; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 393,  7, 16,  364, 1, 4, 891133, 22578.03, 0, 0.00, 1: 104; 2: 110; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 977,  7, 16,  364, 1, 4, 890988, 22578.03, 0, 0.00, 1: 110; 2: 99; 3: 16; 4: 2; 
EGFR_&_ErbB_Signaling,  74,  6, 18,  364, 1, 4, 865802, 22578.03, 0, 0.00, 1: 110; 2: 98; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 360, 12,  9,  364, 1, 4, 865808, 22578.03, 21, 0.00, 1: 108; 2: 103; 3: 14; 4: 2; 
EGFR_&_ErbB_Signaling, 229, 10, 11,  364, 1, 4, 879083, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 602,  6, 20,  364, 1, 4, 947542, 22578.03, 0, 0.00, 1: 109; 2: 100; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 408,  7, 15,  364, 1, 4, 840840, 22578.03, 21, 0.00, 1: 108; 2: 102; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 169,  7, 17,  364, 1, 4, 940471, 22578.03, 0, 0.00, 1: 106; 2: 106; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 576,  7, 16,  364, 1, 4, 891058, 22578.03, 26, 0.00, 1: 108; 2: 102; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 342,  6, 18,  364, 1, 4, 865800, 22578.03, 0, 0.00, 1: 107; 2: 104; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 559,  6, 19,  364, 1, 4, 908198, 22578.03, 0, 0.00, 1: 111; 2: 96; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling, 432,  6, 20,  364, 1, 4, 947752, 22578.03, 21, 0.00, 1: 111; 2: 97; 3: 17; 4: 2; 
EGFR_&_ErbB_Signaling, 908, 10, 11,  364, 1, 4, 878958, 22578.03, 49, 0.00, 1: 105; 2: 108; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 814,  7, 16,  365, 1, 4, 891138, 22578.03, 0, 0.00, 1: 104; 2: 109; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 839, 11, 10,  365, 1, 4, 879098, 22578.03, 0, 0.00, 1: 110; 2: 98; 3: 17; 4: 2; 
EGFR_&_ErbB_Signaling,   4,  6, 20,  365, 1, 4, 947772, 22578.03, 120, 0.00, 1: 105; 2: 108; 3: 12; 4: 2; 
EGFR_&_ErbB_Signaling, 463, 10, 11,  365, 1, 4, 878996, 22578.03, 0, 0.00, 1: 101; 2: 115; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 824,  8, 14,  365, 1, 4, 891073, 22578.03, 36, 0.00, 1: 106; 2: 105; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 331,  6, 18,  365, 1, 4, 865766, 22578.03, 0, 0.00, 1: 108; 2: 101; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 337,  7, 15,  365, 1, 4, 840840, 22578.03, 0, 0.00, 1: 107; 2: 103; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 282,  6, 20,  365, 1, 4, 947967, 22578.03, 0, 0.00, 1: 108; 2: 102; 3: 15; 4: 2; 
EGFR_&_ErbB_Signaling, 162,  7, 16,  365, 1, 4, 891113, 22578.03, 0, 0.00, 1: 103; 2: 111; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 578, 11, 10,  365, 1, 4, 878964, 22578.03, 0, 0.00, 1: 104; 2: 109; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling,  29,  6, 20,  365, 1, 4, 947619, 22578.03, 85, 0.00, 1: 109; 2: 99; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 652,  8, 13,  365, 1, 4, 830180, 22578.03, 89, 0.00, 1: 108; 2: 101; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 656,  6, 20,  365, 1, 4, 947759, 22578.03, 29, 0.00, 1: 106; 2: 106; 3: 13; 4: 2; 
EGFR_&_ErbB_Signaling, 561, 12,  9,  365, 1, 4, 865860, 22578.03, 0, 0.00, 1: 109; 2: 99; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 206, 10, 11,  365, 1, 4, 878942, 22578.03, 0, 0.00, 1: 108; 2: 101; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 660,  6, 20,  365, 1, 4, 947769, 22578.03, 35, 0.00, 1: 107; 2: 104; 3: 14; 4: 2; 
EGFR_&_ErbB_Signaling, 902,  6, 20,  365, 1, 4, 947676, 22578.03, 0, 0.00, 1: 109; 2: 99; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 688, 12,  9,  365, 1, 4, 865809, 22578.03, 30, 0.00, 1: 114; 2: 89; 3: 23; 4: 1; 
EGFR_&_ErbB_Signaling, 531,  7, 15,  365, 1, 4, 840840, 22578.03, 0, 0.00, 1: 111; 2: 95; 3: 20; 4: 1; 
EGFR_&_ErbB_Signaling, 273,  7, 16,  365, 1, 4, 891083, 22578.03, 0, 0.00, 1: 106; 2: 105; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 276,  7, 16,  365, 1, 4, 891191, 22578.03, 27, 0.00, 1: 110; 2: 97; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling, 480,  7, 17,  365, 1, 4, 940639, 22578.03, 23, 0.00, 1: 111; 2: 95; 3: 20; 4: 1; 
EGFR_&_ErbB_Signaling, 479,  7, 15,  365, 1, 4, 840840, 22578.03, 0, 0.00, 1: 106; 2: 105; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 982,  6, 19,  366, 1, 4, 908338, 22578.03, 0, 0.00, 1: 109; 2: 99; 3: 17; 4: 2; 
EGFR_&_ErbB_Signaling, 990,  8, 14,  366, 1, 4, 891131, 22578.03, 0, 0.00, 1: 109; 2: 98; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling,   0,  7, 16,  366, 1, 4, 891217, 22578.03, 144, 0.00, 1: 105; 2: 106; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 874,  7, 17,  366, 1, 4, 940289, 22578.03, 0, 0.00, 1: 107; 2: 102; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling,  40,  6, 20,  366, 1, 4, 947424, 22578.03, 4, 0.00, 1: 106; 2: 104; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 378,  9, 12,  366, 1, 4, 865750, 22578.03, 0, 0.00, 1: 104; 2: 108; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling,  88,  7, 16,  366, 1, 4, 891004, 22578.03, 6, 0.00, 1: 105; 2: 106; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling,  98,  6, 20,  366, 1, 4, 947642, 22578.03, 0, 0.00, 1: 106; 2: 104; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 112,  6, 18,  366, 1, 4, 865822, 22578.03, 7, 0.00, 1: 108; 2: 102; 3: 14; 4: 3; 
EGFR_&_ErbB_Signaling, 144,  8, 14,  366, 1, 4, 891055, 22578.03, 7, 0.00, 1: 100; 2: 116; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 152,  6, 19,  366, 1, 4, 908374, 22578.03, 8, 0.00, 1: 109; 2: 98; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling, 176,  9, 12,  366, 1, 4, 865839, 22578.03, 11, 0.00, 1: 109; 2: 98; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling, 347, 11, 10,  366, 1, 4, 878911, 22578.03, 0, 0.00, 1: 107; 2: 103; 3: 15; 4: 2; 
EGFR_&_ErbB_Signaling, 198, 10, 11,  366, 1, 4, 879052, 22578.03, 0, 0.00, 1: 108; 2: 100; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 345,  8, 13,  366, 1, 4, 830180, 22578.03, 0, 0.00, 1: 105; 2: 106; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 216,  8, 13,  366, 1, 4, 830180, 22578.03, 15, 0.00, 1: 105; 2: 107; 3: 13; 4: 2; 
EGFR_&_ErbB_Signaling, 332,  6, 18,  366, 1, 4, 865805, 22578.03, 24, 0.00, 1: 106; 2: 104; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 901,  8, 14,  366, 1, 4, 890894, 22578.03, 0, 0.00, 1: 104; 2: 108; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 235,  6, 20,  366, 1, 4, 947925, 22578.03, 0, 0.00, 1: 108; 2: 100; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 318,  7, 17,  366, 1, 4, 940305, 22578.03, 0, 0.00, 1: 106; 2: 104; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 252,  7, 17,  366, 1, 4, 940540, 22578.03, 22, 0.00, 1: 106; 2: 104; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 380,  7, 17,  366, 1, 4, 940529, 22578.03, 75, 0.00, 1: 107; 2: 102; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 471,  7, 15,  366, 1, 4, 840840, 22578.03, 0, 0.00, 1: 110; 2: 97; 3: 18; 4: 2; 
EGFR_&_ErbB_Signaling, 587,  6, 20,  366, 1, 4, 947150, 22578.03, 0, 0.00, 1: 109; 2: 98; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling, 782,  6, 20,  366, 1, 4, 947421, 22578.03, 0, 0.00, 1: 109; 2: 98; 3: 19; 4: 1; 
EGFR_&_ErbB_Signaling, 649,  8, 14,  366, 1, 4, 890792, 22578.03, 0, 0.00, 1: 107; 2: 102; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 506,  7, 16,  366, 1, 4, 890897, 22578.03, 0, 0.00, 1: 106; 2: 104; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 662,  6, 20,  366, 1, 4, 947661, 22578.03, 0, 0.00, 1: 107; 2: 102; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 678,  6, 20,  366, 1, 4, 947502, 22578.03, 0, 0.00, 1: 108; 2: 101; 3: 16; 4: 2; 
EGFR_&_ErbB_Signaling, 560,  7, 15,  366, 1, 4, 840840, 22578.03, 25, 0.00, 1: 104; 2: 108; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 689,  7, 17,  366, 1, 4, 940697, 22578.03, 0, 0.00, 1: 108; 2: 100; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 398,  7, 15,  366, 1, 4, 840840, 22578.03, 0, 0.00, 1: 109; 2: 99; 3: 17; 4: 2; 
EGFR_&_ErbB_Signaling, 695,  7, 16,  366, 1, 4, 891079, 22578.03, 0, 0.00, 1: 106; 2: 104; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 710,  6, 19,  366, 1, 4, 908262, 22578.03, 0, 0.00, 1: 107; 2: 103; 3: 15; 4: 2; 
EGFR_&_ErbB_Signaling, 696,  8, 14,  366, 1, 4, 891210, 22578.03, 31, 0.00, 1: 105; 2: 107; 3: 13; 4: 2; 
EGFR_&_ErbB_Signaling, 388,  7, 16,  366, 1, 4, 891257, 22578.03, 9, 0.00, 1: 108; 2: 100; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 766,  7, 15,  367, 1, 4, 840840, 22578.03, 0, 0.00, 1: 105; 2: 105; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 114,  6, 18,  367, 1, 4, 865814, 22578.03, 0, 0.00, 1: 109; 2: 97; 3: 20; 4: 1; 
EGFR_&_ErbB_Signaling, 738, 12,  9,  367, 1, 4, 865780, 22578.03, 0, 0.00, 1: 107; 2: 101; 3: 18; 4: 1; 
