Seed 1656949570
ARCH 1|F_ID 1|LIMIT 4
before: 
3(792)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 901,  8, 14,  336, 1, 3, 891074, 21421.00, 0, 0.00, 1: 130; 2: 85; 3: 12; 
EGFR_&_ErbB_Signaling, 462, 12,  9,  356, 1, 3, 865908, 21421.00, 0, 0.00, 1: 108; 2: 109; 3: 10; 
EGFR_&_ErbB_Signaling, 486,  9, 12,  356, 1, 3, 865768, 21421.00, 0, 0.00, 1: 111; 2: 103; 3: 13; 
EGFR_&_ErbB_Signaling, 763,  6, 19,  356, 1, 3, 908328, 21421.00, 0, 0.00, 1: 114; 2: 97; 3: 16; 
EGFR_&_ErbB_Signaling, 175, 11, 10,  356, 1, 3, 879040, 21421.00, 0, 0.00, 1: 116; 2: 93; 3: 18; 
EGFR_&_ErbB_Signaling, 326,  9, 12,  356, 1, 3, 865839, 21421.00, 0, 0.00, 1: 111; 2: 103; 3: 13; 
EGFR_&_ErbB_Signaling, 615,  9, 12,  356, 1, 3, 865782, 21421.00, 0, 0.00, 1: 112; 2: 101; 3: 14; 
EGFR_&_ErbB_Signaling, 452,  6, 18,  356, 1, 3, 865750, 21421.00, 92, 0.00, 1: 111; 2: 103; 3: 13; 
EGFR_&_ErbB_Signaling, 394,  6, 18,  356, 1, 3, 865771, 21421.00, 0, 0.00, 1: 115; 2: 95; 3: 17; 
EGFR_&_ErbB_Signaling, 270, 10, 11,  356, 1, 3, 879007, 21421.00, 0, 0.00, 1: 111; 2: 103; 3: 13; 
EGFR_&_ErbB_Signaling, 796,  6, 19,  356, 1, 3, 907839, 21421.00, 85, 0.00, 1: 115; 2: 95; 3: 17; 
EGFR_&_ErbB_Signaling, 523,  6, 19,  356, 1, 3, 907677, 21421.00, 0, 0.00, 1: 112; 2: 101; 3: 14; 
EGFR_&_ErbB_Signaling, 878, 10, 11,  356, 1, 3, 878832, 21421.00, 0, 0.00, 1: 112; 2: 101; 3: 14; 
EGFR_&_ErbB_Signaling, 141,  9, 12,  356, 1, 3, 865878, 21421.00, 0, 0.00, 1: 113; 2: 99; 3: 15; 
EGFR_&_ErbB_Signaling, 685,  6, 18,  356, 1, 3, 865803, 21421.00, 0, 0.00, 1: 114; 2: 97; 3: 16; 
EGFR_&_ErbB_Signaling, 876, 10, 11,  356, 1, 3, 878973, 21421.00, 10, 0.00, 1: 115; 2: 95; 3: 17; 
EGFR_&_ErbB_Signaling, 356,  6, 18,  356, 1, 3, 865853, 21421.00, 21, 0.00, 1: 118; 2: 89; 3: 20; 
EGFR_&_ErbB_Signaling, 402,  6, 20,  356, 1, 3, 947758, 21421.00, 0, 0.00, 1: 114; 2: 97; 3: 16; 
EGFR_&_ErbB_Signaling, 109,  9, 12,  356, 1, 3, 865851, 21421.00, 0, 0.00, 1: 114; 2: 97; 3: 16; 
EGFR_&_ErbB_Signaling, 612, 10, 11,  356, 1, 3, 878997, 21421.00, 35, 0.00, 1: 111; 2: 103; 3: 13; 
EGFR_&_ErbB_Signaling, 668,  6, 18,  356, 1, 3, 865876, 21421.00, 29, 0.00, 1: 112; 2: 101; 3: 14; 
EGFR_&_ErbB_Signaling, 535,  7, 15,  356, 1, 3, 840840, 21421.00, 0, 0.00, 1: 112; 2: 101; 3: 14; 
EGFR_&_ErbB_Signaling, 658, 11, 10,  356, 1, 3, 879114, 21421.00, 0, 0.00, 1: 110; 2: 105; 3: 12; 
EGFR_&_ErbB_Signaling, 440,  9, 12,  356, 1, 3, 865782, 21421.00, 21, 0.00, 1: 111; 2: 103; 3: 13; 
EGFR_&_ErbB_Signaling, 711, 11, 10,  356, 1, 3, 878867, 21421.00, 0, 0.00, 1: 113; 2: 99; 3: 15; 
EGFR_&_ErbB_Signaling, 536,  6, 19,  356, 1, 3, 908301, 21421.00, 25, 0.00, 1: 114; 2: 97; 3: 16; 
EGFR_&_ErbB_Signaling, 772,  8, 14,  356, 1, 3, 891131, 21421.00, 88, 0.00, 1: 112; 2: 101; 3: 14; 
EGFR_&_ErbB_Signaling, 929,  8, 13,  357, 1, 3, 830180, 21421.00, 0, 0.00, 1: 107; 2: 110; 3: 10; 
EGFR_&_ErbB_Signaling,  52,  6, 19,  357, 1, 3, 908185, 21421.00, 21, 0.00, 1: 109; 2: 106; 3: 12; 
EGFR_&_ErbB_Signaling, 560,  7, 15,  357, 1, 3, 840840, 21421.00, 25, 0.00, 1: 115; 2: 94; 3: 18; 
EGFR_&_ErbB_Signaling, 660,  6, 20,  357, 1, 3, 947576, 21421.00, 35, 0.00, 1: 112; 2: 100; 3: 15; 
EGFR_&_ErbB_Signaling, 727,  9, 12,  357, 1, 3, 865844, 21421.00, 0, 0.00, 1: 106; 2: 112; 3: 9; 
EGFR_&_ErbB_Signaling, 813, 10, 11,  357, 1, 3, 879164, 21421.00, 0, 0.00, 1: 109; 2: 106; 3: 12; 
EGFR_&_ErbB_Signaling, 195, 10, 11,  357, 1, 3, 879053, 21421.00, 0, 0.00, 1: 112; 2: 100; 3: 15; 
EGFR_&_ErbB_Signaling, 444,  6, 18,  357, 1, 3, 865862, 21421.00, 35, 0.00, 1: 112; 2: 100; 3: 15; 
EGFR_&_ErbB_Signaling, 238,  6, 18,  357, 1, 3, 865792, 21421.00, 0, 0.00, 1: 115; 2: 94; 3: 18; 
EGFR_&_ErbB_Signaling, 986,  6, 18,  357, 1, 3, 865826, 21421.00, 0, 0.00, 1: 113; 2: 98; 3: 16; 
EGFR_&_ErbB_Signaling, 432,  6, 20,  357, 1, 3, 947595, 21421.00, 21, 0.00, 1: 110; 2: 104; 3: 13; 
EGFR_&_ErbB_Signaling, 203, 11, 10,  357, 1, 3, 879087, 21421.00, 0, 0.00, 1: 114; 2: 96; 3: 17; 
EGFR_&_ErbB_Signaling, 340, 10, 11,  357, 1, 3, 879028, 21421.00, 23, 0.00, 1: 114; 2: 96; 3: 17; 
EGFR_&_ErbB_Signaling, 346, 10, 11,  357, 1, 3, 878914, 21421.00, 0, 0.00, 1: 114; 2: 96; 3: 17; 
EGFR_&_ErbB_Signaling, 555,  6, 18,  357, 1, 3, 865751, 21421.00, 0, 0.00, 1: 114; 2: 96; 3: 17; 
EGFR_&_ErbB_Signaling,  66,  6, 19,  358, 1, 3, 908249, 21421.00, 0, 0.00, 1: 110; 2: 103; 3: 14; 
EGFR_&_ErbB_Signaling, 425,  6, 18,  358, 1, 3, 865805, 21421.00, 0, 0.00, 1: 113; 2: 97; 3: 17; 
EGFR_&_ErbB_Signaling, 278, 12,  9,  358, 1, 3, 865848, 21421.00, 0, 0.00, 1: 107; 2: 109; 3: 11; 
EGFR_&_ErbB_Signaling, 970,  7, 15,  358, 1, 3, 840840, 21421.00, 0, 0.00, 1: 107; 2: 109; 3: 11; 
EGFR_&_ErbB_Signaling,  81, 10, 11,  358, 1, 3, 879050, 21421.00, 0, 0.00, 1: 113; 2: 97; 3: 17; 
EGFR_&_ErbB_Signaling, 531,  7, 15,  358, 1, 3, 840840, 21421.00, 0, 0.00, 1: 106; 2: 111; 3: 10; 
EGFR_&_ErbB_Signaling, 116,  6, 20,  358, 1, 3, 947550, 21421.00, 27, 0.00, 1: 112; 2: 99; 3: 16; 
EGFR_&_ErbB_Signaling,   8,  8, 13,  358, 1, 3, 830180, 21421.00, 144, 0.00, 1: 108; 2: 107; 3: 12; 
EGFR_&_ErbB_Signaling, 978,  8, 13,  358, 1, 3, 830180, 21421.00, 0, 0.00, 1: 107; 2: 109; 3: 11; 
EGFR_&_ErbB_Signaling, 725, 11, 10,  358, 1, 3, 878917, 21421.00, 0, 0.00, 1: 114; 2: 95; 3: 18; 
EGFR_&_ErbB_Signaling,  40,  6, 20,  358, 1, 3, 947109, 21421.00, 4, 0.00, 1: 112; 2: 99; 3: 16; 
EGFR_&_ErbB_Signaling, 744,  9, 12,  358, 1, 3, 865729, 21421.00, 32, 0.00, 1: 111; 2: 101; 3: 15; 
EGFR_&_ErbB_Signaling, 255, 11, 10,  359, 1, 3, 879031, 21421.00, 0, 0.00, 1: 113; 2: 96; 3: 18; 
EGFR_&_ErbB_Signaling, 294,  6, 20,  359, 1, 3, 947547, 21421.00, 0, 0.00, 1: 108; 2: 106; 3: 13; 
EGFR_&_ErbB_Signaling,  96,  6, 18,  359, 1, 3, 865716, 21421.00, 6, 0.00, 1: 112; 2: 98; 3: 17; 
EGFR_&_ErbB_Signaling, 907,  6, 18,  359, 1, 3, 865839, 21421.00, 0, 0.00, 1: 110; 2: 102; 3: 15; 
EGFR_&_ErbB_Signaling, 714,  6, 20,  359, 1, 3, 947618, 21421.00, 0, 0.00, 1: 111; 2: 100; 3: 16; 
EGFR_&_ErbB_Signaling, 785,  6, 20,  359, 1, 3, 947962, 21421.00, 0, 0.00, 1: 112; 2: 98; 3: 17; 
EGFR_&_ErbB_Signaling,  92,  6, 18,  359, 1, 3, 865797, 21421.00, 21, 0.00, 1: 113; 2: 96; 3: 18; 
EGFR_&_ErbB_Signaling, 214, 10, 11,  359, 1, 3, 879108, 21421.00, 0, 0.00, 1: 111; 2: 100; 3: 16; 
EGFR_&_ErbB_Signaling, 320,  7, 15,  359, 1, 3, 840840, 21421.00, 20, 0.00, 1: 112; 2: 98; 3: 17; 
EGFR_&_ErbB_Signaling, 392, 10, 11,  359, 1, 3, 879148, 21421.00, 21, 0.00, 1: 111; 2: 100; 3: 16; 
EGFR_&_ErbB_Signaling, 688, 12,  9,  359, 1, 3, 865769, 21421.00, 30, 0.00, 1: 115; 2: 92; 3: 20; 
EGFR_&_ErbB_Signaling, 431,  7, 15,  360, 1, 3, 840840, 21421.00, 0, 0.00, 1: 109; 2: 103; 3: 15; 
EGFR_&_ErbB_Signaling, 288, 12,  9,  360, 1, 3, 865753, 21421.00, 19, 0.00, 1: 109; 2: 103; 3: 15; 
EGFR_&_ErbB_Signaling, 859,  8, 13,  360, 1, 3, 830180, 21421.00, 0, 0.00, 1: 115; 2: 91; 3: 21; 
EGFR_&_ErbB_Signaling, 884, 11, 10,  360, 1, 3, 879003, 21421.00, 11, 0.00, 1: 108; 2: 105; 3: 14; 
EGFR_&_ErbB_Signaling, 526,  6, 19,  360, 1, 3, 908151, 21421.00, 0, 0.00, 1: 112; 2: 97; 3: 18; 
EGFR_&_ErbB_Signaling, 712,  7, 15,  360, 1, 3, 840840, 21421.00, 31, 0.00, 1: 110; 2: 101; 3: 16; 
EGFR_&_ErbB_Signaling, 259,  6, 20,  360, 1, 3, 947938, 21421.00, 0, 0.00, 1: 118; 2: 85; 3: 24; 
EGFR_&_ErbB_Signaling, 263,  6, 18,  360, 1, 3, 865736, 21421.00, 0, 0.00, 1: 105; 2: 111; 3: 11; 
EGFR_&_ErbB_Signaling,  27, 10, 11,  361, 1, 3, 879152, 21421.00, 172, 0.00, 1: 108; 2: 104; 3: 15; 
EGFR_&_ErbB_Signaling,  39,  8, 13,  361, 1, 3, 830180, 21421.00, 0, 0.00, 1: 114; 2: 92; 3: 21; 
EGFR_&_ErbB_Signaling, 731, 12,  9,  361, 1, 3, 865819, 21421.00, 0, 0.00, 1: 110; 2: 100; 3: 17; 
EGFR_&_ErbB_Signaling, 620, 11, 10,  361, 1, 3, 879131, 21421.00, 29, 0.00, 1: 107; 2: 106; 3: 14; 
EGFR_&_ErbB_Signaling, 413,  8, 13,  362, 1, 3, 830180, 21421.00, 0, 0.00, 1: 112; 2: 95; 3: 20; 
EGFR_&_ErbB_Signaling, 277,  6, 18,  362, 1, 3, 865717, 21421.00, 0, 0.00, 1: 108; 2: 103; 3: 16; 
EGFR_&_ErbB_Signaling, 106,  7, 15,  362, 1, 3, 840840, 21421.00, 0, 0.00, 1: 106; 2: 107; 3: 14; 
EGFR_&_ErbB_Signaling, 709,  7, 15,  339, 1, 4, 840840, 21421.00, 0, 0.00, 1: 124; 2: 95; 3: 7; 4: 1; 
EGFR_&_ErbB_Signaling, 635, 11, 10,  342, 1, 4, 878988, 21421.00, 0, 0.00, 1: 124; 2: 92; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 330, 12,  9,  342, 1, 4, 865750, 21421.00, 0, 0.00, 1: 124; 2: 92; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 158,  8, 14,  343, 1, 4, 891017, 21421.00, 0, 0.00, 1: 123; 2: 93; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 946,  9, 12,  343, 1, 4, 865795, 21421.00, 0, 0.00, 1: 125; 2: 89; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 913,  6, 19,  343, 1, 4, 908228, 21421.00, 0, 0.00, 1: 126; 2: 87; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 220,  7, 17,  343, 1, 4, 940435, 21421.00, 74, 0.00, 1: 127; 2: 85; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 166, 12,  9,  343, 1, 4, 865890, 21421.00, 0, 0.00, 1: 123; 2: 93; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 699,  7, 16,  343, 1, 4, 890767, 21421.00, 0, 0.00, 1: 123; 2: 93; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 368, 12,  9,  344, 1, 4, 865813, 21421.00, 21, 0.00, 1: 120; 2: 98; 3: 8; 4: 1; 
EGFR_&_ErbB_Signaling, 755, 10, 11,  344, 1, 4, 879171, 21421.00, 0, 0.00, 1: 121; 2: 96; 3: 9; 4: 1; 
EGFR_&_ErbB_Signaling, 657, 10, 11,  344, 1, 4, 879162, 21421.00, 0, 0.00, 1: 125; 2: 88; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 401,  7, 17,  344, 1, 4, 940701, 21421.00, 0, 0.00, 1: 127; 2: 84; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 169,  7, 17,  344, 1, 4, 940614, 21421.00, 0, 0.00, 1: 124; 2: 90; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 891, 12,  9,  344, 1, 4, 865806, 21421.00, 0, 0.00, 1: 118; 2: 102; 3: 6; 4: 1; 
EGFR_&_ErbB_Signaling, 378,  9, 12,  345, 1, 4, 865835, 21421.00, 0, 0.00, 1: 121; 2: 95; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 482,  9, 12,  345, 1, 4, 865748, 21421.00, 0, 0.00, 1: 122; 2: 93; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 149, 10, 11,  345, 1, 4, 879075, 21421.00, 0, 0.00, 1: 124; 2: 90; 3: 11; 4: 2; 
EGFR_&_ErbB_Signaling, 645,  7, 15,  345, 1, 4, 840840, 21421.00, 0, 0.00, 1: 123; 2: 91; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 971,  6, 19,  345, 1, 4, 908125, 21421.00, 0, 0.00, 1: 122; 2: 93; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 379,  8, 13,  346, 1, 4, 830180, 21421.00, 0, 0.00, 1: 121; 2: 94; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling,  41, 11, 10,  346, 1, 4, 879069, 21421.00, 0, 0.00, 1: 121; 2: 94; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 389,  9, 12,  346, 1, 4, 865916, 21421.00, 0, 0.00, 1: 118; 2: 100; 3: 8; 4: 1; 
EGFR_&_ErbB_Signaling, 485, 11, 10,  346, 1, 4, 878979, 21421.00, 0, 0.00, 1: 122; 2: 92; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 168,  6, 19,  346, 1, 4, 908275, 21421.00, 10, 0.00, 1: 123; 2: 90; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 380,  7, 17,  346, 1, 4, 940352, 21421.00, 75, 0.00, 1: 118; 2: 100; 3: 8; 4: 1; 
EGFR_&_ErbB_Signaling, 973,  7, 17,  346, 1, 4, 940606, 21421.00, 0, 0.00, 1: 120; 2: 96; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 563, 10, 11,  346, 1, 4, 879240, 21421.00, 0, 0.00, 1: 122; 2: 92; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 648,  7, 17,  346, 1, 4, 940584, 21421.00, 29, 0.00, 1: 119; 2: 98; 3: 9; 4: 1; 
EGFR_&_ErbB_Signaling, 968,  6, 19,  346, 1, 4, 908206, 21421.00, 47, 0.00, 1: 121; 2: 94; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 995,  9, 12,  346, 1, 4, 865803, 21421.00, 0, 0.00, 1: 119; 2: 98; 3: 9; 4: 1; 
EGFR_&_ErbB_Signaling, 992,  6, 18,  346, 1, 4, 865786, 21421.00, 50, 0.00, 1: 124; 2: 88; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 621,  6, 20,  346, 1, 4, 947749, 21421.00, 0, 0.00, 1: 119; 2: 98; 3: 9; 4: 1; 
EGFR_&_ErbB_Signaling,  20,  7, 17,  346, 1, 4, 940540, 21421.00, 99, 0.00, 1: 120; 2: 96; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 276,  7, 16,  346, 1, 4, 891116, 21421.00, 27, 0.00, 1: 123; 2: 90; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 334, 10, 11,  347, 1, 4, 879002, 21421.00, 0, 0.00, 1: 120; 2: 95; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 470,  7, 16,  347, 1, 4, 891241, 21421.00, 0, 0.00, 1: 119; 2: 97; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 614,  7, 17,  347, 1, 4, 940940, 21421.00, 0, 0.00, 1: 122; 2: 91; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 976, 11, 10,  347, 1, 4, 878985, 21421.00, 48, 0.00, 1: 117; 2: 101; 3: 8; 4: 1; 
EGFR_&_ErbB_Signaling, 260, 11, 10,  347, 1, 4, 879142, 21421.00, 21, 0.00, 1: 119; 2: 97; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 507,  7, 16,  347, 1, 4, 890908, 21421.00, 0, 0.00, 1: 125; 2: 85; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 687, 11, 10,  347, 1, 4, 878951, 21421.00, 0, 0.00, 1: 121; 2: 93; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 415, 11, 10,  347, 1, 4, 879119, 21421.00, 0, 0.00, 1: 120; 2: 95; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 107,  6, 19,  347, 1, 4, 908233, 21421.00, 0, 0.00, 1: 120; 2: 95; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 372, 11, 10,  348, 1, 4, 878980, 21421.00, 98, 0.00, 1: 119; 2: 96; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 339,  9, 12,  348, 1, 4, 865663, 21421.00, 0, 0.00, 1: 116; 2: 102; 3: 8; 4: 1; 
EGFR_&_ErbB_Signaling,  99,  6, 19,  348, 1, 4, 908098, 21421.00, 0, 0.00, 1: 124; 2: 86; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 439,  8, 13,  348, 1, 4, 830180, 21421.00, 0, 0.00, 1: 121; 2: 92; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 547,  9, 12,  348, 1, 4, 865841, 21421.00, 0, 0.00, 1: 118; 2: 98; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 743,  6, 18,  348, 1, 4, 865723, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 138,  7, 17,  348, 1, 4, 940881, 21421.00, 0, 0.00, 1: 119; 2: 96; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 622, 11, 10,  348, 1, 4, 879091, 21421.00, 0, 0.00, 1: 125; 2: 84; 3: 17; 4: 1; 
EGFR_&_ErbB_Signaling, 198, 10, 11,  348, 1, 4, 878992, 21421.00, 0, 0.00, 1: 114; 2: 106; 3: 6; 4: 1; 
EGFR_&_ErbB_Signaling, 361,  6, 20,  348, 1, 4, 947855, 21421.00, 0, 0.00, 1: 123; 2: 89; 3: 13; 4: 2; 
EGFR_&_ErbB_Signaling, 513,  8, 14,  348, 1, 4, 891015, 21421.00, 0, 0.00, 1: 121; 2: 92; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 948,  9, 12,  349, 1, 4, 865761, 21421.00, 38, 0.00, 1: 120; 2: 93; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 525, 12,  9,  349, 1, 4, 865838, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 664, 12,  9,  349, 1, 4, 865877, 21421.00, 30, 0.00, 1: 116; 2: 101; 3: 9; 4: 1; 
EGFR_&_ErbB_Signaling, 881,  6, 19,  349, 1, 4, 908341, 21421.00, 0, 0.00, 1: 120; 2: 93; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 244,  8, 14,  349, 1, 4, 890995, 21421.00, 23, 0.00, 1: 119; 2: 95; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 369,  6, 20,  349, 1, 4, 947834, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 382,  6, 20,  349, 1, 4, 947696, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 810,  9, 12,  349, 1, 4, 865842, 21421.00, 0, 0.00, 1: 120; 2: 93; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 776,  6, 18,  349, 1, 4, 865831, 21421.00, 34, 0.00, 1: 120; 2: 93; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 298, 12,  9,  349, 1, 4, 865810, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 818, 12,  9,  349, 1, 4, 865843, 21421.00, 0, 0.00, 1: 120; 2: 93; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 751,  7, 16,  349, 1, 4, 891246, 21421.00, 0, 0.00, 1: 121; 2: 91; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 829, 12,  9,  349, 1, 4, 865769, 21421.00, 0, 0.00, 1: 118; 2: 97; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 475, 11, 10,  349, 1, 4, 879216, 21421.00, 0, 0.00, 1: 118; 2: 97; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 853,  6, 20,  349, 1, 4, 947727, 21421.00, 0, 0.00, 1: 122; 2: 89; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 738, 12,  9,  350, 1, 4, 865864, 21421.00, 0, 0.00, 1: 116; 2: 100; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling,  63,  7, 17,  350, 1, 4, 940456, 21421.00, 0, 0.00, 1: 119; 2: 94; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 887,  6, 18,  350, 1, 4, 865765, 21421.00, 0, 0.00, 1: 118; 2: 96; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 680, 11, 10,  350, 1, 4, 879078, 21421.00, 30, 0.00, 1: 120; 2: 92; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling,  73, 12,  9,  350, 1, 4, 865786, 21421.00, 0, 0.00, 1: 119; 2: 94; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 354,  6, 19,  350, 1, 4, 908221, 21421.00, 0, 0.00, 1: 123; 2: 87; 3: 15; 4: 2; 
EGFR_&_ErbB_Signaling, 437,  6, 20,  350, 1, 4, 947812, 21421.00, 0, 0.00, 1: 119; 2: 95; 3: 11; 4: 2; 
EGFR_&_ErbB_Signaling, 671, 12,  9,  350, 1, 4, 865795, 21421.00, 0, 0.00, 1: 120; 2: 92; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling,   9,  8, 13,  350, 1, 4, 830180, 21421.00, 16, 0.00, 1: 117; 2: 98; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 545,  7, 15,  350, 1, 4, 840840, 21421.00, 0, 0.00, 1: 116; 2: 100; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling,  54,  9, 12,  350, 1, 4, 865642, 21421.00, 0, 0.00, 1: 114; 2: 104; 3: 8; 4: 1; 
EGFR_&_ErbB_Signaling,  26,  6, 19,  350, 1, 4, 908457, 21421.00, 92, 0.00, 1: 120; 2: 92; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 375,  6, 19,  350, 1, 4, 908334, 21421.00, 0, 0.00, 1: 120; 2: 92; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 262, 12,  9,  350, 1, 4, 865831, 21421.00, 0, 0.00, 1: 115; 2: 102; 3: 9; 4: 1; 
EGFR_&_ErbB_Signaling, 914,  6, 20,  350, 1, 4, 947680, 21421.00, 0, 0.00, 1: 120; 2: 93; 3: 12; 4: 2; 
EGFR_&_ErbB_Signaling, 468,  6, 20,  350, 1, 4, 947808, 21421.00, 35, 0.00, 1: 121; 2: 90; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 465,  7, 17,  350, 1, 4, 940620, 21421.00, 0, 0.00, 1: 121; 2: 90; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling,   5,  7, 15,  350, 1, 4, 840840, 21421.00, 127, 0.00, 1: 119; 2: 94; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 655,  7, 17,  350, 1, 4, 940337, 21421.00, 0, 0.00, 1: 122; 2: 89; 3: 14; 4: 2; 
EGFR_&_ErbB_Signaling, 690, 11, 10,  350, 1, 4, 879082, 21421.00, 0, 0.00, 1: 116; 2: 100; 3: 10; 4: 1; 
EGFR_&_ErbB_Signaling, 902,  6, 20,  351, 1, 4, 947655, 21421.00, 0, 0.00, 1: 118; 2: 95; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 899,  6, 19,  351, 1, 4, 908099, 21421.00, 0, 0.00, 1: 116; 2: 99; 3: 11; 4: 1; 
EGFR_&_ErbB_Signaling, 292,  6, 19,  351, 1, 4, 908287, 21421.00, 23, 0.00, 1: 119; 2: 93; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling, 588,  9, 12,  351, 1, 4, 865856, 21421.00, 35, 0.00, 1: 113; 2: 105; 3: 8; 4: 1; 
EGFR_&_ErbB_Signaling, 245,  6, 20,  351, 1, 4, 947444, 21421.00, 0, 0.00, 1: 120; 2: 91; 3: 15; 4: 1; 
EGFR_&_ErbB_Signaling, 895, 10, 11,  351, 1, 4, 878905, 21421.00, 0, 0.00, 1: 119; 2: 93; 3: 14; 4: 1; 
EGFR_&_ErbB_Signaling,  21,  7, 16,  351, 1, 4, 891102, 21421.00, 85, 0.00, 1: 121; 2: 89; 3: 16; 4: 1; 
EGFR_&_ErbB_Signaling, 606, 11, 10,  351, 1, 4, 879077, 21421.00, 0, 0.00, 1: 112; 2: 107; 3: 7; 4: 1; 
EGFR_&_ErbB_Signaling, 893, 12,  9,  351, 1, 4, 865799, 21421.00, 0, 0.00, 1: 118; 2: 95; 3: 13; 4: 1; 
EGFR_&_ErbB_Signaling, 951,  6, 19,  351, 1, 4, 908073, 21421.00, 0, 0.00, 1: 117; 2: 97; 3: 12; 4: 1; 
EGFR_&_ErbB_Signaling, 519,  6, 20,  351, 1, 4, 947285, 21421.00, 0, 0.00, 1: 123; 2: 85; 3: 18; 4: 1; 
EGFR_&_ErbB_Signaling, 710,  6, 19,  351, 1, 4, 908095, 21421.00, 0, 0.00, 1: 118; 2: 95; 3: 13; 4: 1; 
