Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
72(320)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 392,  9,  9,  133, 1, 2, 638832, 17031.17, 0, 0.00, 1: 79; 2: 27; 
Glucose_Repression_Signaling_2009, 933,  5, 16,  140, 1, 3, 634058, 17031.17, 0, 0.00, 1: 75; 2: 28; 3: 3; 
Glucose_Repression_Signaling_2009,  71,  6, 13,  140, 1, 3, 619553, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 116,  8, 10,  140, 1, 3, 634175, 17031.17, 29, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 718,  8, 10,  140, 1, 3, 634097, 17031.17, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 949,  6, 13,  140, 1, 3, 619547, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 137,  7, 11,  140, 1, 3, 613053, 17031.17, 30, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 946,  5, 16,  140, 1, 3, 633977, 17031.17, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 847,  5, 16,  140, 1, 3, 634271, 17031.17, 0, 0.00, 1: 76; 2: 26; 3: 4; 
Glucose_Repression_Signaling_2009, 844,  6, 13,  140, 1, 3, 619499, 17031.17, 224, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 228,  5, 16,  140, 1, 3, 634127, 17031.17, 0, 0.00, 1: 75; 2: 28; 3: 3; 
Glucose_Repression_Signaling_2009, 264, 10,  8,  140, 1, 3, 634033, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 141, 10,  8,  140, 1, 3, 633842, 17031.17, 85, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 143,  6, 14,  140, 1, 3, 658878, 17031.17, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 742,  5, 16,  140, 1, 3, 634141, 17031.17, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 745,  7, 11,  140, 1, 3, 613229, 17031.17, 71, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 224,  5, 16,  140, 1, 3, 634080, 17031.17, 7, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 749,  5, 15,  140, 1, 3, 596444, 17031.17, 32, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009,  61,  7, 12,  140, 1, 3, 659341, 17031.17, 85, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 602,  5, 16,  140, 1, 3, 634011, 17031.17, 231, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 343,  9,  9,  140, 1, 3, 639262, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 352,  6, 14,  140, 1, 3, 659327, 17031.17, 6, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 355,  6, 14,  140, 1, 3, 658295, 17031.17, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 357,  6, 14,  140, 1, 3, 658875, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 499, 11,  7,  140, 1, 3, 612783, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 510, 11,  7,  140, 1, 3, 613183, 17031.17, 0, 0.00, 1: 76; 2: 26; 3: 4; 
Glucose_Repression_Signaling_2009, 364,  6, 14,  140, 1, 3, 658578, 17031.17, 49, 0.00, 1: 75; 2: 28; 3: 3; 
Glucose_Repression_Signaling_2009, 368,  9,  9,  140, 1, 3, 639021, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 990,  6, 14,  140, 1, 3, 658717, 17031.17, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 989,  5, 16,  140, 1, 3, 634019, 17031.17, 85, 0.00, 1: 75; 2: 28; 3: 3; 
Glucose_Repression_Signaling_2009, 546,  6, 14,  140, 1, 3, 658420, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 445,  6, 14,  140, 1, 3, 659194, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 442,  8, 10,  140, 1, 3, 634018, 17031.17, 0, 0.00, 1: 75; 2: 28; 3: 3; 
Glucose_Repression_Signaling_2009,   0,  6, 14,  140, 1, 3, 658682, 17031.17, 128, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 552,  9,  9,  140, 1, 3, 639171, 17031.17, 32, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 423, 11,  7,  140, 1, 3, 613069, 17031.17, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 563,  7, 11,  140, 1, 3, 613185, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 564,  7, 12,  140, 1, 3, 658773, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 420,  6, 13,  140, 1, 3, 619570, 17031.17, 0, 0.00, 1: 76; 2: 26; 3: 4; 
Glucose_Repression_Signaling_2009, 984,  9,  9,  140, 1, 3, 639590, 17031.17, 200, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 983,  8, 10,  140, 1, 3, 634074, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 419,  6, 13,  140, 1, 3, 619543, 17031.17, 0, 0.00, 1: 75; 2: 28; 3: 3; 
Glucose_Repression_Signaling_2009, 572,  6, 14,  140, 1, 3, 658844, 17031.17, 1, 0.00, 1: 75; 2: 28; 3: 3; 
Glucose_Repression_Signaling_2009, 418, 11,  7,  140, 1, 3, 613152, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 576,  7, 12,  140, 1, 3, 658645, 17031.17, 240, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 410,  7, 12,  140, 1, 3, 658716, 17031.17, 231, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 634,  5, 15,  140, 1, 3, 596375, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009,  14,  7, 11,  140, 1, 3, 613034, 17031.17, 0, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009,   8, 11,  7,  140, 1, 3, 613154, 17031.17, 128, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 340, 11,  7,  140, 1, 3, 613115, 17031.17, 224, 0.00, 1: 73; 2: 32; 3: 1; 
Glucose_Repression_Signaling_2009, 637,  6, 13,  140, 1, 3, 619699, 17031.17, 0, 0.00, 1: 74; 2: 30; 3: 2; 
Glucose_Repression_Signaling_2009, 530,  6, 13,  140, 1, 3, 619684, 17031.17, 229, 0.00, 1: 76; 2: 26; 3: 4; 
Glucose_Repression_Signaling_2009, 158, 10,  8,  141, 1, 3, 634067, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 810,  6, 14,  141, 1, 3, 658637, 17031.17, 65, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 976,  8, 10,  141, 1, 3, 634192, 17031.17, 176, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 930,  6, 13,  141, 1, 3, 619606, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 104,  6, 13,  141, 1, 3, 619430, 17031.17, 32, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 941,  8, 10,  141, 1, 3, 634249, 17031.17, 32, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 750,  5, 15,  141, 1, 3, 596401, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 987, 10,  8,  141, 1, 3, 633975, 17031.17, 222, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 435,  5, 15,  141, 1, 3, 596421, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 817,  5, 16,  141, 1, 3, 634205, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 488,  6, 14,  141, 1, 3, 658336, 17031.17, 32, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 216,  6, 13,  141, 1, 3, 619685, 17031.17, 200, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 501,  6, 14,  141, 1, 3, 659250, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 437,  8, 10,  141, 1, 3, 634093, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 120,  7, 11,  141, 1, 3, 613264, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 329,  6, 14,  141, 1, 3, 658227, 17031.17, 158, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009,  57,  5, 16,  141, 1, 3, 634217, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 124,  5, 16,  141, 1, 3, 633945, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 734,  5, 16,  141, 1, 3, 634030, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009,  22,  7, 11,  141, 1, 3, 613034, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 731,  6, 13,  141, 1, 3, 619730, 17031.17, 222, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 800,  9,  9,  141, 1, 3, 638735, 17031.17, 6, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 460, 11,  7,  141, 1, 3, 613190, 17031.17, 224, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 785,  6, 14,  141, 1, 3, 658546, 17031.17, 0, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 411,  6, 14,  141, 1, 3, 658948, 17031.17, 222, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 185,  5, 15,  141, 1, 3, 596430, 17031.17, 0, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 982,  9,  9,  141, 1, 3, 639190, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 875,  6, 14,  141, 1, 3, 658781, 17031.17, 76, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 408,  5, 15,  141, 1, 3, 596438, 17031.17, 136, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 585,  5, 15,  141, 1, 3, 596427, 17031.17, 240, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 873,  6, 13,  141, 1, 3, 619693, 17031.17, 71, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 652,  6, 13,  141, 1, 3, 619265, 17031.17, 224, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 305,  6, 13,  141, 1, 3, 619688, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 767,  8, 10,  141, 1, 3, 634078, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 650,  6, 13,  141, 1, 3, 619444, 17031.17, 229, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 916,  9,  9,  141, 1, 3, 639254, 17031.17, 224, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 764,  5, 15,  141, 1, 3, 596367, 17031.17, 1, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 309,  7, 11,  141, 1, 3, 613294, 17031.17, 255, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 174,  9,  9,  141, 1, 3, 639179, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 405,  6, 13,  141, 1, 3, 619604, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 526,  6, 13,  141, 1, 3, 619635, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 125,  5, 15,  141, 1, 3, 596367, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 515,  8, 10,  141, 1, 3, 634183, 17031.17, 222, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 841,  5, 16,  141, 1, 3, 634059, 17031.17, 240, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 715,  6, 13,  141, 1, 3, 619662, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 372,  5, 16,  141, 1, 3, 634291, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 140, 11,  7,  141, 1, 3, 613163, 17031.17, 224, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 139,  6, 14,  141, 1, 3, 659184, 17031.17, 222, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 258,  5, 16,  141, 1, 3, 634182, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 370, 11,  7,  141, 1, 3, 613238, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 928,  7, 12,  141, 1, 3, 658726, 17031.17, 6, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 859,  6, 13,  141, 1, 3, 619420, 17031.17, 222, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 251,  5, 15,  141, 1, 3, 596450, 17031.17, 0, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 842, 11,  7,  141, 1, 3, 613242, 17031.17, 230, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009,   2,  6, 14,  141, 1, 3, 658473, 17031.17, 211, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 275, 11,  7,  141, 1, 3, 613271, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009,  41,  7, 12,  141, 1, 3, 658726, 17031.17, 52, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 680,  6, 14,  141, 1, 3, 658746, 17031.17, 32, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 452,  6, 14,  141, 1, 3, 658555, 17031.17, 224, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 888,  6, 13,  141, 1, 3, 619574, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 131,  8, 10,  141, 1, 3, 633808, 17031.17, 222, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 543, 10,  8,  141, 1, 3, 634123, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009,  78,  8, 10,  141, 1, 3, 633651, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 145,  6, 13,  141, 1, 3, 619499, 17031.17, 30, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 832,  6, 14,  141, 1, 3, 658472, 17031.17, 32, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 833,  5, 16,  141, 1, 3, 634374, 17031.17, 240, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 288,  9,  9,  141, 1, 3, 638933, 17031.17, 6, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 133, 11,  7,  141, 1, 3, 613020, 17031.17, 85, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 724, 11,  7,  141, 1, 3, 613084, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 900,  7, 11,  141, 1, 3, 613147, 17031.17, 224, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 901,  5, 16,  141, 1, 3, 634166, 17031.17, 85, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 284, 11,  7,  141, 1, 3, 613235, 17031.17, 224, 0.00, 1: 74; 2: 29; 3: 3; 
Glucose_Repression_Signaling_2009, 720,  5, 16,  141, 1, 3, 634159, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 453, 10,  8,  141, 1, 3, 634170, 17031.17, 85, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 300,  5, 15,  141, 1, 3, 596534, 17031.17, 49, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 612,  6, 13,  141, 1, 3, 619636, 17031.17, 0, 0.00, 1: 72; 2: 33; 3: 1; 
Glucose_Repression_Signaling_2009, 351,  5, 15,  141, 1, 3, 596445, 17031.17, 0, 0.00, 1: 73; 2: 31; 3: 2; 
Glucose_Repression_Signaling_2009, 790, 10,  8,  142, 1, 3, 634298, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 795, 10,  8,  142, 1, 3, 633706, 17031.17, 222, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 574,  9,  9,  142, 1, 3, 639201, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 535,  5, 15,  142, 1, 3, 596403, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 573,  8, 10,  142, 1, 3, 634011, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 126,  7, 11,  142, 1, 3, 613280, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 476,  6, 13,  142, 1, 3, 619632, 17031.17, 224, 0.00, 1: 74; 2: 28; 3: 4; 
Glucose_Repression_Signaling_2009, 846,  5, 15,  142, 1, 3, 596411, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009,  77,  9,  9,  142, 1, 3, 639118, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 451,  7, 11,  142, 1, 3, 613251, 17031.17, 222, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 173,  5, 15,  142, 1, 3, 596440, 17031.17, 32, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 106, 11,  7,  142, 1, 3, 613065, 17031.17, 67, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 656,  5, 16,  142, 1, 3, 634185, 17031.17, 128, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 835,  5, 15,  142, 1, 3, 596409, 17031.17, 222, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 440,  5, 16,  142, 1, 3, 634276, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 550,  6, 13,  142, 1, 3, 619395, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 144,  6, 14,  142, 1, 3, 658908, 17031.17, 240, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 885,  6, 13,  142, 1, 3, 619603, 17031.17, 255, 0.00, 1: 73; 2: 30; 3: 3; 
Glucose_Repression_Signaling_2009, 830,  7, 11,  142, 1, 3, 613326, 17031.17, 255, 0.00, 1: 73; 2: 30; 3: 3; 
Glucose_Repression_Signaling_2009, 391,  8, 10,  142, 1, 3, 634024, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 401,  7, 11,  142, 1, 3, 613270, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 219,  6, 13,  142, 1, 3, 619605, 17031.17, 222, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 752, 11,  7,  142, 1, 3, 613113, 17031.17, 22, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 508, 11,  7,  142, 1, 3, 613149, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 485,  6, 14,  142, 1, 3, 658613, 17031.17, 0, 0.00, 1: 73; 2: 30; 3: 3; 
Glucose_Repression_Signaling_2009, 609,  5, 15,  142, 1, 3, 596359, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009,  59, 10,  8,  142, 1, 3, 634144, 17031.17, 0, 0.00, 1: 73; 2: 30; 3: 3; 
Glucose_Repression_Signaling_2009, 335,  6, 13,  142, 1, 3, 619513, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 294,  5, 16,  142, 1, 3, 633457, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 744,  6, 14,  142, 1, 3, 658961, 17031.17, 32, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 597,  6, 13,  142, 1, 3, 619492, 17031.17, 85, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 250,  5, 16,  142, 1, 3, 633979, 17031.17, 0, 0.00, 1: 73; 2: 30; 3: 3; 
Glucose_Repression_Signaling_2009, 599,  5, 15,  142, 1, 3, 596426, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 229,  6, 13,  142, 1, 3, 619382, 17031.17, 0, 0.00, 1: 73; 2: 30; 3: 3; 
Glucose_Repression_Signaling_2009, 688,  5, 15,  142, 1, 3, 596396, 17031.17, 15, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009,  55,  6, 13,  142, 1, 3, 619666, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 958,  5, 15,  142, 1, 3, 596410, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009,  29,  5, 16,  142, 1, 3, 634041, 17031.17, 85, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 683,  6, 13,  142, 1, 3, 619666, 17031.17, 76, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 235, 10,  8,  142, 1, 3, 633930, 17031.17, 116, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 381, 10,  8,  142, 1, 3, 634154, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 966,  5, 16,  142, 1, 3, 633707, 17031.17, 0, 0.00, 1: 74; 2: 28; 3: 4; 
Glucose_Repression_Signaling_2009, 360,  6, 13,  142, 1, 3, 619377, 17031.17, 32, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 274,  6, 13,  142, 1, 3, 619639, 17031.17, 0, 0.00, 1: 73; 2: 30; 3: 3; 
Glucose_Repression_Signaling_2009, 781,  5, 16,  142, 1, 3, 633439, 17031.17, 0, 0.00, 1: 75; 2: 26; 3: 5; 
Glucose_Repression_Signaling_2009, 278,  6, 13,  142, 1, 3, 619400, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009,  32,  5, 16,  142, 1, 3, 634307, 17031.17, 7, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 200,  5, 16,  142, 1, 3, 633970, 17031.17, 208, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 409,  7, 12,  142, 1, 3, 658590, 17031.17, 9, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 583,  6, 13,  142, 1, 3, 619602, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 202,  5, 16,  142, 1, 3, 634161, 17031.17, 11, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 204, 10,  8,  142, 1, 3, 633771, 17031.17, 224, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 973,  5, 15,  142, 1, 3, 596406, 17031.17, 85, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009,  67,  5, 16,  142, 1, 3, 633948, 17031.17, 0, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 693,  5, 15,  142, 1, 3, 596297, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 307,  5, 15,  142, 1, 3, 596445, 17031.17, 0, 0.00, 1: 73; 2: 30; 3: 3; 
Glucose_Repression_Signaling_2009, 618, 11,  7,  142, 1, 3, 613217, 17031.17, 65, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 211,  5, 15,  142, 1, 3, 596435, 17031.17, 222, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 961,  6, 13,  142, 1, 3, 619578, 17031.17, 240, 0.00, 1: 71; 2: 34; 3: 1; 
Glucose_Repression_Signaling_2009, 212,  6, 14,  142, 1, 3, 658130, 17031.17, 224, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 968,  7, 11,  142, 1, 3, 613195, 17031.17, 176, 0.00, 1: 72; 2: 32; 3: 2; 
Glucose_Repression_Signaling_2009, 760,  5, 16,  142, 1, 3, 633796, 17031.17, 0, 0.00, 1: 72; 2: 32; 3: 2; 
