Seed 1656949570
ARCH 1|F_ID 0|LIMIT 3
before: 
62(284)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 431,  7,  7,   76, 1, 2, 382047, 9161.15, 101, 0.00, 1: 54; 2: 11; 
Treatment_of_Castration-Resistant_Prostate_Ca, 861,  4, 12,   81, 1, 3, 375893, 9161.15, 85, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 152,  7,  7,   81, 1, 3, 382308, 9161.15, 120, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 870,  4, 11,   81, 1, 3, 347182, 9161.15, 0, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 507,  4, 12,   81, 1, 3, 375672, 9161.15, 0, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 552,  9,  5,   81, 1, 3, 354923, 9161.15, 32, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 655,  9,  5,   81, 1, 3, 355117, 9161.15, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 654,  4, 11,   81, 1, 3, 347182, 9161.15, 0, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 434,  6,  8,   81, 1, 3, 375626, 9161.15, 32, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 560,  4, 11,   81, 1, 3, 347182, 9161.15, 28, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 562,  5,  9,   81, 1, 3, 355088, 9161.15, 0, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 412,  9,  5,   81, 1, 3, 355142, 9161.15, 219, 0.00, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 563,  4, 11,   81, 1, 3, 347182, 9161.15, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 635,  5, 10,   81, 1, 3, 389075, 9161.15, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 565,  9,  5,   81, 1, 3, 355053, 9161.15, 0, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 601,  4, 12,   81, 1, 3, 375945, 9161.15, 100, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 408,  7,  7,   81, 1, 3, 382504, 9161.15, 120, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 424,  9,  5,   81, 1, 3, 355138, 9161.15, 32, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 599,  9,  5,   81, 1, 3, 355084, 9161.15, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 642,  4, 11,   81, 1, 3, 347182, 9161.15, 0, 0.00, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 477,  6,  8,   81, 1, 3, 375548, 9161.15, 85, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 580,  9,  5,   81, 1, 3, 355115, 9161.15, 219, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 641,  4, 12,   81, 1, 3, 375197, 9161.15, 0, 0.00, 1: 53; 2: 8; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 581,  4, 12,   81, 1, 3, 375890, 9161.15, 85, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 495,  9,  5,   81, 1, 3, 355055, 9161.15, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 593,  5, 10,   81, 1, 3, 389100, 9161.15, 91, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 591,  5, 10,   81, 1, 3, 389032, 9161.15, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 586,  7,  7,   81, 1, 3, 382375, 9161.15, 24, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 611,  4, 12,   81, 1, 3, 375206, 9161.15, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 672,  5, 10,   81, 1, 3, 389410, 9161.15, 15, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 391,  6,  8,   81, 1, 3, 375770, 9161.15, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 451,  9,  5,   81, 1, 3, 355100, 9161.15, 238, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 666,  5, 10,   81, 1, 3, 389413, 9161.15, 24, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 539,  5,  9,   81, 1, 3, 355288, 9161.15, 238, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 543,  4, 12,   81, 1, 3, 375591, 9161.15, 0, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 464,  4, 11,   81, 1, 3, 347182, 9161.15, 16, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 400,  9,  5,   81, 1, 3, 354892, 9161.15, 208, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 546,  4, 12,   81, 1, 3, 375926, 9161.15, 0, 0.00, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 405,  9,  5,   81, 1, 3, 355097, 9161.15, 85, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 528,  5,  9,   81, 1, 3, 354947, 9161.15, 0, 0.00, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 657,  4, 11,   81, 1, 3, 347182, 9161.15, 0, 0.00, 1: 53; 2: 8; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 610,  4, 12,   81, 1, 3, 375850, 9161.15, 0, 0.00, 1: 52; 2: 10; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 625,  5, 10,   81, 1, 3, 389011, 9161.15, 0, 0.00, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 841,  4, 12,   82, 1, 3, 375710, 9161.15, 198, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 212,  8,  6,   82, 1, 3, 375613, 9161.15, 219, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 540,  4, 12,   82, 1, 3, 375654, 9161.15, 219, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 815,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 251,  5,  9,   82, 1, 3, 355016, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 249,  4, 12,   82, 1, 3, 375590, 9161.15, 0, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 595,  4, 12,   82, 1, 3, 375682, 9161.15, 238, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 608,  4, 12,   82, 1, 3, 375673, 9161.15, 8, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 848,  8,  6,   82, 1, 3, 375258, 9161.15, 144, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 817,  5, 10,   82, 1, 3, 389320, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 787,  5, 10,   82, 1, 3, 388863, 9161.15, 238, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 170,  4, 12,   82, 1, 3, 375791, 9161.15, 82, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 173,  4, 11,   82, 1, 3, 347182, 9161.15, 82, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 823,  4, 12,   82, 1, 3, 375678, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 205,  4, 12,   82, 1, 3, 375583, 9161.15, 85, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 202,  4, 12,   82, 1, 3, 375527, 9161.15, 24, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 179,  6,  8,   82, 1, 3, 375707, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 468,  4, 12,   82, 1, 3, 375708, 9161.15, 219, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 252,  9,  5,   82, 1, 3, 355117, 9161.15, 255, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 210,  4, 11,   82, 1, 3, 347182, 9161.15, 24, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 180,  4, 12,   82, 1, 3, 375499, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 201,  8,  6,   82, 1, 3, 375885, 9161.15, 90, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 833,  4, 12,   82, 1, 3, 375896, 9161.15, 198, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 605,  4, 11,   82, 1, 3, 347182, 9161.15, 85, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 996,  8,  6,   82, 1, 3, 375381, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 233,  9,  5,   82, 1, 3, 355147, 9161.15, 65, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 189,  4, 12,   82, 1, 3, 375230, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 827,  4, 12,   82, 1, 3, 375955, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 196,  5,  9,   82, 1, 3, 355011, 9161.15, 219, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  28,  6,  8,   82, 1, 3, 374844, 9161.15, 219, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  54,  4, 12,   82, 1, 3, 375274, 9161.15, 0, 0.00, 1: 52; 2: 9; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca,  50,  9,  5,   82, 1, 3, 354762, 9161.15, 27, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 941,  4, 12,   82, 1, 3, 375980, 9161.15, 95, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  45,  4, 12,   82, 1, 3, 375666, 9161.15, 85, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  44,  4, 11,   82, 1, 3, 347182, 9161.15, 219, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  42,  8,  6,   82, 1, 3, 375202, 9161.15, 32, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 526,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 952,  4, 12,   82, 1, 3, 375617, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 953,  5, 10,   82, 1, 3, 388182, 9161.15, 0, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  31,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 931,  6,  8,   82, 1, 3, 375107, 9161.15, 0, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 550,  7,  7,   82, 1, 3, 381903, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 529,  8,  6,   82, 1, 3, 375730, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 547,  4, 12,   82, 1, 3, 375662, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  14,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 530,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 974,  9,  5,   82, 1, 3, 355104, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   6,  5,  9,   82, 1, 3, 354858, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 976,  5, 10,   82, 1, 3, 388667, 9161.15, 64, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 978,  5,  9,   82, 1, 3, 355114, 9161.15, 144, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 905,  4, 12,   82, 1, 3, 375978, 9161.15, 92, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 867,  5,  9,   82, 1, 3, 354963, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 992,  5, 10,   82, 1, 3, 389136, 9161.15, 9, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 496,  4, 12,   82, 1, 3, 375953, 9161.15, 37, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 497,  4, 12,   82, 1, 3, 375965, 9161.15, 0, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 881,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 122,  4, 12,   82, 1, 3, 375377, 9161.15, 0, 0.00, 1: 52; 2: 9; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 116,  4, 12,   82, 1, 3, 375691, 9161.15, 29, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 889,  8,  6,   82, 1, 3, 375684, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 502,  5, 10,   82, 1, 3, 388935, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 143,  4, 12,   82, 1, 3, 375756, 9161.15, 0, 0.00, 1: 52; 2: 9; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 515,  4, 12,   82, 1, 3, 375695, 9161.15, 0, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  88,  4, 12,   82, 1, 3, 375724, 9161.15, 56, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  86,  4, 12,   82, 1, 3, 375818, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  80,  7,  7,   82, 1, 3, 381981, 9161.15, 160, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 917,  4, 11,   82, 1, 3, 347182, 9161.15, 85, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 557,  5,  9,   82, 1, 3, 355115, 9161.15, 32, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 928,  4, 12,   82, 1, 3, 375378, 9161.15, 12, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 521,  7,  7,   82, 1, 3, 381718, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  62,  6,  8,   82, 1, 3, 375656, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 722,  4, 11,   82, 1, 3, 347182, 9161.15, 24, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 348,  9,  5,   82, 1, 3, 355124, 9161.15, 219, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 627,  5, 10,   82, 1, 3, 388667, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 653,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 344,  8,  6,   82, 1, 3, 375693, 9161.15, 56, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 631,  4, 12,   82, 1, 3, 375150, 9161.15, 0, 0.00, 1: 52; 2: 9; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 713,  5, 10,   82, 1, 3, 389055, 9161.15, 91, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 714,  4, 12,   82, 1, 3, 375945, 9161.15, 24, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 331,  8,  6,   82, 1, 3, 375450, 9161.15, 238, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 279,  4, 12,   82, 1, 3, 376017, 9161.15, 0, 0.00, 1: 52; 2: 9; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 327,  4, 12,   82, 1, 3, 375613, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 280,  5,  9,   82, 1, 3, 355142, 9161.15, 248, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 413,  5,  9,   82, 1, 3, 355131, 9161.15, 85, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 620,  5, 10,   82, 1, 3, 388954, 9161.15, 49, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 753,  4, 11,   82, 1, 3, 347182, 9161.15, 109, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 423,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 282,  6,  8,   82, 1, 3, 375827, 9161.15, 24, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 725,  5, 10,   82, 1, 3, 389047, 9161.15, 85, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 749,  4, 11,   82, 1, 3, 347182, 9161.15, 116, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 730,  4, 11,   82, 1, 3, 347182, 9161.15, 24, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 318,  9,  5,   82, 1, 3, 354961, 9161.15, 0, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 310,  4, 12,   82, 1, 3, 375941, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 639,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 740,  4, 12,   82, 1, 3, 375871, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 302,  5, 10,   82, 1, 3, 388987, 9161.15, 54, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 742,  5, 10,   82, 1, 3, 388729, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 354,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 660,  4, 12,   82, 1, 3, 375819, 9161.15, 0, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 380,  5,  9,   82, 1, 3, 355118, 9161.15, 2, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 678,  4, 12,   82, 1, 3, 375415, 9161.15, 0, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 688,  9,  5,   82, 1, 3, 355026, 9161.15, 99, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 402,  4, 12,   82, 1, 3, 375825, 9161.15, 24, 0.00, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 698,  4, 11,   82, 1, 3, 347182, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 406,  5,  9,   82, 1, 3, 355070, 9161.15, 0, 0.00, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 684,  7,  7,   82, 1, 3, 382652, 9161.15, 50, 0.00, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 500,  4, 11,   83, 1, 3, 347182, 9161.15, 21, 0.00, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 683,  4, 11,   83, 1, 3, 347182, 9161.15, 75, 0.00, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 101,  4, 11,   83, 1, 3, 347182, 9161.15, 0, 0.00, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 682,  6,  8,   83, 1, 3, 375956, 9161.15, 68, 0.00, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 899,  4, 11,   83, 1, 3, 347182, 9161.15, 238, 0.00, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 392,  4, 11,   83, 1, 3, 347182, 9161.15, 208, 0.00, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 898,  6,  8,   83, 1, 3, 375907, 9161.15, 24, 0.00, 1: 51; 2: 10; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 536,  4, 11,   83, 1, 3, 347182, 9161.15, 248, 0.00, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 107,  4, 11,   83, 1, 3, 347182, 9161.15, 84, 0.00, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 967,  8,  6,   83, 1, 3, 375623, 9161.15, 0, 0.00, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 321,  4, 12,   83, 1, 3, 375823, 9161.15, 90, 0.00, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 454,  4, 11,   83, 1, 3, 347182, 9161.15, 0, 0.00, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 732,  8,  6,   83, 1, 3, 375616, 9161.15, 219, 0.00, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 135,  4, 11,   83, 1, 3, 347182, 9161.15, 0, 0.00, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 977,  4, 12,   83, 1, 3, 375950, 9161.15, 180, 0.00, 1: 51; 2: 10; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 387,  4, 11,   83, 1, 3, 347182, 9161.15, 238, 0.00, 1: 51; 2: 10; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 738,  5,  9,   83, 1, 3, 355131, 9161.15, 0, 0.00, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 141,  4, 12,   83, 1, 3, 375659, 9161.15, 85, 0.00, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 541,  4, 12,   83, 1, 3, 375518, 9161.15, 85, 0.00, 1: 51; 2: 10; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 981,  4, 12,   83, 1, 3, 375972, 9161.15, 85, 0.00, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 124,  4, 12,   83, 1, 3, 375491, 9161.15, 0, 0.00, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 335,  4, 11,   83, 1, 3, 347182, 9161.15, 0, 0.00, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 407,  5,  9,   83, 1, 3, 355082, 9161.15, 0, 0.00, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  35,  7,  7,   83, 1, 3, 381948, 9161.15, 0, 0.00, 1: 49; 2: 14; 3: 2; 
